Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
66,GTD,Till Bechtolsheimer,20,1:22.856,1900-01-01 00:28:54.076000,Green,Track,11.708,30.219,40.929
38,LMP3,Dan Goldburg,21,1:21.030,1900-01-01 00:28:54.237000,Green,Track,11.488,29.296,40.246
74,LMP3,Gar Robinson,21,1:20.965,1900-01-01 00:28:54.572000,Green,Track,11.385,30.008000000000003,39.571999999999996
36,LMP3,Jarett Andretti,21,1:21.236,1900-01-01 00:28:55.244000,Green,Track,11.435,29.875,39.926
55,DPi,Harry Tincknell,23,1:14.501,1900-01-01 00:28:56.451000,Green,Track,10.068999999999999,27.269000000000002,37.163000000000004
16,GTD,Ryan Hardwick,20,1:25.250,1900-01-01 00:28:58.145000,Green,Track,11.686,31.791999999999998,41.772
54,LMP3,Jonathan Bennett,21,1:21.297,1900-01-01 00:28:59.739000,Green,Track,11.033,30.355999999999998,39.908
88,GTD,Rob Ferriol,20,1:23.722,1900-01-01 00:29:05.216000,Green,Track,11.982999999999999,30.397,41.342
10,DPi,Filipe Albuquerque,23,1:13.562,1900-01-01 00:29:05.826000,Green,Track,9.887,26.84,36.835
44,GTD,John Potter,20,1:23.873,1900-01-01 00:29:05.832000,Green,Track,11.832,30.404,41.637
60,DPi,Dane Cameron,23,1:13.287,1900-01-01 00:29:06.136000,Green,Track,9.826,26.829,36.632
5,DPi,Tristan Vautier,23,1:13.035,1900-01-01 00:29:10.542000,Green,Track,9.941,26.666999999999998,36.427
31,DPi,Pipo Derani,23,1:13.330,1900-01-01 00:29:12.342000,Green,Track,10.151,26.695999999999998,36.483000000000004
1,DPi,Kevin Magnussen,23,1:12.807,1900-01-01 00:29:15.201000,Green,Track,9.937999999999999,26.828000000000003,36.041
91,LMP3,Jim Cox,21,1:21.994,1900-01-01 00:29:20.674000,Green,Track,11.982000000000001,30.037,39.975
33,LMP3,Lance Willsey,21,1:21.627,1900-01-01 00:29:32.480000,Green,Track,11.429,29.866999999999997,40.330999999999996
14,GTD,Aaron Telitz,21,1:21.882,1900-01-01 00:29:50.445000,Green,Track,11.539000000000001,29.771,40.571999999999996
96,GTD,Robby Foley,21,1:22.098,1900-01-01 00:29:54.440000,Green,Track,11.552999999999999,29.638,40.907
28,GTD,Daniel Morad,21,1:22.219,1900-01-01 00:30:02.446000,Green,Track,11.668,29.726999999999997,40.824
12,GTD,Frankie Montecalvo,21,1:22.049,1900-01-01 00:30:03.528000,Green,Track,11.607000000000001,29.685,40.757
1,GTD,Madison Snow,21,1:22.816,1900-01-01 00:30:09.032000,Green,Track,11.599,30.359,40.858000000000004
23,GTD,Roman De Angelis,21,1:23.262,1900-01-01 00:30:09.970000,Green,Track,11.562999999999999,30.413,41.286
39,GTD,Richard Heistand,21,1:23.210,1900-01-01 00:30:10.340000,Green,Track,11.743,30.101999999999997,41.365
9,GTD,Zacharie Robichon,21,1:23.273,1900-01-01 00:30:10.741000,Green,Track,11.875,30.002,41.396
55,DPi,Harry Tincknell,24,1:17.555,1900-01-01 00:30:14.006000,Green,Track,10.139,28.959,38.457
76,GTD,Jeff Kingsley,21,1:23.172,1900-01-01 00:30:15.615000,Green,Track,11.574000000000002,30.004,41.593999999999994
38,LMP3,Dan Goldburg,22,1:21.653,1900-01-01 00:30:15.890000,Green,Track,11.466,29.293000000000003,40.894
74,LMP3,Gar Robinson,22,1:21.798,1900-01-01 00:30:16.370000,Green,Track,11.72,29.961,40.117
36,LMP3,Jarett Andretti,22,1:21.487,1900-01-01 00:30:16.731000,Green,Track,11.261,30.089000000000002,40.137
66,GTD,Till Bechtolsheimer,21,1:24.502,1900-01-01 00:30:18.578000,Green,Track,12.043,30.949,41.51
10,DPi,Filipe Albuquerque,24,1:15.566,1900-01-01 00:30:21.392000,Green,Track,10.950999999999999,27.177,37.438
60,DPi,Dane Cameron,24,1:15.969,1900-01-01 00:30:22.105000,Green,Track,10.751,27.665,37.553000000000004
16,GTD,Ryan Hardwick,21,1:23.968,1900-01-01 00:30:22.113000,Green,Track,11.72,29.962,42.286
54,LMP3,Jonathan Bennett,22,1:22.482,1900-01-01 00:30:22.221000,Green,Track,10.953,29.809,41.72
5,DPi,Tristan Vautier,24,1:14.132,1900-01-01 00:30:24.674000,Green,Track,10.013,27.151,36.968
31,DPi,Pipo Derani,24,1:15.993,1900-01-01 00:30:28.335000,Green,Track,9.852,26.776999999999997,39.364000000000004
1,DPi,Kevin Magnussen,24,1:14.431,1900-01-01 00:30:29.632000,Green,Track,9.85,26.734,37.847
88,GTD,Rob Ferriol,21,1:24.417,1900-01-01 00:30:29.633000,Green,Track,11.895999999999999,30.22,42.301
44,GTD,John Potter,21,1:24.285,1900-01-01 00:30:30.117000,Green,Track,12.014000000000001,30.348000000000003,41.923
91,LMP3,Jim Cox,22,1:20.933,1900-01-01 00:30:41.607000,Green,Track,11.33,29.62,39.983000000000004
33,LMP3,Lance Willsey,22,1:21.544,1900-01-01 00:30:54.024000,Green,Track,11.242,30.078000000000003,40.224000000000004
14,GTD,Aaron Telitz,22,1:22.104,1900-01-01 00:31:12.549000,Green,Track,11.569,29.910999999999998,40.624
96,GTD,Robby Foley,22,1:22.103,1900-01-01 00:31:16.543000,Green,Track,11.540999999999999,29.769000000000002,40.793
28,GTD,Daniel Morad,22,1:22.264,1900-01-01 00:31:24.710000,Green,Track,11.66,29.789,40.815
12,GTD,Frankie Montecalvo,22,1:22.119,1900-01-01 00:31:25.647000,Green,Track,11.526,29.767,40.826
55,DPi,Harry Tincknell,25,1:15.843,1900-01-01 00:31:29.849000,Green,Track,9.956,27.646,38.241
1,GTD,Madison Snow,22,1:23.488,1900-01-01 00:31:32.520000,Green,Track,11.648,30.217,41.623000000000005
23,GTD,Roman De Angelis,22,1:23.124,1900-01-01 00:31:33.094000,Green,Track,11.564,29.925,41.635
39,GTD,Richard Heistand,22,1:23.196,1900-01-01 00:31:33.536000,Green,Track,11.782,30.075,41.339
9,GTD,Zacharie Robichon,22,1:23.010,1900-01-01 00:31:33.751000,Green,Track,11.819,30.09,41.101000000000006
38,LMP3,Dan Goldburg,23,1:21.865,1900-01-01 00:31:37.755000,Green,Track,11.833,29.811,40.221
10,DPi,Filipe Albuquerque,25,1:16.500,1900-01-01 00:31:37.892000,Green,Track,10.13,27.397,38.973
60,DPi,Dane Cameron,25,1:16.039,1900-01-01 00:31:38.144000,Green,Track,10.156,27.034000000000002,38.849000000000004
74,LMP3,Gar Robinson,23,1:21.728,1900-01-01 00:31:38.098000,Green,Track,11.448,29.916999999999998,40.363
36,LMP3,Jarett Andretti,23,1:22.021,1900-01-01 00:31:38.752000,Green,Track,11.477,29.901,40.643
5,DPi,Tristan Vautier,25,1:15.742,1900-01-01 00:31:40.416000,Green,Track,10.134,27.174,38.434
76,GTD,Jeff Kingsley,22,1:24.780,1900-01-01 00:31:40.395000,Green,Track,11.837,30.875999999999998,42.067
66,GTD,Till Bechtolsheimer,22,1:23.899,1900-01-01 00:31:42.477000,Green,Track,11.865,30.223000000000003,41.81100000000001
54,LMP3,Jonathan Bennett,23,1:21.963,1900-01-01 00:31:44.184000,Green,Track,11.603,29.968000000000004,40.391999999999996
1,DPi,Kevin Magnussen,25,1:14.724,1900-01-01 00:31:44.356000,Green,Track,10.136000000000001,26.868000000000002,37.72
16,GTD,Ryan Hardwick,22,1:25.363,1900-01-01 00:31:47.476000,Green,Track,12.353,30.541999999999998,42.468
31,DPi,Pipo Derani,25,1:22.562,1900-01-01 00:31:50.897000,Green,Pit,9.934,26.967,45.661
88,GTD,Rob Ferriol,22,1:23.714,1900-01-01 00:31:53.347000,Green,Track,11.972000000000001,30.362,41.38
44,GTD,John Potter,22,1:23.857,1900-01-01 00:31:53.974000,Green,Track,11.815999999999999,30.511,41.53
91,LMP3,Jim Cox,23,1:21.170,1900-01-01 00:32:02.777000,Green,Track,11.22,29.951,39.999
33,LMP3,Lance Willsey,23,1:21.913,1900-01-01 00:32:15.937000,Green,Track,11.364,29.886999999999997,40.662
14,GTD,Aaron Telitz,23,1:22.271,1900-01-01 00:32:34.820000,Green,Track,11.507,29.799,40.965
96,GTD,Robby Foley,23,1:22.254,1900-01-01 00:32:38.797000,Green,Track,11.583,29.673000000000002,40.998000000000005
55,DPi,Harry Tincknell,26,1:13.644,1900-01-01 00:32:43.493000,Green,Track,9.931000000000001,26.91,36.803000000000004
28,GTD,Daniel Morad,23,1:22.751,1900-01-01 00:32:47.461000,Green,Track,11.629000000000001,29.9,41.222
12,GTD,Frankie Montecalvo,23,1:22.861,1900-01-01 00:32:48.508000,Green,Track,11.627,30.03,41.20399999999999
10,DPi,Filipe Albuquerque,26,1:16.337,1900-01-01 00:32:54.229000,Green,Track,10.27,27.325,38.742
60,DPi,Dane Cameron,26,1:16.406,1900-01-01 00:32:54.550000,Green,Track,10.514000000000001,27.39,38.501999999999995
1,GTD,Madison Snow,23,1:23.311,1900-01-01 00:32:55.831000,Green,Track,11.669,30.131,41.511
5,DPi,Tristan Vautier,26,1:16.027,1900-01-01 00:32:56.443000,Green,Track,10.347999999999999,27.395,38.284
23,GTD,Roman De Angelis,23,1:23.337,1900-01-01 00:32:56.431000,Green,Track,11.55,29.894000000000002,41.893
39,GTD,Richard Heistand,23,1:23.640,1900-01-01 00:32:57.176000,Green,Track,11.774000000000001,29.927,41.93899999999999
9,GTD,Zacharie Robichon,23,1:23.913,1900-01-01 00:32:57.664000,Green,Track,11.89,30.256,41.766999999999996
38,LMP3,Dan Goldburg,24,1:20.859,1900-01-01 00:32:58.614000,Green,Track,11.469000000000001,29.410999999999998,39.979
74,LMP3,Gar Robinson,24,1:20.973,1900-01-01 00:32:59.071000,Green,Track,11.409,29.753,39.811
36,LMP3,Jarett Andretti,24,1:21.225,1900-01-01 00:32:59.977000,Green,Track,11.234000000000002,29.627,40.364000000000004
76,GTD,Jeff Kingsley,23,1:23.443,1900-01-01 00:33:03.838000,Green,Track,11.814,30.164,41.465
66,GTD,Till Bechtolsheimer,23,1:23.501,1900-01-01 00:33:05.978000,Green,Track,11.698,30.535,41.268
54,LMP3,Jonathan Bennett,24,1:22.081,1900-01-01 00:33:06.265000,Green,Track,11.372,30.118000000000002,40.591
1,DPi,Kevin Magnussen,26,1:22.060,1900-01-01 00:33:06.416000,Green,Pit,10.075,26.916,45.068999999999996
16,GTD,Ryan Hardwick,23,1:23.259,1900-01-01 00:33:10.735000,Green,Track,11.843,30.059,41.357
88,GTD,Rob Ferriol,23,1:23.313,1900-01-01 00:33:16.660000,Green,Track,11.767000000000001,30.166999999999998,41.379
44,GTD,John Potter,23,1:23.366,1900-01-01 00:33:17.340000,Green,Track,11.703,30.11,41.553000000000004
91,LMP3,Jim Cox,24,1:22.347,1900-01-01 00:33:25.124000,Green,Track,11.489,29.726999999999997,41.131
33,LMP3,Lance Willsey,24,1:21.592,1900-01-01 00:33:37.529000,Green,Track,11.237,29.904,40.451
31,DPi,Felipe Nasr,26,1:55.012,1900-01-01 00:33:45.909000,Green,Track,48.701,28.678,37.633
14,GTD,Aaron Telitz,24,1:22.056,1900-01-01 00:33:56.876000,Green,Track,11.538,29.71,40.808
55,DPi,Harry Tincknell,27,1:13.997,1900-01-01 00:33:57.490000,Green,Track,9.912,27.023000000000003,37.062
96,GTD,Robby Foley,24,1:22.711,1900-01-01 00:34:01.508000,Green,Track,11.599,29.857,41.255
10,DPi,Filipe Albuquerque,27,1:14.924,1900-01-01 00:34:09.153000,Green,Track,10.011000000000001,26.826999999999998,38.086
60,DPi,Dane Cameron,27,1:14.973,1900-01-01 00:34:09.523000,Green,Track,10.097999999999999,26.824,38.051
28,GTD,Daniel Morad,24,1:22.836,1900-01-01 00:34:10.297000,Green,Track,11.663,29.848000000000003,41.325
5,DPi,Tristan Vautier,27,1:14.872,1900-01-01 00:34:11.315000,Green,Track,10.905999999999999,26.938000000000002,37.028
12,GTD,Frankie Montecalvo,24,1:22.746,1900-01-01 00:34:11.254000,Green,Track,11.617,29.875999999999998,41.253
1,GTD,Madison Snow,24,1:23.315,1900-01-01 00:34:19.146000,Green,Track,11.635,30.551,41.129
23,GTD,Roman De Angelis,24,1:23.135,1900-01-01 00:34:19.566000,Green,Track,11.694,30.066,41.375
38,LMP3,Dan Goldburg,25,1:22.176,1900-01-01 00:34:20.790000,Green,Track,11.127,29.783,41.266000000000005
74,LMP3,Gar Robinson,25,1:21.924,1900-01-01 00:34:20.995000,Green,Track,11.197000000000001,29.704,41.023
39,GTD,Richard Heistand,24,1:24.520,1900-01-01 00:34:21.696000,Green,Track,11.743,30.07,42.707
9,GTD,Zacharie Robichon,24,1:24.709,1900-01-01 00:34:22.373000,Green,Track,11.700999999999999,30.377,42.631
36,LMP3,Jarett Andretti,25,1:22.614,1900-01-01 00:34:22.591000,Green,Track,11.171,29.584,41.858999999999995
76,GTD,Jeff Kingsley,24,1:23.078,1900-01-01 00:34:26.916000,Green,Track,11.692,30.302,41.083999999999996
54,LMP3,Jonathan Bennett,25,1:22.137,1900-01-01 00:34:28.402000,Green,Track,11.556,30.531,40.05
66,GTD,Till Bechtolsheimer,24,1:24.053,1900-01-01 00:34:30.031000,Green,Track,11.713,30.995,41.345
16,GTD,Ryan Hardwick,24,1:23.305,1900-01-01 00:34:34.040000,Green,Track,11.719000000000001,30.142,41.443999999999996
88,GTD,Rob Ferriol,24,1:23.319,1900-01-01 00:34:39.979000,Green,Track,11.714,30.146,41.458999999999996
44,GTD,John Potter,24,1:23.226,1900-01-01 00:34:40.566000,Green,Track,11.644,30.206,41.376000000000005
91,LMP3,Jim Cox,25,1:22.145,1900-01-01 00:34:47.269000,Green,Track,11.399000000000001,29.828000000000003,40.918
33,LMP3,Lance Willsey,25,1:22.147,1900-01-01 00:34:59.676000,Green,Track,11.249,30.141,40.757
31,DPi,Felipe Nasr,27,1:14.147,1900-01-01 00:35:00.056000,Green,Track,10.212,26.943,36.992
1,DPi,Kevin Magnussen,27,1:56.683,1900-01-01 00:35:03.099000,Green,Track,50.538000000000004,28.519000000000002,37.626
55,DPi,Harry Tincknell,28,1:13.520,1900-01-01 00:35:11.010000,Green,Track,10.177999999999999,26.815,36.527
14,GTD,Aaron Telitz,25,1:22.447,1900-01-01 00:35:19.323000,Green,Track,11.767999999999999,29.807,40.872
10,DPi,Filipe Albuquerque,28,1:14.350,1900-01-01 00:35:23.503000,Green,Track,10.01,26.781999999999996,37.558
60,DPi,Dane Cameron,28,1:14.198,1900-01-01 00:35:23.721000,Green,Track,10.029,26.788,37.381
96,GTD,Robby Foley,25,1:22.906,1900-01-01 00:35:24.414000,Green,Track,11.606,29.787,41.513000000000005
5,DPi,Tristan Vautier,28,1:14.056,1900-01-01 00:35:25.371000,Green,Track,10.479000000000001,26.81,36.766999999999996
28,GTD,Daniel Morad,25,1:22.517,1900-01-01 00:35:32.814000,Green,Track,11.718,29.822,40.977
12,GTD,Frankie Montecalvo,25,1:22.610,1900-01-01 00:35:33.864000,Green,Track,11.742,29.807,41.06100000000001
1,GTD,Madison Snow,25,1:23.428,1900-01-01 00:35:42.574000,Green,Track,11.808,30.508000000000003,41.111999999999995
23,GTD,Roman De Angelis,25,1:23.502,1900-01-01 00:35:43.068000,Green,Track,11.562999999999999,30.496,41.443000000000005
38,LMP3,Dan Goldburg,26,1:22.950,1900-01-01 00:35:43.740000,Green,Track,11.152000000000001,29.85,41.948
74,LMP3,Gar Robinson,26,1:23.054,1900-01-01 00:35:44.049000,Green,Track,11.27,29.753,42.031000000000006
39,GTD,Richard Heistand,25,1:23.021,1900-01-01 00:35:44.717000,Green,Track,11.78,29.881,41.36
36,LMP3,Jarett Andretti,26,1:22.340,1900-01-01 00:35:44.931000,Green,Track,11.847999999999999,29.784000000000002,40.708
9,GTD,Zacharie Robichon,25,1:23.605,1900-01-01 00:35:45.978000,Green,Track,11.892000000000001,30.555999999999997,41.157
76,GTD,Jeff Kingsley,25,1:23.496,1900-01-01 00:35:50.412000,Green,Track,11.708,30.193,41.595
54,LMP3,Jonathan Bennett,26,1:22.190,1900-01-01 00:35:50.592000,Green,Track,11.113,29.822,41.255
66,GTD,Till Bechtolsheimer,25,1:23.139,1900-01-01 00:35:53.170000,Green,Track,11.735,30.243000000000002,41.161
16,GTD,Ryan Hardwick,25,1:23.068,1900-01-01 00:35:57.108000,Green,Track,11.780999999999999,30.058000000000003,41.229
88,GTD,Rob Ferriol,25,1:23.289,1900-01-01 00:36:03.268000,Green,Track,11.710999999999999,30.205,41.373000000000005
44,GTD,John Potter,25,1:23.402,1900-01-01 00:36:03.968000,Green,Track,11.72,30.089000000000002,41.593
91,LMP3,Jim Cox,26,1:22.280,1900-01-01 00:36:09.549000,Green,Track,11.352,29.913,41.015
31,DPi,Felipe Nasr,28,1:13.492,1900-01-01 00:36:13.548000,Green,Track,10.282,26.912,36.298
1,DPi,Kevin Magnussen,28,1:14.317,1900-01-01 00:36:17.416000,Green,Track,10.21,27.057,37.05
33,LMP3,Lance Willsey,26,1:22.628,1900-01-01 00:36:22.304000,Green,Track,11.905999999999999,30.145,40.577
55,DPi,Harry Tincknell,29,1:13.202,1900-01-01 00:36:24.212000,Green,Track,9.986,26.840999999999998,36.375
10,DPi,Filipe Albuquerque,29,1:13.683,1900-01-01 00:36:37.186000,Green,Track,9.954,26.905,0.0
60,DPi,Dane Cameron,29,1:14.067,1900-01-01 00:36:37.788000,Green,Track,10.15,27.27,0.0
5,DPi,Tristan Vautier,29,1:14.686,1900-01-01 00:36:40.057000,Green,Track,10.552,26.91,0.0
14,GTD,Aaron Telitz,26,1:22.867,1900-01-01 00:36:42.190000,Green,Track,11.609000000000002,30.111,0.0
96,GTD,Robby Foley,26,1:22.734,1900-01-01 00:36:47.148000,Green,Track,11.718,29.889,41.126999999999995
28,GTD,Daniel Morad,26,1:22.423,1900-01-01 00:36:55.237000,Green,Track,11.685,29.905,40.833
12,GTD,Frankie Montecalvo,26,1:22.567,1900-01-01 00:36:56.431000,Green,Track,11.735,29.883000000000003,40.949
1,GTD,Madison Snow,26,1:23.202,1900-01-01 00:37:05.776000,Green,Track,11.67,30.214000000000002,41.318000000000005
23,GTD,Roman De Angelis,26,1:23.046,1900-01-01 00:37:06.114000,Green,Track,11.54,30.011,41.495
38,LMP3,Dan Goldburg,27,1:22.551,1900-01-01 00:37:06.291000,Green,Track,11.15,30.000999999999998,41.4
74,LMP3,Gar Robinson,27,1:22.619,1900-01-01 00:37:06.668000,Green,Track,11.317,29.774,41.528
36,LMP3,Jarett Andretti,27,1:22.067,1900-01-01 00:37:06.998000,Green,Track,11.854000000000001,29.739,40.474000000000004
39,GTD,Richard Heistand,26,1:23.625,1900-01-01 00:37:08.342000,Green,Track,11.929,30.66,41.036
9,GTD,Zacharie Robichon,26,1:22.739,1900-01-01 00:37:08.717000,Green,Track,11.764000000000001,29.899,41.076
54,LMP3,Jonathan Bennett,27,1:21.016,1900-01-01 00:37:11.608000,Green,Track,11.453,29.868000000000002,39.695
76,GTD,Jeff Kingsley,26,1:23.631,1900-01-01 00:37:14.043000,Green,Track,12.029000000000002,30.34,41.262
66,GTD,Till Bechtolsheimer,26,1:22.984,1900-01-01 00:37:16.154000,Green,Track,11.755,30.12,41.108999999999995
16,GTD,Ryan Hardwick,26,1:23.246,1900-01-01 00:37:20.354000,Green,Track,11.796,30.136,41.31399999999999
88,GTD,Rob Ferriol,26,1:23.206,1900-01-01 00:37:26.474000,Green,Track,11.705,30.101999999999997,41.398999999999994
31,DPi,Felipe Nasr,29,1:13.844,1900-01-01 00:37:27.392000,Green,Track,10.017999999999999,26.765,37.061
44,GTD,John Potter,26,1:23.480,1900-01-01 00:37:27.448000,Green,Track,11.728,30.211,41.541000000000004
1,DPi,Kevin Magnussen,29,1:14.316,1900-01-01 00:37:31.732000,Green,Track,10.126,26.79,37.4
91,LMP3,Jim Cox,27,1:23.305,1900-01-01 00:37:32.854000,Green,Track,11.555,29.947,41.803000000000004
55,DPi,Harry Tincknell,30,1:13.292,1900-01-01 00:37:37.504000,Green,Track,9.913,26.949,36.43
33,LMP3,Lance Willsey,27,1:22.487,1900-01-01 00:37:44.791000,Green,Track,11.465,30.169,40.853
10,DPi,Filipe Albuquerque,30,1:13.436,1900-01-01 00:37:50.622000,Green,Track,9.906,26.755,36.775
60,DPi,Dane Cameron,30,1:13.435,1900-01-01 00:37:51.223000,Green,Track,9.988999999999999,26.909000000000002,36.537
5,DPi,Tristan Vautier,30,1:13.476,1900-01-01 00:37:53.533000,Green,Track,10.002,26.719,36.755
14,GTD,Aaron Telitz,27,1:22.343,1900-01-01 00:38:04.533000,Green,Track,11.606,29.954,40.783
96,GTD,Robby Foley,27,1:22.454,1900-01-01 00:38:09.602000,Green,Track,11.661,29.831,40.961999999999996
28,GTD,Daniel Morad,27,1:22.632,1900-01-01 00:38:17.869000,Green,Track,11.7,29.953000000000003,40.979
12,GTD,Frankie Montecalvo,27,1:22.414,1900-01-01 00:38:18.845000,Green,Track,11.609000000000002,29.826,40.979
38,LMP3,Dan Goldburg,28,1:20.817,1900-01-01 00:38:27.108000,Green,Track,11.603,29.74,39.474000000000004
74,LMP3,Gar Robinson,28,1:21.693,1900-01-01 00:38:28.361000,Green,Track,11.445,30.095,40.153
1,GTD,Madison Snow,27,1:24.219,1900-01-01 00:38:29.995000,Green,Track,11.652999999999999,31.000999999999998,41.565
36,LMP3,Jarett Andretti,28,1:23.165,1900-01-01 00:38:30.163000,Green,Track,11.49,30.191,41.483999999999995
23,GTD,Roman De Angelis,27,1:24.408,1900-01-01 00:38:30.522000,Green,Track,11.616,31.211,41.581
9,GTD,Zacharie Robichon,27,1:22.906,1900-01-01 00:38:31.623000,Green,Track,11.687999999999999,29.851999999999997,41.36600000000001
39,GTD,Richard Heistand,27,1:23.647,1900-01-01 00:38:31.989000,Green,Track,11.742,30.41,41.495
54,LMP3,Jonathan Bennett,28,1:20.918,1900-01-01 00:38:32.526000,Green,Track,11.014000000000001,29.775,40.129
76,GTD,Jeff Kingsley,27,1:23.054,1900-01-01 00:38:37.097000,Green,Track,11.732999999999999,30.099,41.222
66,GTD,Till Bechtolsheimer,27,1:23.211,1900-01-01 00:38:39.365000,Green,Track,11.759,30.201999999999998,41.25
31,DPi,Felipe Nasr,30,1:13.925,1900-01-01 00:38:41.317000,Green,Track,10.569,26.794,36.562
16,GTD,Ryan Hardwick,27,1:23.433,1900-01-01 00:38:43.787000,Green,Track,11.751,30.261,41.42100000000001
1,DPi,Kevin Magnussen,30,1:13.836,1900-01-01 00:38:45.568000,Green,Track,10.006,27.175,36.655
88,GTD,Rob Ferriol,27,1:23.647,1900-01-01 00:38:50.121000,Green,Track,11.811,30.339000000000002,41.497
44,GTD,John Potter,27,1:23.597,1900-01-01 00:38:51.045000,Green,Track,11.755999999999998,30.307,41.534
91,LMP3,Jim Cox,28,1:23.317,1900-01-01 00:38:56.171000,Green,Track,11.389000000000001,30.325,41.603
55,DPi,Harry Tincknell,31,1:22.123,1900-01-01 00:38:59.627000,Green,Pit,9.804,27.416,44.903
10,DPi,Filipe Albuquerque,31,1:14.506,1900-01-01 00:39:05.128000,Green,Track,9.906,26.81,37.79
60,DPi,Dane Cameron,31,1:14.315,1900-01-01 00:39:05.538000,Green,Track,9.96,26.778000000000002,37.577
33,LMP3,Lance Willsey,28,1:23.905,1900-01-01 00:39:08.696000,Green,Track,11.382,30.195,42.328
5,DPi,Tristan Vautier,31,1:21.875,1900-01-01 00:39:15.408000,Green,Pit,9.98,26.825,45.07
14,GTD,Aaron Telitz,28,1:22.035,1900-01-01 00:39:26.568000,Green,Track,11.571,29.840999999999998,40.623000000000005
96,GTD,Robby Foley,28,1:29.370,1900-01-01 00:39:38.972000,Green,Pit,11.617,29.826,47.927
28,GTD,Daniel Morad,28,1:22.424,1900-01-01 00:39:40.293000,Green,Track,11.618,29.951999999999998,40.854
12,GTD,Frankie Montecalvo,28,1:22.957,1900-01-01 00:39:41.802000,Green,Track,11.738,29.929000000000002,41.29
38,LMP3,Dan Goldburg,29,1:19.773,1900-01-01 00:39:46.881000,Green,Track,11.07,29.204,39.499
74,LMP3,Gar Robinson,29,1:20.362,1900-01-01 00:39:48.723000,Green,Track,11.174000000000001,29.680999999999997,39.507
36,LMP3,Jarett Andretti,29,1:21.196,1900-01-01 00:39:51.359000,Green,Track,12.005999999999998,29.561,39.629
23,GTD,Roman De Angelis,28,1:23.666,1900-01-01 00:39:54.188000,Green,Track,11.796,30.469,41.401
1,GTD,Madison Snow,28,1:24.769,1900-01-01 00:39:54.764000,Green,Track,11.969000000000001,31.041999999999998,41.758
9,GTD,Zacharie Robichon,28,1:23.587,1900-01-01 00:39:55.210000,Green,Track,11.689,29.98,41.918
31,DPi,Felipe Nasr,31,1:14.080,1900-01-01 00:39:55.397000,Green,Track,9.982999999999999,26.64,37.457
54,LMP3,Jonathan Bennett,29,1:22.947,1900-01-01 00:39:55.473000,Green,Track,11.31,30.048000000000002,41.589
39,GTD,Richard Heistand,28,1:24.034,1900-01-01 00:39:56.023000,Green,Track,11.719000000000001,30.607,41.708
1,DPi,Kevin Magnussen,31,1:14.709,1900-01-01 00:40:00.277000,Green,Track,10.088,26.721,37.9
76,GTD,Jeff Kingsley,28,1:23.138,1900-01-01 00:40:00.235000,Green,Track,11.687000000000001,30.166999999999998,41.284
66,GTD,Till Bechtolsheimer,28,1:23.443,1900-01-01 00:40:02.808000,Green,Track,11.717,30.233,41.493
16,GTD,Ryan Hardwick,28,1:23.503,1900-01-01 00:40:07.290000,Green,Track,11.943,30.32,41.24
88,GTD,Rob Ferriol,28,1:23.490,1900-01-01 00:40:13.611000,Green,Track,11.742,30.353,41.395
44,GTD,John Potter,28,1:23.665,1900-01-01 00:40:14.710000,Green,Track,11.700999999999999,30.136999999999997,41.827
91,LMP3,Jim Cox,29,1:23.053,1900-01-01 00:40:19.224000,Green,Track,11.53,30.096999999999998,41.426
10,DPi,Filipe Albuquerque,32,1:14.153,1900-01-01 00:40:19.281000,Green,Track,9.89,26.844,37.419000000000004
60,DPi,Dane Cameron,32,1:13.945,1900-01-01 00:40:19.483000,Green,Track,9.985,26.851999999999997,37.108000000000004
33,LMP3,Lance Willsey,29,1:22.196,1900-01-01 00:40:30.892000,Green,Track,11.561,30.041999999999998,40.593
14,GTD,Aaron Telitz,29,1:22.062,1900-01-01 00:40:48.630000,Green,Track,11.522,29.774,40.766
28,GTD,Daniel Morad,29,1:22.564,1900-01-01 00:41:02.857000,Green,Track,11.722999999999999,29.925,40.916
55,DPi,Harry Tincknell,32,2:03.560,1900-01-01 00:41:03.187000,Green,Track,55.18,29.188000000000002,39.192
12,GTD,Frankie Montecalvo,29,1:22.824,1900-01-01 00:41:04.626000,Green,Track,11.683,29.929000000000002,41.211999999999996
38,LMP3,Dan Goldburg,30,1:20.522,1900-01-01 00:41:07.403000,Green,Track,11.162,29.534000000000002,39.826
74,LMP3,Gar Robinson,30,1:20.685,1900-01-01 00:41:09.408000,Green,Track,11.169,29.592,39.924
31,DPi,Felipe Nasr,32,1:14.928,1900-01-01 00:41:10.325000,Green,Track,10.894,27.205,36.829
36,LMP3,Jarett Andretti,30,1:20.556,1900-01-01 00:41:11.915000,Green,Track,11.187999999999999,29.430999999999997,39.937
5,DPi,Tristan Vautier,32,1:59.714,1900-01-01 00:41:15.122000,Green,Track,51.303999999999995,29.379,39.031
1,DPi,Kevin Magnussen,32,1:15.231,1900-01-01 00:41:15.508000,Green,Track,9.994,27.516,37.721
23,GTD,Roman De Angelis,29,1:22.995,1900-01-01 00:41:17.183000,Green,Track,11.504000000000001,30.076,41.415
1,GTD,Madison Snow,29,1:24.090,1900-01-01 00:41:18.854000,Green,Track,11.759,30.941999999999997,41.388999999999996
