"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"55","DPi","Harry Tincknell","58","1:14.062","1:12:58.903","Green","Track","9.815","26.634","37.613"
"39","GTD","Jeff Westphal","51","1:22.166","1:12:59.394","Green","Track","11.662","29.901","40.603"
"44","GTD","Andy Lally","51","1:22.722","1:13:00.549","Green","Track","11.606","30.063","41.053"
"36","LMP3","Oliver Askew","53","1:18.647","1:13:03.387","Green","Track","11.086","28.838","38.723"
"54","LMP3","Colin Braun","53","1:18.590","1:13:04.278","Green","Track","10.864","28.834","38.892"
"31","DPi","Felipe Nasr","58","1:13.580","1:13:10.017","Green","Track","10.187","26.913","36.480"
"91","LMP3","Dylan Murry","53","1:18.066","1:13:13.796","Green","Track","10.775","29.078","38.213"
"10","DPi","Filipe Albuquerque","58","1:13.518","1:13:19.666","Green","Track","9.973","26.882","36.663"
"5","DPi","Tristan Vautier","58","1:13.904","1:13:20.966","Green","Track","10.016","27.014","36.874"
"01","DPi","Kevin Magnussen","58","1:14.069","1:13:22.323","Green","Track","9.997","26.817","37.255"
"60","DPi","Olivier Pla","58","1:13.666","1:13:23.382","Green","Track","9.953","26.699","37.014"
"96","GTD","Robby Foley","52","1:22.994","1:13:25.320","Green","Track","11.588","30.014","41.392"
"88","GTD","Katherine Legge","51","1:23.389","1:13:38.282","Green","Track","11.801","30.251","41.337"
"12","GTD","Zach Veach","52","1:22.089","1:13:46.408","Green","Track","11.480","30.009","40.600"
"23","GTD","Ross Gunn","52","1:22.258","1:13:56.048","Green","Track","11.624","29.754","40.880"
"28","GTD","Michael de Quesada","52","1:22.970","1:13:58.939","Green","Track","11.765","30.310","40.895"
"74","LMP3","Felipe Fraga","54","1:19.793","1:13:59.085","Green","Track","11.802","28.908","39.083"
"76","GTD","Mario Farnbacher","52","1:22.946","1:14:01.994","Green","Track","11.901","30.167","40.878"
"33","LMP3","Joao Barbosa","53","1:19.640","1:14:05.502","Green","Track","11.400","29.253","38.987"
"16","GTD","Patrick Long","52","1:22.603","1:14:08.202","Green","Track","11.519","30.392","40.692"
"38","LMP3","Rasmus Lindh","54","1:18.453","1:14:08.860","Green","Track","10.774","28.832","38.847"
"55","DPi","Harry Tincknell","59","1:15.238","1:14:14.141","Green","Track","10.093","26.933","38.212"
"9","GTD","Laurens Vanthoor","52","1:22.483","1:14:14.861","Green","Track","11.677","29.942","40.864"
"1","GTD","Bryan Sellers","52","1:22.894","1:14:16.474","Green","Track","11.716","29.982","41.196"
"66","GTD","Marc Miller","52","1:22.303","1:14:19.878","Green","Track","11.617","29.998","40.688"
"39","GTD","Jeff Westphal","52","1:22.226","1:14:21.620","Green","Track","11.659","30.082","40.485"
"36","LMP3","Oliver Askew","54","1:19.616","1:14:23.003","Green","Track","10.937","28.968","39.711"
"54","LMP3","Colin Braun","54","1:19.049","1:14:23.327","Green","Track","10.844","28.969","39.236"
"44","GTD","Andy Lally","52","1:23.438","1:14:23.987","Green","Track","11.635","29.987","41.816"
"91","LMP3","Dylan Murry","54","1:17.845","1:14:31.641","Green","Track","10.713","28.802","38.330"
"31","DPi","Felipe Nasr","59","1:21.733","1:14:31.750","Green","Pit","9.897","26.807","45.029"
"10","DPi","Filipe Albuquerque","59","1:13.187","1:14:32.853","Green","Track","9.851","26.728","36.608"
"5","DPi","Tristan Vautier","59","1:13.227","1:14:34.193","Green","Track","10.005","26.772","36.450"
"01","DPi","Kevin Magnussen","59","1:13.167","1:14:35.490","Green","Track","9.947","26.736","36.484"
"60","DPi","Olivier Pla","59","1:13.611","1:14:36.993","Green","Track","9.999","26.786","36.826"
"96","GTD","Robby Foley","53","1:22.306","1:14:47.626","Green","Track","11.601","29.706","40.999"
"88","GTD","Katherine Legge","52","1:23.333","1:15:01.615","Green","Track","11.741","30.338","41.254"
"12","GTD","Zach Veach","53","1:22.202","1:15:08.610","Green","Track","11.530","29.898","40.774"
"23","GTD","Ross Gunn","53","1:21.926","1:15:17.974","Green","Track","11.510","29.668","40.748"
"74","LMP3","Felipe Fraga","55","1:19.031","1:15:18.116","Green","Track","11.070","28.883","39.078"
"28","GTD","Michael de Quesada","53","1:23.219","1:15:22.158","Green","Track","11.912","30.211","41.096"
"76","GTD","Mario Farnbacher","53","1:22.441","1:15:24.435","Green","Track","11.618","29.875","40.948"
"33","LMP3","Joao Barbosa","54","1:19.070","1:15:24.572","Green","Track","10.912","29.030","39.128"
"38","LMP3","Rasmus Lindh","55","1:18.764","1:15:27.624","Green","Track","10.976","29.014","38.774"
"55","DPi","Harry Tincknell","60","1:14.297","1:15:28.438","Green","Track","9.825","26.906","37.566"
"16","GTD","Patrick Long","53","1:22.815","1:15:31.017","Green","Track","11.503","30.247","41.065"
"9","GTD","Laurens Vanthoor","53","1:22.187","1:15:37.048","Green","Track","11.620","29.929","40.638"
"1","GTD","Bryan Sellers","53","1:22.078","1:15:38.552","Green","Track","11.744","29.859","40.475"
"66","GTD","Marc Miller","53","1:22.313","1:15:42.191","Green","Track","11.515","30.074","40.724"
"36","LMP3","Oliver Askew","55","1:19.375","1:15:42.378","Green","Track","10.986","29.120","39.269"
"54","LMP3","Colin Braun","55","1:20.418","1:15:43.745","Green","Track","11.025","29.437","39.956"
"39","GTD","Jeff Westphal","53","1:22.796","1:15:44.416","Green","Track","11.643","30.118","41.035"
"10","DPi","Filipe Albuquerque","60","1:14.068","1:15:46.921","Green","Track","9.909","26.878","37.281"
"44","GTD","Andy Lally","53","1:22.867","1:15:46.854","Green","Track","11.758","30.071","41.038"
"01","DPi","Kevin Magnussen","60","1:13.833","1:15:49.323","Green","Track","9.929","26.802","37.102"
"91","LMP3","Dylan Murry","55","1:19.072","1:15:50.713","Green","Track","10.840","29.226","39.006"
"60","DPi","Olivier Pla","60","1:13.830","1:15:50.823","Green","Track","9.886","26.833","37.111"
"5","DPi","Tristan Vautier","60","1:21.286","1:15:55.479","Green","Pit","10.030","26.715","44.541"
"96","GTD","Robby Foley","54","1:22.038","1:16:09.664","Green","Track","11.535","29.708","40.795"
"88","GTD","Katherine Legge","53","1:22.861","1:16:24.476","Green","Track","11.700","30.156","41.005"
"12","GTD","Zach Veach","54","1:22.322","1:16:30.932","Green","Track","11.492","30.006","40.824"
"31","DPi","Felipe Nasr","60","2:00.159","1:16:31.909","Green","Track","52.714","29.423","38.022"
"74","LMP3","Felipe Fraga","56","1:19.200","1:16:37.316","Green","Track","11.109","29.154","38.937"
"23","GTD","Ross Gunn","54","1:22.297","1:16:40.271","Green","Track","11.753","29.847","40.697"
"55","DPi","Harry Tincknell","61","1:14.745","1:16:43.183","Green","Track","10.087","26.869","37.789"
"28","GTD","Michael de Quesada","54","1:23.375","1:16:45.533","Green","Track","11.770","30.394","41.211"
"33","LMP3","Joao Barbosa","55","1:21.070","1:16:45.642","Green","Track","11.270","29.101","40.699"
"38","LMP3","Rasmus Lindh","56","1:20.157","1:16:47.781","Green","Track","10.834","28.940","40.383"
"76","GTD","Mario Farnbacher","54","1:23.266","1:16:47.701","Green","Track","12.045","30.118","41.103"
"16","GTD","Patrick Long","54","1:22.115","1:16:53.132","Green","Track","11.588","29.852","40.675"
"9","GTD","Laurens Vanthoor","54","1:22.057","1:16:59.105","Green","Track","11.533","30.087","40.437"
"1","GTD","Bryan Sellers","54","1:22.230","1:17:00.782","Green","Track","11.664","29.842","40.724"
"36","LMP3","Oliver Askew","56","1:18.791","1:17:01.169","Green","Track","11.113","28.906","38.772"
"10","DPi","Filipe Albuquerque","61","1:15.412","1:17:02.333","Green","Track","10.209","27.487","37.716"
"54","LMP3","Colin Braun","56","1:19.288","1:17:03.033","Green","Track","10.957","29.168","39.163"
"01","DPi","Kevin Magnussen","61","1:15.348","1:17:04.671","Green","Track","9.939","27.254","38.155"
"60","DPi","Olivier Pla","61","1:14.972","1:17:05.795","Green","Track","10.041","26.873","38.058"
"66","GTD","Marc Miller","54","1:23.744","1:17:05.935","Green","Track","11.862","30.204","41.678"
"39","GTD","Jeff Westphal","54","1:22.554","1:17:06.970","Green","Track","11.591","29.779","41.184"
"44","GTD","Andy Lally","54","1:23.477","1:17:10.331","Green","Track","11.689","30.910","40.878"
"91","LMP3","Dylan Murry","56","1:19.827","1:17:10.540","Green","Track","11.089","29.171","39.567"
"96","GTD","Robby Foley","55","1:22.193","1:17:31.857","Green","Track","11.539","29.756","40.898"
"31","DPi","Felipe Nasr","61","1:14.710","1:17:46.619","Green","Track","10.450","27.119","37.141"
"88","GTD","Katherine Legge","54","1:23.193","1:17:47.669","Green","Track","11.661","30.175","41.357"
"12","GTD","Zach Veach","55","1:22.419","1:17:53.351","Green","Track","11.513","30.258","40.648"
"74","LMP3","Felipe Fraga","57","1:18.294","1:17:55.610","Green","Track","10.852","28.740","38.702"
"55","DPi","Harry Tincknell","62","1:13.372","1:17:56.555","Green","Track","9.911","27.233","36.228"
"5","DPi","Loic Duval","61","2:04.961","1:18:00.440","Green","Track","56.781","29.383","38.797"
"23","GTD","Ross Gunn","55","1:22.693","1:18:02.964","Green","Track","11.650","30.015","41.028"
"33","LMP3","Joao Barbosa","56","1:19.475","1:18:05.117","Green","Track","11.406","29.298","38.771"
"38","LMP3","Rasmus Lindh","57","1:19.763","1:18:07.544","Green","Track","11.154","29.244","39.365"
"28","GTD","Michael de Quesada","55","1:25.145","1:18:10.678","Green","Track","12.058","30.345","42.742"
"76","GTD","Mario Farnbacher","55","1:23.270","1:18:10.971","Green","Track","11.961","29.923","41.386"
"16","GTD","Patrick Long","55","1:22.092","1:18:15.224","Green","Track","11.534","29.890","40.668"
"10","DPi","Filipe Albuquerque","62","1:14.186","1:18:16.519","Green","Track","10.232","27.044","36.910"
"01","DPi","Kevin Magnussen","62","1:14.144","1:18:18.815","Green","Track","9.862","27.225","37.057"
"9","GTD","Laurens Vanthoor","55","1:22.347","1:18:21.452","Green","Track","11.663","29.836","40.848"
"60","DPi","Olivier Pla","62","1:16.103","1:18:21.898","Green","Track","10.040","27.304","38.759"
"36","LMP3","Oliver Askew","57","1:20.639","1:18:21.808","Green","Track","11.388","29.522","39.729"
"54","LMP3","Colin Braun","57","1:20.200","1:18:23.233","Green","Track","10.958","29.593","39.649"
"1","GTD","Bryan Sellers","55","1:24.095","1:18:24.877","Green","Track","11.629","30.395","42.071"
"66","GTD","Marc Miller","55","1:23.124","1:18:29.059","Green","Track","11.774","30.212","41.138"
"39","GTD","Jeff Westphal","55","1:22.417","1:18:29.387","Green","Track","11.614","29.848","40.955"
"91","LMP3","Dylan Murry","57","1:19.736","1:18:30.276","Green","Track","11.256","29.374","39.106"
"44","GTD","Andy Lally","55","1:23.057","1:18:33.388","Green","Track","12.002","30.063","40.992"
"96","GTD","Robby Foley","56","1:22.141","1:18:53.998","Green","Track","11.620","29.729","40.792"
"31","DPi","Felipe Nasr","62","1:13.196","1:18:59.815","Green","Track","10.104","26.923","36.169"
"88","GTD","Katherine Legge","55","1:22.719","1:19:10.388","Green","Track","11.642","30.221","40.856"
"74","LMP3","Felipe Fraga","58","1:19.556","1:19:15.166","Green","Track","10.924","29.016","39.616"
"5","DPi","Loic Duval","62","1:16.201","1:19:16.641","Green","Track","10.502","27.753","37.946"
"12","GTD","Zach Veach","56","1:23.821","1:19:17.172","Green","Track","11.587","30.129","42.105"
"55","DPi","Harry Tincknell","63","1:21.495","1:19:18.050","Green","Pit","9.982","26.879","44.634"
"33","LMP3","Joao Barbosa","57","1:19.852","1:19:24.969","Green","Track","10.933","29.052","39.867"
"23","GTD","Ross Gunn","56","1:22.854","1:19:25.818","Green","Track","11.646","29.882","41.326"
"38","LMP3","Rasmus Lindh","58","1:18.788","1:19:26.332","Green","Track","10.883","28.980","38.925"
"10","DPi","Filipe Albuquerque","63","1:15.122","1:19:31.641","Green","Track","10.192","27.087","37.843"
"28","GTD","Michael de Quesada","56","1:23.150","1:19:33.828","Green","Track","11.831","30.168","41.151"
"76","GTD","Mario Farnbacher","56","1:23.463","1:19:34.434","Green","Track","11.836","30.033","41.594"
"60","DPi","Olivier Pla","63","1:14.899","1:19:36.797","Green","Track","11.028","26.935","36.936"
"16","GTD","Patrick Long","56","1:22.373","1:19:37.597","Green","Track","11.488","29.941","40.944"
"01","DPi","Kevin Magnussen","63","1:22.040","1:19:40.855","Green","Pit","9.792","26.824","45.424"
"36","LMP3","Oliver Askew","58","1:19.557","1:19:41.365","Green","Track","11.576","29.052","38.929"
"54","LMP3","Colin Braun","58","1:20.303","1:19:43.536","Green","Track","10.942","29.602","39.759"
"9","GTD","Laurens Vanthoor","56","1:23.199","1:19:44.651","Green","Track","11.712","30.358","41.129"
"1","GTD","Bryan Sellers","56","1:22.304","1:19:47.181","Green","Track","11.692","29.961","40.651"
"91","LMP3","Dylan Murry","58","1:19.145","1:19:49.421","Green","Track","10.988","29.203","38.954"
"66","GTD","Marc Miller","56","1:22.822","1:19:51.881","Green","Track","11.616","30.282","40.924"
"39","GTD","Jeff Westphal","56","1:22.996","1:19:52.383","Green","Track","11.712","30.344","40.940"
"44","GTD","Andy Lally","56","1:22.414","1:19:55.802","Green","Track","11.633","29.978","40.803"
"31","DPi","Felipe Nasr","63","1:13.606","1:20:13.421","Green","Track","9.874","26.721","37.011"
"96","GTD","Robby Foley","57","1:22.469","1:20:16.467","Green","Track","11.579","29.651","41.239"
"5","DPi","Loic Duval","63","1:14.806","1:20:31.447","Green","Track","10.361","27.354","37.091"
"88","GTD","Katherine Legge","56","1:23.185","1:20:33.573","Green","Track","11.690","30.289","41.206"
"74","LMP3","Felipe Fraga","59","1:18.607","1:20:33.773","Green","Track","10.852","28.852","38.903"
"12","GTD","Zach Veach","57","1:23.027","1:20:40.199","Green","Track","11.735","30.220","41.072"
"33","LMP3","Joao Barbosa","58","1:19.411","1:20:44.380","Green","Track","10.868","29.413","39.130"
"10","DPi","Filipe Albuquerque","64","1:14.837","1:20:46.478","Green","Track","9.917","26.881","38.039"
"38","LMP3","Rasmus Lindh","59","1:21.130","1:20:47.462","Green","Track","11.390","29.743","39.997"
"23","GTD","Ross Gunn","57","1:23.118","1:20:48.936","Green","Track","11.631","29.861","41.626"
"60","DPi","Olivier Pla","64","1:14.053","1:20:50.850","Green","Track","10.010","27.436","36.607"
"28","GTD","Michael de Quesada","57","1:23.244","1:20:57.072","Green","Track","11.822","30.259","41.163"
"76","GTD","Mario Farnbacher","57","1:23.029","1:20:57.463","Green","Track","11.705","30.146","41.178"
"16","GTD","Patrick Long","57","1:21.977","1:20:59.574","Green","Track","11.623","29.802","40.552"
"36","LMP3","Oliver Askew","59","1:18.882","1:21:00.247","Green","Track","11.015","29.002","38.865"
"54","LMP3","Colin Braun","59","1:18.535","1:21:02.071","Green","Track","10.894","28.908","38.733"
"9","GTD","Laurens Vanthoor","57","1:21.745","1:21:06.396","Green","Track","11.612","29.814","40.319"
"1","GTD","Bryan Sellers","57","1:21.877","1:21:09.058","Green","Track","11.637","29.710","40.530"
"91","LMP3","Dylan Murry","59","1:19.761","1:21:09.182","Green","Track","10.771","28.983","40.007"
"66","GTD","Marc Miller","57","1:22.615","1:21:14.496","Green","Track","11.543","30.090","40.982"
"39","GTD","Jeff Westphal","57","1:22.423","1:21:14.806","Green","Track","11.602","29.903","40.918"
"44","GTD","Andy Lally","57","1:22.613","1:21:18.415","Green","Track","11.595","30.051","40.967"
"55","DPi","Oliver Jarvis","64","2:00.487","1:21:18.537","Green","Track","51.842","29.649","38.996"
"31","DPi","Felipe Nasr","64","1:12.462","1:21:25.883","Green","Track","9.878","26.739","35.845"
"96","GTD","Robby Foley","58","1:22.299","1:21:38.766","Green","Track","11.544","29.785","40.970"
"01","DPi","Renger van der Zande","64","2:05.035","1:21:45.890","Green","Track","56.673","29.983","38.379"
"5","DPi","Loic Duval","64","1:14.808","1:21:46.255","Green","Track","10.092","27.021","37.695"
"74","LMP3","Felipe Fraga","60","1:18.554","1:21:52.327","Green","Track","11.087","28.877","38.590"
"88","GTD","Katherine Legge","57","1:23.061","1:21:56.634","Green","Track","12.026","30.117","40.918"
"10","DPi","Filipe Albuquerque","65","1:14.101","1:22:00.579","Green","Track","9.978","26.929","37.194"
"12","GTD","Zach Veach","58","1:22.548","1:22:02.747","Green","Track","11.603","30.126","40.819"
"33","LMP3","Joao Barbosa","59","1:18.820","1:22:03.200","Green","Track","10.886","29.048","38.886"
"60","DPi","Olivier Pla","65","1:14.520","1:22:05.370","Green","Track","9.965","26.947","37.608"
"38","LMP3","Rasmus Lindh","60","1:19.067","1:22:06.529","Green","Track","10.805","28.964","39.298"
"23","GTD","Ross Gunn","58","1:22.103","1:22:11.039","Green","Track","11.554","29.821","40.728"
"28","GTD","Michael de Quesada","58","1:22.846","1:22:19.918","Green","Track","11.669","30.070","41.107"
"76","GTD","Mario Farnbacher","58","1:22.953","1:22:20.416","Green","Track","11.732","30.006","41.215"
"36","LMP3","Oliver Askew","60","1:20.300","1:22:20.547","Green","Track","11.023","28.991","40.286"
"54","LMP3","Colin Braun","60","1:19.470","1:22:21.541","Green","Track","10.795","29.166","39.509"
"16","GTD","Patrick Long","58","1:22.713","1:22:22.287","Green","Track","11.536","30.100","41.077"
"9","GTD","Laurens Vanthoor","58","1:21.901","1:22:28.297","Green","Track","11.532","29.994","40.375"
"91","LMP3","Dylan Murry","60","1:19.323","1:22:28.505","Green","Track","11.183","28.910","39.230"
"1","GTD","Bryan Sellers","58","1:22.410","1:22:31.468","Green","Track","11.882","29.827","40.701"
"55","DPi","Oliver Jarvis","65","1:17.077","1:22:35.614","Green","Track","10.365","28.026","38.686"
"66","GTD","Marc Miller","58","1:23.056","1:22:37.552","Green","Track","11.632","30.176","41.248"
"39","GTD","Jeff Westphal","58","1:23.176","1:22:37.982","Green","Track","11.606","30.278","41.292"
"31","DPi","Felipe Nasr","65","1:12.703","1:22:38.586","Green","Track","9.754","26.628","36.321"
"44","GTD","Andy Lally","58","1:22.707","1:22:41.122","Green","Track","11.715","29.940","41.052"
"96","GTD","Robby Foley","59","1:22.294","1:23:01.060","Green","Track","11.605","29.729","40.960"
"01","DPi","Renger van der Zande","65","1:15.317","1:23:01.207","Green","Track","10.105","27.346","37.866"
"5","DPi","Loic Duval","65","1:15.250","1:23:01.505","Green","Track","10.166","27.289","37.795"
"74","LMP3","Felipe Fraga","61","1:18.225","1:23:10.552","Green","Track","10.742","28.771","38.712"
"10","DPi","Filipe Albuquerque","66","1:13.176","1:23:13.755","Green","Track","9.936","26.759","36.481"
"88","GTD","Katherine Legge","58","1:22.988","1:23:19.622","Green","Track","11.620","30.241","41.127"
"60","DPi","Olivier Pla","66","1:14.357","1:23:19.727","Green","Track","9.914","27.507","36.936"
"33","LMP3","Joao Barbosa","60","1:19.311","1:23:22.511","Green","Track","11.228","29.165","38.918"
"38","LMP3","Rasmus Lindh","61","1:18.756","1:23:25.285","Green","Track","10.836","28.803","39.117"
"12","GTD","Zach Veach","59","1:23.952","1:23:26.699","Green","Track","11.486","30.606","41.860"
"23","GTD","Ross Gunn","59","1:22.032","1:23:33.071","Green","Track","11.537","29.762","40.733"
"36","LMP3","Oliver Askew","61","1:19.318","1:23:39.865","Green","Track","11.340","29.237","38.741"
"54","LMP3","Colin Braun","61","1:19.514","1:23:41.055","Green","Track","10.985","29.394","39.135"
"28","GTD","Michael de Quesada","59","1:23.401","1:23:43.319","Green","Track","11.714","30.207","41.480"
"76","GTD","Mario Farnbacher","59","1:23.310","1:23:43.726","Green","Track","11.862","30.248","41.200"
"16","GTD","Patrick Long","59","1:22.269","1:23:44.556","Green","Track","11.544","29.821","40.904"
"91","LMP3","Dylan Murry","61","1:19.125","1:23:47.630","Green","Track","11.459","28.914","38.752"
"9","GTD","Laurens Vanthoor","59","1:22.521","1:23:50.818","Green","Track","12.127","29.856","40.538"
"55","DPi","Oliver Jarvis","66","1:16.427","1:23:52.041","Green","Track","10.245","27.536","38.646"
"31","DPi","Felipe Nasr","66","1:14.279","1:23:52.865","Green","Track","10.771","26.965","36.543"
"1","GTD","Bryan Sellers","59","1:22.477","1:23:53.945","Green","Track","11.629","29.788","41.060"
"39","GTD","Jeff Westphal","59","1:22.238","1:24:00.220","Green","Track","11.623","29.834","40.781"
"66","GTD","Marc Miller","59","1:23.504","1:24:01.056","Green","Track","11.560","30.584","41.360"
"44","GTD","Andy Lally","59","1:22.279","1:24:03.401","Green","Track","11.604","29.932","40.743"
"01","DPi","Renger van der Zande","66","1:13.995","1:24:15.202","Green","Track","10.099","27.250","36.646"
"5","DPi","Loic Duval","66","1:14.538","1:24:16.043","Green","Track","10.395","27.224","36.919"
"96","GTD","Robby Foley","60","1:22.819","1:24:23.879","Green","Track","11.891","29.891","41.037"
"10","DPi","Filipe Albuquerque","67","1:13.533","1:24:27.288","Green","Track","9.950","26.973","36.610"
"74","LMP3","Felipe Fraga","62","1:19.689","1:24:30.241","Green","Track","11.027","29.353","39.309"
"60","DPi","Olivier Pla","67","1:12.572","1:24:32.299","Green","Track","9.942","26.477","36.153"
"33","LMP3","Joao Barbosa","61","1:19.593","1:24:42.104","Green","Track","10.862","29.160","39.571"
"88","GTD","Katherine Legge","59","1:23.564","1:24:43.186","Green","Track","11.727","30.193","41.644"
"38","LMP3","Rasmus Lindh","62","1:18.340","1:24:43.625","Green","Track","10.804","28.842","38.694"
"12","GTD","Zach Veach","60","1:22.358","1:24:49.057","Green","Track","11.573","30.025","40.760"
"23","GTD","Ross Gunn","60","1:22.108","1:24:55.179","Green","Track","11.550","29.851","40.707"
"36","LMP3","Oliver Askew","62","1:18.478","1:24:58.343","Green","Track","10.984","28.828","38.666"
"54","LMP3","Colin Braun","62","1:18.445","1:24:59.500","Green","Track","10.921","28.855","38.669"
"28","GTD","Michael de Quesada","60","1:23.557","1:25:06.876","Green","Track","11.754","30.240","41.563"
"76","GTD","Mario Farnbacher","60","1:23.322","1:25:07.048","Green","Track","11.726","29.972","41.624"
"16","GTD","Patrick Long","60","1:22.911","1:25:07.467","Green","Track","11.836","30.109","40.966"
"55","DPi","Oliver Jarvis","67","1:15.709","1:25:07.750","Green","Track","10.228","27.223","38.258"
"91","LMP3","Dylan Murry","62","1:20.092","1:25:07.722","Green","Track","11.319","28.954","39.819"
"31","DPi","Felipe Nasr","67","1:15.118","1:25:07.983","Green","Track","10.014","27.025","38.079"
"9","GTD","Laurens Vanthoor","60","1:21.898","1:25:12.716","Green","Track","11.557","29.892","40.449"
"1","GTD","Bryan Sellers","60","1:22.128","1:25:16.073","Green","Track","11.645","29.778","40.705"
"39","GTD","Jeff Westphal","60","1:21.779","1:25:21.999","Green","Track","11.598","29.846","40.335"
"66","GTD","Marc Miller","60","1:22.771","1:25:23.827","Green","Track","11.670","30.192","40.909"
"44","GTD","Andy Lally","60","1:22.563","1:25:25.964","Green","Track","11.553","29.832","41.178"
"01","DPi","Renger van der Zande","67","1:13.262","1:25:28.464","Green","Track","9.928","27.065","36.269"
"5","DPi","Loic Duval","67","1:13.470","1:25:29.513","Green","Track","10.069","26.916","36.485"
"10","DPi","Filipe Albuquerque","68","1:13.066","1:25:40.354","Green","Track","9.950","26.721","36.395"
"96","GTD","Robby Foley","61","1:22.662","1:25:46.541","Green","Track","11.584","29.903","41.175"
"74","LMP3","Felipe Fraga","63","1:18.645","1:25:48.886","Green","Track","10.955","28.890","38.800"
"60","DPi","Olivier Pla","68","1:22.051","1:25:54.350","Green","Pit","9.904","27.004","45.143"
"33","LMP3","Joao Barbosa","62","1:18.690","1:26:00.794","Green","Track","10.886","29.167","38.637"
"38","LMP3","Rasmus Lindh","63","1:18.950","1:26:02.575","Green","Track","11.399","28.932","38.619"
"88","GTD","Katherine Legge","60","1:23.768","1:26:06.954","Green","Track","11.796","30.565","41.407"
"12","GTD","Zach Veach","61","1:22.454","1:26:11.511","Green","Track","11.531","30.179","40.744"
"23","GTD","Ross Gunn","61","1:22.066","1:26:17.245","Green","Track","11.536","29.743","40.787"
"36","LMP3","Oliver Askew","63","1:19.095","1:26:17.438","Green","Track","10.957","28.868","39.270"
"54","LMP3","Colin Braun","63","1:18.494","1:26:17.994","Green","Track","10.835","28.939","38.720"
"55","DPi","Oliver Jarvis","68","1:14.985","1:26:22.735","Green","Track","10.977","27.386","36.622"
"31","DPi","Felipe Nasr","68","1:15.804","1:26:23.787","Green","Track","11.539","27.708","36.557"
"91","LMP3","Dylan Murry","63","1:21.289","1:26:29.011","Green","Track","11.608","29.759","39.922"
"28","GTD","Michael de Quesada","61","1:23.478","1:26:30.354","Green","Track","11.721","30.324","41.433"
"16","GTD","Patrick Long","61","1:23.325","1:26:30.792","Green","Track","12.196","30.250","40.879"
"76","GTD","Mario Farnbacher","61","1:24.950","1:26:31.998","Green","Track","11.864","32.223","40.863"
"9","GTD","Laurens Vanthoor","61","1:21.946","1:26:34.662","Green","Track","11.604","29.894","40.448"
"1","GTD","Bryan Sellers","61","1:22.197","1:26:38.270","Green","Track","11.646","29.882","40.669"
"01","DPi","Renger van der Zande","68","1:14.788","1:26:43.252","Green","Track","9.863","27.670","37.255"
"39","GTD","Jeff Westphal","61","1:22.255","1:26:44.254","Green","Track","11.627","30.009","40.619"
"5","DPi","Loic Duval","68","1:15.017","1:26:44.530","Green","Track","10.009","27.189","37.819"
"66","GTD","Marc Miller","61","1:23.750","1:26:47.577","Green","Track","11.545","30.191","42.014"
"44","GTD","Andy Lally","61","1:22.447","1:26:48.411","Green","Track","11.620","30.056","40.771"
"10","DPi","Filipe Albuquerque","69","1:20.780","1:27:01.134","Green","Pit","9.910","26.738","44.132"
"74","LMP3","Felipe Fraga","64","1:20.002","1:27:08.888","Green","Track","10.841","28.964","40.197"
"96","GTD","Robby Foley","62","1:22.981","1:27:09.522","Green","Track","11.596","29.944","41.441"
"33","LMP3","Joao Barbosa","63","1:18.398","1:27:19.192","Green","Track","10.928","29.008","38.462"
"38","LMP3","Rasmus Lindh","64","1:18.156","1:27:20.731","Green","Track","10.754","28.736","38.666"
"88","GTD","Katherine Legge","61","1:22.625","1:27:29.579","Green","Track","11.626","30.128","40.871"
"12","GTD","Zach Veach","62","1:22.300","1:27:33.811","Green","Track","11.508","30.012","40.780"
"36","LMP3","Oliver Askew","64","1:18.699","1:27:36.137","Green","Track","11.171","28.903","38.625"
"54","LMP3","Colin Braun","64","1:19.291","1:27:37.285","Green","Track","11.251","29.370","38.670"
"55","DPi","Oliver Jarvis","69","1:14.824","1:27:37.559","Green","Track","9.925","27.182","37.717"
"31","DPi","Felipe Nasr","69","1:14.179","1:27:37.966","Green","Track","10.008","26.872","37.299"
"23","GTD","Ross Gunn","62","1:22.836","1:27:40.081","Green","Track","11.719","30.041","41.076"
"91","LMP3","Dylan Murry","64","1:18.261","1:27:47.272","Green","Track","10.766","28.827","38.668"
"28","GTD","Michael de Quesada","62","1:23.263","1:27:53.617","Green","Track","11.652","30.449","41.162"
"16","GTD","Patrick Long","62","1:23.195","1:27:53.987","Green","Track","11.680","30.104","41.411"
"76","GTD","Mario Farnbacher","62","1:22.617","1:27:54.615","Green","Track","11.720","29.901","40.996"
"9","GTD","Laurens Vanthoor","62","1:21.815","1:27:56.477","Green","Track","11.563","29.821","40.431"
"01","DPi","Renger van der Zande","69","1:13.934","1:27:57.186","Green","Track","9.874","27.027","37.033"
"5","DPi","Loic Duval","69","1:14.182","1:27:58.712","Green","Track","10.152","27.297","36.733"
"1","GTD","Bryan Sellers","62","1:22.660","1:28:00.930","Green","Track","11.646","29.898","41.116"
"60","DPi","Olivier Pla","69","2:06.708","1:28:01.058","Green","Track","59.557","29.033","38.118"
"39","GTD","Jeff Westphal","62","1:22.201","1:28:06.455","Green","Track","11.713","29.941","40.547"
"66","GTD","Marc Miller","62","1:22.523","1:28:10.100","Green","Track","11.549","30.128","40.846"
