"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"14","GTD","Aaron Telitz","28","1:31.512","39:53.876","Yellow","Track","15.027","33.227","43.258"
"86","GTD","Matt McMurry","28","1:35.034","40:00.727","Yellow","Track","14.959","35.851","44.224"
"57","GTD","Misha Goikhberg","28","1:26.690","40:21.742","Yellow","Track","12.616","31.532","42.542"
"12","GTD","Frankie Montecalvo","26","1:28.118","40:24.116","Yellow","Track","12.983","32.037","43.098"
"22","GTD","Till Bechtolsheimer","28","1:28.149","40:25.623","Yellow","Track","12.343","33.068","42.738"
"23","GTD","Ian James","28","1:27.748","40:27.307","Yellow","Track","12.611","31.640","43.497"
"74","GTD","Gar Robinson","28","1:27.671","40:27.818","Yellow","Track","12.434","32.101","43.136"
"76","GTD","Corey Fergus","28","1:26.684","40:30.617","Yellow","Track","12.087","31.416","43.181"
"16","GTD","Ryan Hardwick","28","1:28.590","40:36.154","Yellow","Track","12.579","32.054","43.957"
"44","GTD","John Potter","28","1:28.977","40:38.058","Yellow","Track","13.245","32.479","43.253"
"77","DPi","Oliver Jarvis","30","2:18.303","41:47.379","Yellow","Track","22.177","52.913","63.213"
"3","GTLM","Jordan Taylor","29","2:22.200","41:50.658","Yellow","Pit","22.128","52.917","67.155"
"4","GTLM","Oliver Gavin","29","2:21.211","41:51.313","Yellow","Pit","21.950","52.664","66.597"
"6","DPi","Juan Pablo Montoya","31","2:22.507","41:53.798","Yellow","Track","45.391","37.924","59.192"
"31","DPi","Pipo Derani","31","2:22.470","41:54.310","Yellow","Track","48.446","35.328","58.696"
"25","GTLM","Bruno Spengler","29","2:23.377","41:54.475","Yellow","Pit","22.430","53.049","67.898"
"24","GTLM","Jesse Krohn","29","2:21.786","41:54.931","Yellow","Pit","21.668","52.229","67.889"
"7","DPi","Helio Castroneves","31","2:18.247","41:55.265","Yellow","Track","48.941","30.620","58.686"
"14","GTD","Aaron Telitz","29","2:02.099","41:55.975","Yellow","Pit","12.391","41.699","68.009"
"86","GTD","Matt McMurry","29","1:55.577","41:56.304","Yellow","Pit","12.690","35.202","67.685"
"55","DPi","Jonathan Bomarito","31","2:20.472","41:56.560","Yellow","Track","50.729","31.983","57.760"
"10","DPi","Ryan Briscoe","31","2:20.066","41:57.484","Yellow","Track","50.299","31.713","58.054"
"5","DPi","Sebastien Bourdais","31","2:20.654","41:58.589","Yellow","Track","52.976","31.758","55.920"
"12","GTD","Frankie Montecalvo","27","1:35.608","41:59.724","Yellow","Track","12.537","31.382","51.689"
"74","GTD","Gar Robinson","29","1:32.592","42:00.410","Yellow","Track","12.462","31.515","48.615"
"85","DPi","Gabriel Aubry","31","2:22.972","42:01.495","Yellow","Track","65.242","31.188","46.542"
"57","GTD","Misha Goikhberg","29","1:41.621","42:03.363","Yellow","Pit","12.671","31.476","57.474"
"44","GTD","John Potter","29","1:27.357","42:05.415","Yellow","Track","12.603","31.517","43.237"
"16","GTD","Ryan Hardwick","29","1:33.627","42:09.781","Yellow","Pit","12.337","31.000","50.290"
"30","GTD","Rob Ferriol","28","2:55.696","42:28.087","Yellow","Pit","21.892","50.779","103.025"
"23","GTD","Ian James","29","2:11.515","42:38.822","Yellow","Pit","12.236","30.912","88.367"
"22","GTD","Till Bechtolsheimer","29","2:14.467","42:40.090","Yellow","Pit","12.069","31.816","90.582"
"76","GTD","Corey Fergus","29","2:12.225","42:42.842","Yellow","Pit","12.115","30.580","89.530"
"77","DPi","Oliver Jarvis","31","2:20.745","44:08.124","Yellow","Pit","20.876","55.225","64.644"
"12","GTD","Frankie Montecalvo","28","2:08.958","44:08.682","Yellow","Track","18.324","51.500","59.134"
"6","DPi","Juan Pablo Montoya","32","2:15.548","44:09.346","Yellow","Track","18.366","52.063","65.119"
"31","DPi","Pipo Derani","32","2:15.927","44:10.237","Yellow","Track","18.802","51.752","65.373"
"7","DPi","Helio Castroneves","32","2:15.584","44:10.849","Yellow","Track","18.852","51.518","65.214"
"55","DPi","Jonathan Bomarito","32","2:15.164","44:11.724","Yellow","Track","19.392","51.464","64.308"
"10","DPi","Ryan Briscoe","32","2:14.932","44:12.416","Yellow","Track","19.009","51.681","64.242"
"5","DPi","Sebastien Bourdais","32","2:15.206","44:13.795","Yellow","Track","18.670","51.778","64.758"
"74","GTD","Gar Robinson","30","2:13.840","44:14.250","Yellow","Track","18.207","51.681","63.952"
"85","DPi","Gabriel Aubry","32","2:13.310","44:14.805","Yellow","Track","17.645","51.816","63.849"
"44","GTD","John Potter","30","2:16.450","44:21.865","Yellow","Track","14.953","51.275","70.222"
"3","GTLM","Jordan Taylor","30","2:31.619","44:22.277","Yellow","Track","47.583","36.353","67.683"
"4","GTLM","Tommy Milner","30","2:31.799","44:23.112","Yellow","Track","50.277","36.380","65.142"
"24","GTLM","John Edwards","30","2:29.015","44:23.946","Yellow","Track","53.795","40.962","54.258"
"25","GTLM","Connor De Phillippi","30","2:30.227","44:24.702","Yellow","Track","55.480","41.151","53.596"
"86","GTD","Matt McMurry","30","2:29.107","44:25.411","Yellow","Track","54.355","40.717","54.035"
"30","GTD","Rob Ferriol","29","1:58.470","44:26.557","Yellow","Track","24.857","39.152","54.461"
"14","GTD","Aaron Telitz","30","2:31.507","44:27.482","Yellow","Track","57.600","39.294","54.613"
"16","GTD","Ryan Hardwick","30","2:18.601","44:28.382","Yellow","Track","48.521","35.310","54.770"
"57","GTD","Misha Goikhberg","30","2:26.405","44:29.768","Yellow","Track","56.434","36.872","53.099"
"23","GTD","Ian James","30","1:52.450","44:31.272","Yellow","Track","24.280","35.370","52.800"
"22","GTD","Till Bechtolsheimer","30","1:52.806","44:32.896","Yellow","Track","24.198","35.228","53.380"
"76","GTD","Corey Fergus","30","1:51.250","44:34.092","Yellow","Track","24.621","33.741","52.888"
"12","GTD","Frankie Montecalvo","29","1:34.428","45:43.110","Yellow","Pit","13.083","31.534","49.811"
"6","DPi","Juan Pablo Montoya","33","2:13.453","46:22.799","Green","Track","21.027","52.672","59.754"
"31","DPi","Pipo Derani","33","2:12.702","46:22.939","Green","Track","20.984","52.216","59.502"
"7","DPi","Helio Castroneves","33","2:12.655","46:23.504","Green","Track","21.115","52.471","59.069"
"55","DPi","Jonathan Bomarito","33","2:12.206","46:23.930","Green","Track","21.053","52.360","58.793"
"10","DPi","Ryan Briscoe","33","2:12.092","46:24.508","Green","Track","21.473","52.215","58.404"
"5","DPi","Sebastien Bourdais","33","2:11.044","46:24.839","Green","Track","20.861","52.299","57.884"
"85","DPi","Gabriel Aubry","33","2:10.421","46:25.226","Green","Track","21.681","51.572","57.168"
"77","DPi","Oliver Jarvis","32","2:17.906","46:26.030","Green","Track","49.158","38.794","49.954"
"3","GTLM","Jordan Taylor","31","2:05.015","46:27.292","Green","Track","18.772","51.709","54.534"
"4","GTLM","Tommy Milner","31","2:04.750","46:27.862","Green","Track","19.289","52.335","53.126"
"24","GTLM","John Edwards","31","2:04.385","46:28.331","Green","Track","20.414","51.274","52.697"
"25","GTLM","Connor De Phillippi","31","2:03.866","46:28.568","Green","Track","20.165","51.503","52.198"
"86","GTD","Matt McMurry","31","2:03.599","46:29.010","Green","Track","20.297","51.375","51.927"
"30","GTD","Rob Ferriol","30","2:03.188","46:29.745","Green","Track","20.315","51.005","51.868"
"14","GTD","Aaron Telitz","31","2:02.417","46:29.899","Green","Track","19.981","50.754","51.682"
"57","GTD","Misha Goikhberg","31","2:01.101","46:30.869","Green","Track","19.288","50.685","51.128"
"23","GTD","Ian James","31","2:00.303","46:31.575","Green","Track","18.935","50.821","50.547"
"22","GTD","Till Bechtolsheimer","31","1:59.790","46:32.686","Green","Track","19.059","49.863","50.868"
"76","GTD","Corey Fergus","31","1:58.785","46:32.877","Green","Track","19.797","48.710","50.278"
"74","GTD","Gar Robinson","31","2:19.347","46:33.597","Green","Pit","21.421","53.120","64.806"
"16","GTD","Ryan Hardwick","31","2:09.082","46:37.464","Green","Pit","19.730","50.790","58.562"
"44","GTD","John Potter","31","2:44.965","47:06.830","Green","Pit","16.695","51.146","97.124"
"6","DPi","Juan Pablo Montoya","34","1:17.966","47:40.765","Green","Track","10.863","28.527","38.576"
"31","DPi","Pipo Derani","34","1:18.142","47:41.081","Green","Track","10.821","28.739","38.582"
"7","DPi","Helio Castroneves","34","1:18.053","47:41.557","Green","Track","10.476","28.911","38.666"
"55","DPi","Jonathan Bomarito","34","1:18.118","47:42.048","Green","Track","10.649","28.754","38.715"
"10","DPi","Ryan Briscoe","34","1:17.957","47:42.465","Green","Track","10.642","28.728","38.587"
"5","DPi","Sebastien Bourdais","34","1:18.321","47:43.160","Green","Track","10.841","28.499","38.981"
"85","DPi","Gabriel Aubry","34","1:18.406","47:43.632","Green","Track","10.947","28.630","38.829"
"77","DPi","Oliver Jarvis","33","1:19.198","47:45.228","Green","Track","11.193","29.260","38.745"
"3","GTLM","Jordan Taylor","32","1:21.700","47:48.992","Green","Track","11.603","29.822","40.275"
"12","GTD","Frankie Montecalvo","30","2:07.195","47:50.305","Green","Track","49.662","34.103","43.430"
"4","GTLM","Tommy Milner","32","1:22.936","47:50.798","Green","Track","11.800","30.226","40.910"
"24","GTLM","John Edwards","32","1:22.885","47:51.216","Green","Track","11.764","30.192","40.929"
"25","GTLM","Connor De Phillippi","32","1:23.130","47:51.698","Green","Track","11.788","30.246","41.096"
"86","GTD","Matt McMurry","32","1:24.289","47:53.299","Green","Track","12.025","30.734","41.530"
"14","GTD","Aaron Telitz","32","1:24.380","47:54.279","Green","Track","12.390","30.854","41.136"
"30","GTD","Rob Ferriol","31","1:26.295","47:56.040","Green","Track","12.407","31.349","42.539"
"57","GTD","Misha Goikhberg","32","1:25.612","47:56.481","Green","Track","12.201","30.845","42.566"
"23","GTD","Ian James","32","1:25.533","47:57.108","Green","Track","12.543","31.020","41.970"
"76","GTD","Corey Fergus","32","1:24.666","47:57.543","Green","Track","12.410","30.648","41.608"
"22","GTD","Till Bechtolsheimer","32","1:26.060","47:58.746","Green","Track","12.974","31.026","42.060"
"74","GTD","Lawson Aschenbach","32","2:10.097","48:43.694","Green","Track","55.822","32.238","42.037"
"44","GTD","Andy Lally","32","1:37.485","48:44.315","Green","Track","23.311","32.056","42.118"
"16","GTD","Patrick Long","32","2:11.592","48:49.056","Green","Track","59.143","31.100","41.349"
"6","DPi","Juan Pablo Montoya","35","1:15.591","48:56.356","Green","Track","10.337","27.639","37.615"
"31","DPi","Pipo Derani","35","1:15.644","48:56.725","Green","Track","10.233","27.706","37.705"
"7","DPi","Helio Castroneves","35","1:15.635","48:57.192","Green","Track","10.274","27.709","37.652"
"10","DPi","Ryan Briscoe","35","1:16.074","48:58.539","Green","Track","10.277","27.921","37.876"
"5","DPi","Sebastien Bourdais","35","1:15.965","48:59.125","Green","Track","10.352","27.534","38.079"
"85","DPi","Gabriel Aubry","35","1:16.082","48:59.714","Green","Track","10.551","27.814","37.717"
"55","DPi","Jonathan Bomarito","35","1:22.778","49:04.826","Green","Pit","10.212","28.045","44.521"
"77","DPi","Oliver Jarvis","34","1:22.234","49:07.462","Green","Pit","10.249","28.005","43.980"
"3","GTLM","Jordan Taylor","33","1:20.853","49:09.845","Green","Track","11.386","29.554","39.913"
"4","GTLM","Tommy Milner","33","1:22.239","49:13.037","Green","Track","11.855","29.678","40.706"
"24","GTLM","John Edwards","33","1:22.045","49:13.261","Green","Track","11.587","29.868","40.590"
"25","GTLM","Connor De Phillippi","33","1:22.310","49:14.008","Green","Track","11.419","30.008","40.883"
"12","GTD","Frankie Montecalvo","31","1:26.645","49:16.950","Green","Track","12.460","31.764","42.421"
"86","GTD","Matt McMurry","33","1:23.763","49:17.062","Green","Track","11.844","30.120","41.799"
"14","GTD","Aaron Telitz","33","1:23.106","49:17.385","Green","Track","11.727","30.147","41.232"
"57","GTD","Misha Goikhberg","33","1:24.589","49:21.070","Green","Track","12.220","30.558","41.811"
"23","GTD","Ian James","33","1:24.377","49:21.485","Green","Track","12.049","30.526","41.802"
"76","GTD","Corey Fergus","33","1:24.187","49:21.730","Green","Track","11.967","30.471","41.749"
"22","GTD","Till Bechtolsheimer","33","1:24.335","49:23.081","Green","Track","12.117","30.536","41.682"
"30","GTD","Rob Ferriol","32","1:31.851","49:27.891","Green","Pit","12.248","30.613","48.990"
"74","GTD","Lawson Aschenbach","33","1:23.440","50:07.134","Green","Track","12.007","30.332","41.101"
"44","GTD","Andy Lally","33","1:24.195","50:08.510","Green","Track","12.060","30.670","41.465"
"6","DPi","Juan Pablo Montoya","36","1:14.499","50:10.855","Green","Track","10.137","27.091","37.271"
"31","DPi","Pipo Derani","36","1:14.774","50:11.499","Green","Track","10.180","27.168","37.426"
"7","DPi","Helio Castroneves","36","1:15.530","50:12.722","Green","Track","10.054","27.398","38.078"
"16","GTD","Patrick Long","33","1:23.665","50:12.721","Green","Track","11.917","30.325","41.423"
"10","DPi","Ryan Briscoe","36","1:14.594","50:13.133","Green","Track","10.075","27.445","37.074"
"5","DPi","Sebastien Bourdais","36","1:14.779","50:13.904","Green","Track","10.144","27.220","37.415"
"85","DPi","Gabriel Aubry","36","1:14.684","50:14.398","Green","Track","10.289","27.402","36.993"
"3","GTLM","Jordan Taylor","34","1:20.123","50:29.968","Green","Track","11.211","29.211","39.701"
"4","GTLM","Tommy Milner","34","1:20.764","50:33.801","Green","Track","11.335","29.404","40.025"
"55","DPi","Jonathan Bomarito","36","1:29.117","50:33.943","Green","Track","21.481","28.185","39.451"
"24","GTLM","John Edwards","34","1:21.216","50:34.477","Green","Track","11.355","29.484","40.377"
"25","GTLM","Connor De Phillippi","34","1:21.374","50:35.382","Green","Track","11.314","29.646","40.414"
"77","DPi","Oliver Jarvis","35","1:28.637","50:36.099","Green","Track","22.148","28.986","37.503"
"86","GTD","Matt McMurry","34","1:22.944","50:40.006","Green","Track","11.883","30.068","40.993"
"14","GTD","Aaron Telitz","34","1:23.756","50:41.141","Green","Track","12.075","30.982","40.699"
"12","GTD","Frankie Montecalvo","32","1:28.195","50:45.145","Green","Track","12.339","31.779","44.077"
"57","GTD","Misha Goikhberg","34","1:24.154","50:45.224","Green","Track","11.771","30.160","42.223"
"23","GTD","Ian James","34","1:24.088","50:45.573","Green","Track","11.947","30.332","41.809"
"76","GTD","Corey Fergus","34","1:24.016","50:45.746","Green","Track","12.049","30.272","41.695"
"22","GTD","Till Bechtolsheimer","34","1:23.776","50:46.857","Green","Track","11.891","30.543","41.342"
"30","GTD","Rob Ferriol","33","1:35.845","51:03.736","Green","Track","23.193","31.111","41.541"
"6","DPi","Juan Pablo Montoya","37","1:14.018","51:24.873","Green","Track","10.050","27.290","36.678"
"31","DPi","Pipo Derani","37","1:14.531","51:26.030","Green","Track","9.938","27.897","36.696"
"7","DPi","Helio Castroneves","37","1:15.099","51:27.821","Green","Track","9.976","27.318","37.805"
"10","DPi","Ryan Briscoe","37","1:15.422","51:28.555","Green","Track","10.271","27.585","37.566"
"5","DPi","Sebastien Bourdais","37","1:16.107","51:30.011","Green","Track","10.535","27.242","38.330"
"74","GTD","Lawson Aschenbach","34","1:23.584","51:30.718","Green","Track","11.711","30.263","41.610"
"85","DPi","Gabriel Aubry","37","1:16.578","51:30.976","Green","Track","10.445","27.570","38.563"
"44","GTD","Andy Lally","34","1:24.604","51:33.114","Green","Track","11.784","30.979","41.841"
"16","GTD","Patrick Long","34","1:23.285","51:36.006","Green","Track","11.925","30.369","40.991"
"55","DPi","Jonathan Bomarito","37","1:14.894","51:48.837","Green","Track","10.225","27.495","37.174"
"3","GTLM","Jordan Taylor","35","1:20.474","51:50.442","Green","Track","11.248","29.276","39.950"
"77","DPi","Oliver Jarvis","36","1:15.672","51:51.771","Green","Track","10.576","27.921","37.175"
"4","GTLM","Tommy Milner","35","1:21.000","51:54.801","Green","Track","11.479","29.617","39.904"
"24","GTLM","John Edwards","35","1:20.700","51:55.177","Green","Track","11.373","29.502","39.825"
"25","GTLM","Connor De Phillippi","35","1:20.714","51:56.096","Green","Track","11.313","29.523","39.878"
"86","GTD","Matt McMurry","35","1:22.502","52:02.508","Green","Track","11.671","30.031","40.800"
"14","GTD","Aaron Telitz","35","1:22.154","52:03.295","Green","Track","11.676","30.070","40.408"
"57","GTD","Misha Goikhberg","35","1:23.144","52:08.368","Green","Track","12.182","30.310","40.652"
"23","GTD","Ian James","35","1:23.823","52:09.396","Green","Track","12.564","30.301","40.958"
"76","GTD","Corey Fergus","35","1:24.216","52:09.962","Green","Track","12.716","30.367","41.133"
"22","GTD","Till Bechtolsheimer","35","1:24.031","52:10.888","Green","Track","11.999","30.482","41.550"
"12","GTD","Frankie Montecalvo","33","1:42.340","52:27.485","Green","Pit","14.221","34.278","53.841"
"30","GTD","Rob Ferriol","34","1:24.265","52:28.001","Green","Track","11.990","30.758","41.517"
"6","DPi","Juan Pablo Montoya","38","1:13.096","52:37.969","Green","Track","9.968","26.864","36.264"
"31","DPi","Pipo Derani","38","1:13.497","52:39.527","Green","Track","9.974","27.123","36.400"
"7","DPi","Helio Castroneves","38","1:13.169","52:40.990","Green","Track","9.772","27.135","36.262"
"10","DPi","Ryan Briscoe","38","1:13.889","52:42.444","Green","Track","9.911","27.096","36.882"
"5","DPi","Sebastien Bourdais","38","1:14.024","52:44.035","Green","Track","10.086","27.225","36.713"
"85","DPi","Gabriel Aubry","38","1:14.372","52:45.348","Green","Track","10.373","27.380","36.619"
"74","GTD","Lawson Aschenbach","35","1:22.144","52:52.862","Green","Track","11.790","29.823","40.531"
"44","GTD","Andy Lally","35","1:22.816","52:55.930","Green","Track","11.853","30.280","40.683"
"16","GTD","Patrick Long","35","1:22.322","52:58.328","Green","Track","11.753","30.104","40.465"
"55","DPi","Jonathan Bomarito","38","1:13.241","53:02.078","Green","Track","9.984","27.195","36.062"
"77","DPi","Oliver Jarvis","37","1:13.886","53:05.657","Green","Track","10.094","27.386","36.406"
"3","GTLM","Jordan Taylor","36","1:20.062","53:10.504","Green","Track","11.289","29.326","39.447"
"4","GTLM","Tommy Milner","36","1:19.905","53:14.706","Green","Track","11.197","29.194","39.514"
"24","GTLM","John Edwards","36","1:20.211","53:15.388","Green","Track","11.226","29.327","39.658"
"25","GTLM","Connor De Phillippi","36","1:20.276","53:16.372","Green","Track","11.277","29.427","39.572"
"86","GTD","Matt McMurry","36","1:22.102","53:24.610","Green","Track","11.636","29.954","40.512"
"14","GTD","Aaron Telitz","36","1:21.992","53:25.287","Green","Track","11.562","30.014","40.416"
"57","GTD","Misha Goikhberg","36","1:22.810","53:31.178","Green","Track","11.745","30.184","40.881"
"23","GTD","Ian James","36","1:23.020","53:32.416","Green","Track","11.740","30.010","41.270"
"76","GTD","Corey Fergus","36","1:22.764","53:32.726","Green","Track","11.753","29.870","41.141"
"22","GTD","Till Bechtolsheimer","36","1:23.195","53:34.083","Green","Track","11.797","30.117","41.281"
"6","DPi","Juan Pablo Montoya","39","1:12.880","53:50.849","Green","Track","9.890","26.614","36.376"
"30","GTD","Rob Ferriol","35","1:24.182","53:52.183","Green","Track","11.876","30.683","41.623"
"31","DPi","Pipo Derani","39","1:13.163","53:52.690","Green","Track","9.904","27.070","36.189"
"7","DPi","Helio Castroneves","39","1:12.868","53:53.858","Green","Track","9.788","26.987","36.093"
"10","DPi","Ryan Briscoe","39","1:13.478","53:55.922","Green","Track","9.840","27.231","36.407"
"5","DPi","Sebastien Bourdais","39","1:13.735","53:57.770","Green","Track","10.026","27.125","36.584"
"85","DPi","Gabriel Aubry","39","1:13.606","53:58.954","Green","Track","10.048","27.178","36.380"
"74","GTD","Lawson Aschenbach","36","1:21.644","54:14.506","Green","Track","11.681","29.741","40.222"
"55","DPi","Jonathan Bomarito","39","1:13.917","54:15.995","Green","Track","9.921","27.016","36.980"
"44","GTD","Andy Lally","36","1:22.401","54:18.331","Green","Track","11.726","30.127","40.548"
"77","DPi","Oliver Jarvis","38","1:14.217","54:19.874","Green","Track","9.970","26.940","37.307"
"16","GTD","Patrick Long","36","1:22.432","54:20.760","Green","Track","11.693","30.002","40.737"
"3","GTLM","Jordan Taylor","37","1:19.980","54:30.484","Green","Track","11.210","29.297","39.473"
"4","GTLM","Tommy Milner","37","1:19.947","54:34.653","Green","Track","11.204","29.128","39.615"
"24","GTLM","John Edwards","37","1:20.421","54:35.809","Green","Track","11.254","29.510","39.657"
"25","GTLM","Connor De Phillippi","37","1:20.336","54:36.708","Green","Track","11.284","29.435","39.617"
"12","GTD","Frankie Montecalvo","34","2:13.509","54:40.994","Green","Pit","52.245","31.944","49.320"
"86","GTD","Matt McMurry","37","1:22.473","54:47.083","Green","Track","11.649","30.030","40.794"
"14","GTD","Aaron Telitz","37","1:22.214","54:47.501","Green","Track","11.645","30.096","40.473"
"57","GTD","Misha Goikhberg","37","1:22.526","54:53.704","Green","Track","11.772","30.118","40.636"
"23","GTD","Ian James","37","1:22.727","54:55.143","Green","Track","11.784","29.973","40.970"
"76","GTD","Corey Fergus","37","1:22.920","54:55.646","Green","Track","11.869","29.998","41.053"
"22","GTD","Till Bechtolsheimer","37","1:23.317","54:57.400","Green","Track","11.844","30.304","41.169"
"6","DPi","Juan Pablo Montoya","40","1:12.653","55:03.502","Green","Track","9.842","26.766","36.045"
"31","DPi","Pipo Derani","40","1:13.448","55:06.138","Green","Track","10.140","27.070","36.238"
"7","DPi","Helio Castroneves","40","1:12.925","55:06.783","Green","Track","9.978","26.891","36.056"
"10","DPi","Ryan Briscoe","40","1:13.423","55:09.345","Green","Track","9.764","27.162","36.497"
"5","DPi","Sebastien Bourdais","40","1:14.866","55:12.636","Green","Track","9.990","27.228","37.648"
"85","DPi","Gabriel Aubry","40","1:14.878","55:13.832","Green","Track","9.976","27.096","37.806"
"30","GTD","Rob Ferriol","36","1:24.606","55:16.789","Green","Track","12.040","30.366","42.200"
"55","DPi","Jonathan Bomarito","40","1:13.241","55:29.236","Green","Track","9.966","26.993","36.282"
"77","DPi","Oliver Jarvis","39","1:14.166","55:34.040","Green","Track","10.118","27.041","37.007"
"74","GTD","Lawson Aschenbach","37","1:21.843","55:36.349","Green","Track","11.642","29.811","40.390"
"44","GTD","Andy Lally","37","1:22.474","55:40.805","Green","Track","11.630","30.120","40.724"
"16","GTD","Patrick Long","37","1:22.163","55:42.923","Green","Track","11.756","29.910","40.497"
"3","GTLM","Jordan Taylor","38","1:19.706","55:50.190","Green","Track","11.188","29.186","39.332"
"4","GTLM","Tommy Milner","38","1:19.874","55:54.527","Green","Track","11.220","29.062","39.592"
"24","GTLM","John Edwards","38","1:20.105","55:55.914","Green","Track","11.262","29.326","39.517"
"25","GTLM","Connor De Phillippi","38","1:20.142","55:56.850","Green","Track","11.227","29.305","39.610"
"86","GTD","Matt McMurry","38","1:22.261","56:09.344","Green","Track","11.644","29.937","40.680"
"14","GTD","Aaron Telitz","38","1:22.363","56:09.864","Green","Track","11.680","30.163","40.520"
"57","GTD","Misha Goikhberg","38","1:22.939","56:16.643","Green","Track","11.769","30.307","40.863"
"23","GTD","Ian James","38","1:22.992","56:18.135","Green","Track","11.775","30.188","41.029"
"6","DPi","Juan Pablo Montoya","41","1:14.907","56:18.409","Green","Track","9.885","26.920","38.102"
"76","GTD","Corey Fergus","38","1:23.435","56:19.081","Green","Track","11.865","30.451","41.119"
"31","DPi","Pipo Derani","41","1:15.053","56:21.191","Green","Track","9.890","27.147","38.016"
"7","DPi","Helio Castroneves","41","1:15.096","56:21.879","Green","Track","9.673","27.038","38.385"
"22","GTD","Till Bechtolsheimer","38","1:24.543","56:21.943","Green","Track","11.802","30.394","42.347"
"10","DPi","Ryan Briscoe","41","1:13.086","56:22.431","Green","Track","9.819","26.929","36.338"
"5","DPi","Sebastien Bourdais","41","1:13.423","56:26.059","Green","Track","9.972","26.946","36.505"
"85","DPi","Gabriel Aubry","41","1:13.472","56:27.304","Green","Track","10.036","27.008","36.428"
"30","GTD","Rob Ferriol","37","1:23.680","56:40.469","Green","Track","11.903","30.537","41.240"
"55","DPi","Jonathan Bomarito","41","1:12.795","56:42.031","Green","Track","9.816","27.054","35.925"
"77","DPi","Oliver Jarvis","40","1:12.989","56:47.029","Green","Track","9.890","26.951","36.148"
"74","GTD","Lawson Aschenbach","38","1:21.836","56:58.185","Green","Track","11.635","29.843","40.358"
"44","GTD","Andy Lally","38","1:22.566","57:03.371","Green","Track","11.693","30.180","40.693"
"16","GTD","Patrick Long","38","1:22.256","57:05.179","Green","Track","11.695","29.941","40.620"
"3","GTLM","Jordan Taylor","39","1:19.587","57:09.777","Green","Track","11.163","29.031","39.393"
"4","GTLM","Tommy Milner","39","1:20.444","57:14.971","Green","Track","11.258","29.502","39.684"
"24","GTLM","John Edwards","39","1:20.063","57:15.977","Green","Track","11.226","29.423","39.414"
"25","GTLM","Connor De Phillippi","39","1:20.236","57:17.086","Green","Track","11.274","29.333","39.629"
"12","GTD","Frankie Montecalvo","35","2:40.992","57:21.986","Green","Track","87.723","31.504","41.765"
"86","GTD","Matt McMurry","39","1:22.267","57:31.611","Green","Track","11.721","29.972","40.574"
"6","DPi","Juan Pablo Montoya","42","1:13.832","57:32.241","Green","Track","10.103","27.065","36.664"
"14","GTD","Aaron Telitz","39","1:22.368","57:32.232","Green","Track","11.668","30.129","40.571"
"31","DPi","Pipo Derani","42","1:14.328","57:35.519","Green","Track","9.934","27.758","36.636"
"7","DPi","Helio Castroneves","42","1:14.313","57:36.192","Green","Track","9.892","27.540","36.881"
"10","DPi","Ryan Briscoe","42","1:15.961","57:38.392","Green","Track","10.263","27.755","37.943"
"57","GTD","Misha Goikhberg","39","1:23.886","57:40.529","Green","Track","11.791","30.261","41.834"
"5","DPi","Sebastien Bourdais","42","1:15.285","57:41.344","Green","Track","10.002","27.017","38.266"
"23","GTD","Ian James","39","1:23.768","57:41.903","Green","Track","11.822","30.338","41.608"
"76","GTD","Corey Fergus","39","1:23.305","57:42.386","Green","Track","11.806","30.129","41.370"
"85","DPi","Gabriel Aubry","42","1:15.886","57:43.190","Green","Track","10.145","27.314","38.427"
"22","GTD","Till Bechtolsheimer","39","1:23.885","57:45.828","Green","Track","11.978","30.458","41.449"
"55","DPi","Jonathan Bomarito","42","1:12.851","57:54.882","Green","Track","9.960","27.003","35.888"
"77","DPi","Oliver Jarvis","41","1:14.229","58:01.258","Green","Track","9.815","26.961","37.453"
"30","GTD","Rob Ferriol","38","1:23.426","58:03.895","Green","Track","11.803","30.431","41.192"
"74","GTD","Lawson Aschenbach","39","1:22.203","58:20.388","Green","Track","11.745","29.959","40.499"
"44","GTD","Andy Lally","39","1:22.232","58:25.603","Green","Track","11.669","30.079","40.484"
"16","GTD","Patrick Long","39","1:22.304","58:27.483","Green","Track","11.643","30.054","40.607"
"3","GTLM","Jordan Taylor","40","1:19.782","58:29.559","Green","Track","11.241","29.237","39.304"
"4","GTLM","Tommy Milner","40","1:20.091","58:35.062","Green","Track","11.330","29.255","39.506"
"24","GTLM","John Edwards","40","1:20.263","58:36.240","Green","Track","11.296","29.396","39.571"
"25","GTLM","Connor De Phillippi","40","1:20.128","58:37.214","Green","Track","11.220","29.272","39.636"
"12","GTD","Frankie Montecalvo","36","1:23.493","58:45.479","Green","Track","12.024","30.519","40.950"
"6","DPi","Juan Pablo Montoya","43","1:14.001","58:46.242","Green","Track","10.684","27.002","36.315"
"31","DPi","Pipo Derani","43","1:13.446","58:48.965","Green","Track","9.915","27.207","36.324"
"7","DPi","Helio Castroneves","43","1:13.706","58:49.898","Green","Track","9.770","27.222","36.714"
"10","DPi","Ryan Briscoe","43","1:15.723","58:54.115","Green","Track","9.988","27.223","38.512"
"86","GTD","Matt McMurry","40","1:23.239","58:54.850","Green","Track","11.744","30.422","41.073"
"14","GTD","Aaron Telitz","40","1:23.189","58:55.421","Green","Track","11.854","30.282","41.053"
