Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP5
7,DPi,Helio Castroneves,5,1:14.225,1900-01-01 00:06:58.152000,Green,Track,3.764,6.217,3.908,7.708,6.758,1.772,0.476,6.892,13.829,13.518,5.215,4.168,171.887
84,DPi,Simon Trummer,5,1:14.622,1900-01-01 00:06:59.751000,Green,Track,3.783,6.347,3.985,7.804,6.946,1.829,0.491,6.49,13.895,13.688,5.209,4.155,166.636
10,DPi,Renger Van Der Zande,5,1:14.416,1900-01-01 00:07:00.354000,Green,Track,3.796,6.331,4.013,7.734,6.935,1.824,0.491,6.633,13.642,13.579,5.283,4.155,166.636
50,DPi,Will Owen,5,1:14.656,1900-01-01 00:07:01.020000,Green,Track,3.853,6.36,3.95,7.84,6.887,1.812,0.487,6.488,13.83,13.633,5.312,4.204,168.004
85,DPi,Misha Goikhberg,5,1:14.645,1900-01-01 00:07:01.755000,Green,Track,3.83,6.364,4.017,8.0,6.951,1.825,0.49,6.64,13.643,13.524,5.244,4.117,166.976
54,DPi,Jonathan Bennett,5,1:17.801,1900-01-01 00:07:15.182000,Green,Track,3.855,6.691,4.053,8.217,6.836,1.781,0.478,7.021,14.76,14.372,5.494,4.243,171.168
4,GTLM,Tommy Milner,5,1:19.096,1900-01-01 00:07:23.140000,Green,Track,4.151,6.854,4.262,8.039,7.473,1.956,0.525,6.899,14.495,14.584,5.443,4.415,155.844
66,GTLM,Sebastien Bourdais,5,1:19.584,1900-01-01 00:07:24.424000,Green,Track,4.14,6.992,4.295,8.184,7.597,1.973,0.529,6.898,14.37,14.66,5.424,4.522,154.666
912,GTLM,Laurens Vanthoor,5,1:19.441,1900-01-01 00:07:25.335000,Green,Track,4.167,6.983,4.219,8.183,7.451,1.945,0.523,6.9,14.486,14.62,5.494,4.47,156.44
24,GTLM,Jesse Krohn,5,1:19.494,1900-01-01 00:07:25.839000,Green,Track,4.124,6.992,4.255,8.119,7.406,1.925,0.517,6.93,14.547,14.662,5.523,4.494,158.256
25,GTLM,Connor De Phillippi,5,1:19.801,1900-01-01 00:07:26.917000,Green,Track,4.137,7.109,4.298,8.191,7.425,1.938,0.52,6.954,14.519,14.702,5.463,4.545,157.343
3,GTLM,Jan Magnussen,5,1:19.943,1900-01-01 00:07:27.793000,Green,Track,4.189,7.034,4.319,8.218,7.455,1.941,0.521,6.86,14.645,14.813,5.45,4.498,157.041
67,GTLM,Ryan Briscoe,5,1:20.239,1900-01-01 00:07:28.819000,Green,Track,4.242,7.099,4.292,8.25,7.538,1.962,0.526,6.929,14.652,14.808,5.436,4.505,155.548
52,LMP2,Eric Lux,5,1:21.547,1900-01-01 00:07:32.502000,Green,Track,4.131,7.251,4.366,8.45,7.132,1.843,0.494,7.237,15.229,14.91,5.79,4.714,165.624
14,GTD,Richard Heistand,5,1:21.689,1900-01-01 00:07:33.622000,Green,Track,4.259,7.296,4.355,8.38,7.748,2.02,0.542,7.0,14.909,14.949,5.659,4.572,150.956
86,GTD,Trent Hindman,5,1:21.532,1900-01-01 00:07:33.975000,Green,Track,4.208,7.245,4.354,8.407,7.675,1.996,0.534,6.955,14.886,15.013,5.637,4.622,153.218
19,GTD,Will Hardeman,5,1:22.711,1900-01-01 00:07:38.604000,Green,Track,4.314,7.316,4.368,8.461,7.767,2.013,0.539,6.981,15.021,15.618,5.757,4.556,151.796
57,GTD,Christina Nielsen,5,1:22.922,1900-01-01 00:07:41.236000,Green,Track,4.287,7.29,4.335,8.535,7.634,1.994,0.534,7.098,15.129,15.503,5.823,4.76,153.218
12,GTD,Frank Montecalvo,5,1:22.705,1900-01-01 00:07:41.763000,Green,Track,4.296,7.368,4.391,8.479,7.689,1.99,0.534,7.316,15.135,15.144,5.758,4.605,153.218
76,GTD,Matt Plumb,5,1:23.682,1900-01-01 00:07:43.065000,Green,Track,4.345,7.418,4.485,8.41,7.718,2.016,0.54,7.168,15.853,15.302,5.804,4.623,151.515
9,GTD,Zacharie Robichon,5,1:23.761,1900-01-01 00:07:43.493000,Green,Track,4.297,7.392,4.472,8.512,7.713,2.017,0.543,7.106,15.86,15.513,5.744,4.592,150.678
911,GTLM,Patrick Pilet,5,1:32.791,1900-01-01 00:07:43.640000,Green,Track,13.746,8.692,4.474,8.229,7.514,1.957,0.524,6.929,14.927,15.675,5.61,4.514,156.142
33,GTD,Ben Keating,5,1:25.605,1900-01-01 00:07:44.280000,Green,Track,4.339,7.467,4.415,8.517,7.758,2.032,0.541,7.436,16.304,16.317,5.864,4.615,151.235
8,GTD,Parker Chase,5,1:23.254,1900-01-01 00:07:45.025000,Green,Track,4.389,7.522,4.57,8.553,7.875,2.035,0.542,7.028,15.066,15.184,5.773,4.717,150.956
48,GTD,Ryan Hardwick,5,1:23.272,1900-01-01 00:07:45.615000,Green,Track,4.301,7.38,4.446,8.783,7.765,1.992,0.533,7.21,15.29,15.172,5.705,4.695,153.505
73,GTD,Marco Seefried,5,1:23.264,1900-01-01 00:07:46.109000,Green,Track,4.35,7.421,4.423,8.41,7.741,2.011,0.541,7.432,15.11,15.486,5.646,4.693,151.235
74,GTD,Gar Robinson V,5,1:23.328,1900-01-01 00:07:46.674000,Green,Track,4.409,7.407,4.463,8.592,7.713,2.009,0.539,7.286,15.178,15.382,5.69,4.66,151.796
63,GTD,Cooper MacNeil,5,1:23.359,1900-01-01 00:07:47.074000,Green,Track,4.361,7.44,4.451,8.576,7.649,1.979,0.531,7.311,15.254,15.389,5.74,4.678,154.083
44,GTD,John Potter,5,1:23.751,1900-01-01 00:07:48.535000,Green,Track,4.354,7.42,4.427,8.664,7.771,2.004,0.537,7.215,15.304,15.574,5.841,4.64,152.362
77,DPi,Oliver Jarvis,6,1:12.410,1900-01-01 00:07:56.010000,Green,Track,3.646,6.048,3.862,7.691,6.765,1.786,0.479,6.301,13.454,13.109,5.146,4.123,170.81
6,DPi,Dane Cameron,6,1:12.580,1900-01-01 00:07:56.744000,Green,Track,3.708,6.045,3.876,7.727,6.761,1.772,0.476,6.331,13.493,13.098,5.159,4.134,171.887
31,DPi,Pipo Derani,6,1:13.449,1900-01-01 00:08:03.168000,Green,Track,3.775,6.136,3.898,7.763,6.903,1.804,0.485,6.451,13.572,13.27,5.17,4.222,168.697
55,DPi,Ryan Hunter-Reay,6,1:12.729,1900-01-01 00:08:05.185000,Green,Track,3.679,5.977,3.826,7.758,6.757,1.783,0.479,6.467,13.481,13.259,5.19,4.073,170.81
5,DPi,Joao Barbosa,6,1:13.992,1900-01-01 00:08:11.714000,Green,Track,3.779,6.223,3.913,7.811,6.912,1.821,0.489,6.522,13.517,13.522,5.227,4.256,167.317
7,DPi,Helio Castroneves,6,1:14.264,1900-01-01 00:08:12.416000,Green,Track,3.733,6.246,3.878,7.809,7.02,1.794,0.48,6.701,13.741,13.414,5.221,4.227,170.455
84,DPi,Simon Trummer,6,1:14.408,1900-01-01 00:08:14.159000,Green,Track,3.782,6.336,3.971,7.881,6.951,1.824,0.489,6.344,13.867,13.613,5.207,4.143,167.317
10,DPi,Renger Van Der Zande,6,1:14.420,1900-01-01 00:08:14.774000,Green,Track,3.798,6.266,3.956,7.894,6.927,1.816,0.488,6.487,13.577,13.769,5.253,4.189,167.66
50,DPi,Will Owen,6,1:14.305,1900-01-01 00:08:15.325000,Green,Track,3.797,6.421,3.948,7.766,6.863,1.8,0.484,6.412,13.727,13.662,5.263,4.162,169.046
85,DPi,Misha Goikhberg,6,1:14.415,1900-01-01 00:08:16.170000,Green,Track,3.792,6.289,4.009,8.013,6.957,1.824,0.489,6.482,13.726,13.456,5.241,4.137,167.317
54,DPi,Jonathan Bennett,6,1:17.588,1900-01-01 00:08:32.770000,Green,Track,3.858,6.606,3.971,8.233,6.753,1.769,0.476,7.071,14.554,14.416,5.581,4.3,171.887
4,GTLM,Tommy Milner,6,1:19.280,1900-01-01 00:08:42.420000,Green,Track,4.12,6.857,4.228,8.057,7.474,1.955,0.525,6.925,14.5,14.663,5.405,4.571,155.844
66,GTLM,Sebastien Bourdais,6,1:19.159,1900-01-01 00:08:43.583000,Green,Track,4.154,6.919,4.265,8.168,7.534,1.96,0.526,6.74,14.356,14.571,5.465,4.501,155.548
912,GTLM,Laurens Vanthoor,6,1:19.313,1900-01-01 00:08:44.648000,Green,Track,4.155,6.92,4.31,8.156,7.469,1.944,0.522,6.863,14.512,14.607,5.441,4.414,156.74
24,GTLM,Jesse Krohn,6,1:19.394,1900-01-01 00:08:45.233000,Green,Track,4.119,6.966,4.258,8.156,7.408,1.922,0.516,6.852,14.554,14.704,5.526,4.413,158.562
25,GTLM,Connor De Phillippi,6,1:19.808,1900-01-01 00:08:46.725000,Green,Track,4.148,7.021,4.299,8.213,7.437,1.939,0.52,6.97,14.526,14.807,5.451,4.477,157.343
3,GTLM,Jan Magnussen,6,1:19.704,1900-01-01 00:08:47.497000,Green,Track,4.172,6.997,4.296,8.242,7.472,1.943,0.521,6.809,14.598,14.689,5.494,4.471,157.041
67,GTLM,Ryan Briscoe,6,1:19.857,1900-01-01 00:08:48.676000,Green,Track,4.2,6.997,4.283,8.251,7.537,1.952,0.524,6.842,14.547,14.804,5.433,4.487,156.142
52,LMP2,Eric Lux,6,1:21.564,1900-01-01 00:08:54.066000,Green,Track,4.251,7.3,4.336,8.435,7.184,1.851,0.495,7.135,15.103,15.15,5.736,4.588,165.289
14,GTD,Richard Heistand,6,1:21.880,1900-01-01 00:08:55.502000,Green,Track,4.297,7.151,4.321,8.379,7.709,2.013,0.54,6.968,15.266,14.978,5.68,4.578,151.515
86,GTD,Trent Hindman,6,1:21.904,1900-01-01 00:08:55.879000,Green,Track,4.244,7.35,4.36,8.278,7.62,1.983,0.532,6.96,15.212,15.112,5.617,4.636,153.794
19,GTD,Will Hardeman,6,1:22.965,1900-01-01 00:09:01.569000,Green,Track,4.343,7.387,4.367,8.451,7.754,2.008,0.537,7.002,15.068,15.602,5.807,4.639,152.362
57,GTD,Christina Nielsen,6,1:22.734,1900-01-01 00:09:03.970000,Green,Track,4.309,7.205,4.294,8.488,7.652,1.994,0.534,7.149,15.085,15.395,5.861,4.768,153.218
911,GTLM,Patrick Pilet,6,1:20.450,1900-01-01 00:09:04.090000,Green,Track,4.178,7.206,4.348,8.228,7.514,1.945,0.522,6.894,14.481,14.801,5.652,4.681,156.74
12,GTD,Frank Montecalvo,6,1:22.992,1900-01-01 00:09:04.755000,Green,Track,4.236,7.414,4.333,8.449,7.719,2.008,0.54,7.044,15.138,15.606,5.828,4.677,151.515
76,GTD,Matt Plumb,6,1:22.839,1900-01-01 00:09:05.904000,Green,Track,4.342,7.351,4.469,8.764,7.742,2.016,0.542,7.17,14.987,15.188,5.681,4.587,150.956
9,GTD,Zacharie Robichon,6,1:22.718,1900-01-01 00:09:06.211000,Green,Track,4.373,7.492,4.421,8.478,7.708,2.01,0.542,7.134,15.065,15.213,5.688,4.594,150.956
33,GTD,Ben Keating,6,1:22.971,1900-01-01 00:09:07.251000,Green,Track,4.307,7.427,4.375,8.539,7.845,2.022,0.543,7.119,15.154,15.315,5.64,4.685,150.678
8,GTD,Parker Chase,6,1:22.801,1900-01-01 00:09:07.826000,Green,Track,4.366,7.386,4.472,8.378,7.8,2.014,0.546,7.036,15.156,15.277,5.673,4.697,149.85
48,GTD,Ryan Hardwick,6,1:22.818,1900-01-01 00:09:08.433000,Green,Track,4.285,7.339,4.337,8.474,7.648,1.971,0.528,7.219,15.313,15.278,5.71,4.716,154.959
73,GTD,Marco Seefried,6,1:22.507,1900-01-01 00:09:08.616000,Green,Track,4.347,7.343,4.386,8.399,7.709,2.009,0.541,7.099,15.068,15.344,5.598,4.664,151.235
74,GTD,Gar Robinson V,6,1:23.065,1900-01-01 00:09:09.739000,Green,Track,4.386,7.366,4.399,8.513,7.723,2.012,0.539,7.255,15.198,15.321,5.687,4.666,151.796
77,DPi,Oliver Jarvis,7,1:14.406,1900-01-01 00:09:10.416000,Green,Track,3.662,6.044,3.826,7.731,6.752,1.77,0.477,6.414,13.611,14.086,5.663,4.37,171.527
63,GTD,Cooper MacNeil,6,1:23.367,1900-01-01 00:09:10.441000,Green,Track,4.331,7.4,4.367,8.435,7.618,1.976,0.531,7.258,15.558,15.437,5.756,4.7,154.083
6,DPi,Dane Cameron,7,1:13.807,1900-01-01 00:09:10.551000,Green,Track,3.718,6.033,3.856,7.699,6.764,1.765,0.475,6.343,13.573,13.755,5.585,4.241,172.249
44,GTD,John Potter,6,1:23.593,1900-01-01 00:09:12.128000,Green,Track,4.335,7.415,4.386,8.526,7.768,2.005,0.538,7.127,15.272,15.571,5.957,4.693,152.078
31,DPi,Pipo Derani,7,1:13.124,1900-01-01 00:09:16.292000,Green,Track,3.781,6.02,3.863,7.797,6.884,1.802,0.485,6.422,13.439,13.26,5.176,4.195,168.697
55,DPi,Ryan Hunter-Reay,7,1:12.694,1900-01-01 00:09:17.879000,Green,Track,3.68,6.004,3.842,7.741,6.758,1.777,0.479,6.316,13.469,13.296,5.223,4.109,170.81
5,DPi,Joao Barbosa,7,1:14.267,1900-01-01 00:09:25.981000,Green,Track,3.825,6.245,3.972,7.819,6.92,1.816,0.488,6.585,13.569,13.524,5.3,4.204,167.66
7,DPi,Helio Castroneves,7,1:13.952,1900-01-01 00:09:26.368000,Green,Track,3.758,6.147,3.862,7.715,6.773,1.764,0.473,6.651,13.858,13.516,5.229,4.206,172.977
84,DPi,Simon Trummer,7,1:14.121,1900-01-01 00:09:28.280000,Green,Track,3.793,6.273,3.944,7.807,6.932,1.823,0.489,6.372,13.777,13.508,5.231,4.172,167.317
10,DPi,Renger Van Der Zande,7,1:14.436,1900-01-01 00:09:29.210000,Green,Track,3.822,6.302,4.003,7.819,6.925,1.813,0.489,6.503,13.64,13.632,5.336,4.152,167.317
50,DPi,Will Owen,7,1:14.483,1900-01-01 00:09:29.808000,Green,Track,3.812,6.324,3.911,7.884,6.907,1.803,0.485,6.385,13.731,13.78,5.337,4.124,168.697
85,DPi,Misha Goikhberg,7,1:14.429,1900-01-01 00:09:30.599000,Green,Track,3.808,6.266,3.934,7.958,6.93,1.822,0.489,6.424,13.626,13.762,5.247,4.163,167.317
54,DPi,Jonathan Bennett,7,1:17.287,1900-01-01 00:09:50.057000,Green,Track,3.845,6.482,3.988,8.202,6.803,1.771,0.477,7.05,14.565,14.248,5.558,4.298,171.527
4,GTLM,Tommy Milner,7,1:19.279,1900-01-01 00:10:01.699000,Green,Track,4.152,6.804,4.274,8.113,7.496,1.957,0.525,6.807,14.549,14.613,5.447,4.542,155.844
66,GTLM,Sebastien Bourdais,7,1:19.149,1900-01-01 00:10:02.732000,Green,Track,4.126,6.912,4.247,8.167,7.537,1.959,0.525,6.727,14.393,14.568,5.461,4.527,155.844
912,GTLM,Laurens Vanthoor,7,1:19.389,1900-01-01 00:10:04.037000,Green,Track,4.144,6.855,4.255,8.261,7.44,1.939,0.52,6.801,14.511,14.579,5.678,4.406,157.343
24,GTLM,Jesse Krohn,7,1:19.339,1900-01-01 00:10:04.572000,Green,Track,4.117,6.979,4.263,8.193,7.419,1.923,0.516,6.797,14.49,14.693,5.508,4.441,158.562
25,GTLM,Connor De Phillippi,7,1:19.595,1900-01-01 00:10:06.320000,Green,Track,4.152,6.957,4.225,8.275,7.414,1.932,0.518,6.909,14.492,14.785,5.491,4.445,157.95
3,GTLM,Jan Magnussen,7,1:19.882,1900-01-01 00:10:07.379000,Green,Track,4.159,7.056,4.314,8.211,7.467,1.942,0.521,6.887,14.606,14.778,5.46,4.481,157.041
67,GTLM,Ryan Briscoe,7,1:19.976,1900-01-01 00:10:08.652000,Green,Track,4.197,7.066,4.326,8.307,7.531,1.954,0.524,6.803,14.52,14.776,5.473,4.499,156.142
52,LMP2,Eric Lux,7,1:21.281,1900-01-01 00:10:15.347000,Green,Track,4.17,7.26,4.36,8.463,7.15,1.845,0.494,7.049,15.111,15.122,5.676,4.581,165.624
14,GTD,Richard Heistand,7,1:22.061,1900-01-01 00:10:17.563000,Green,Track,4.297,7.133,4.31,8.397,7.723,2.015,0.54,7.056,15.258,15.05,5.606,4.676,151.515
86,GTD,Trent Hindman,7,1:22.007,1900-01-01 00:10:17.886000,Green,Track,4.257,7.307,4.392,8.299,7.608,1.983,0.532,6.964,15.29,15.182,5.563,4.63,153.794
19,GTD,Will Hardeman,7,1:22.599,1900-01-01 00:10:24.168000,Green,Track,4.36,7.289,4.379,8.521,7.767,2.006,0.537,6.985,15.031,15.299,5.811,4.614,152.362
911,GTLM,Patrick Pilet,7,1:20.221,1900-01-01 00:10:24.311000,Green,Track,4.208,7.185,4.275,8.231,7.441,1.947,0.523,6.808,14.502,14.755,5.795,4.551,156.44
57,GTD,Christina Nielsen,7,1:23.116,1900-01-01 00:10:27.086000,Green,Track,4.448,7.496,4.373,8.614,7.658,1.988,0.532,7.061,15.09,15.354,5.784,4.718,153.794
6,DPi,Dane Cameron,8,1:16.893,1900-01-01 00:10:27.444000,Green,Track,3.841,6.862,4.007,7.966,6.783,1.774,0.475,6.519,14.848,13.785,5.667,4.366,172.249
12,GTD,Frank Montecalvo,7,1:22.678,1900-01-01 00:10:27.433000,Green,Track,4.348,7.389,4.358,8.465,7.688,2.0,0.537,7.03,15.074,15.366,5.8,4.623,152.362
77,DPi,Oliver Jarvis,8,1:17.707,1900-01-01 00:10:28.123000,Green,Track,3.912,7.074,4.025,8.283,6.75,1.764,0.474,6.996,14.41,14.586,5.321,4.112,172.612
9,GTD,Zacharie Robichon,7,1:23.701,1900-01-01 00:10:29.912000,Green,Track,4.279,7.396,4.503,8.508,7.689,2.006,0.54,7.164,15.649,15.64,5.715,4.612,151.515
76,GTD,Matt Plumb,7,1:24.493,1900-01-01 00:10:30.397000,Green,Track,4.339,7.417,4.49,8.489,7.707,2.017,0.541,7.306,15.403,16.259,5.862,4.663,151.235
33,GTD,Ben Keating,7,1:23.813,1900-01-01 00:10:31.064000,Green,Track,4.283,7.619,4.497,8.42,7.703,2.013,0.536,7.521,15.371,15.53,5.671,4.649,152.646
8,GTD,Parker Chase,7,1:23.819,1900-01-01 00:10:31.645000,Green,Track,4.335,7.353,4.493,8.428,7.793,2.014,0.54,7.376,15.366,15.642,5.738,4.741,151.515
48,GTD,Ryan Hardwick,7,1:23.685,1900-01-01 00:10:32.118000,Green,Track,4.338,7.372,4.312,8.421,7.636,1.969,0.528,7.504,15.426,15.802,5.657,4.72,154.959
73,GTD,Marco Seefried,7,1:23.876,1900-01-01 00:10:32.492000,Green,Track,4.385,7.467,4.376,8.444,7.722,2.0,0.536,7.311,15.446,15.677,5.762,4.75,152.646
31,DPi,Pipo Derani,8,1:16.595,1900-01-01 00:10:32.887000,Green,Track,3.811,6.107,3.89,7.788,6.852,1.79,0.479,6.677,14.218,14.9,5.746,4.337,170.81
74,GTD,Gar Robinson V,7,1:23.787,1900-01-01 00:10:33.526000,Green,Track,4.333,7.396,4.496,8.631,7.712,2.01,0.54,7.154,15.189,15.554,5.984,4.788,151.515
55,DPi,Ryan Hunter-Reay,8,1:16.011,1900-01-01 00:10:33.890000,Green,Track,3.67,6.107,3.894,7.776,6.759,1.771,0.476,6.44,15.137,14.302,5.446,4.233,171.887
63,GTD,Cooper MacNeil,7,1:23.523,1900-01-01 00:10:33.964000,Green,Track,4.383,7.441,4.377,8.465,7.658,1.983,0.532,7.083,15.315,15.748,5.803,4.735,153.794
44,GTD,John Potter,7,1:23.938,1900-01-01 00:10:36.066000,Green,Track,4.359,7.364,4.363,8.454,7.696,1.997,0.534,7.351,15.413,15.708,5.965,4.734,153.218
5,DPi,Joao Barbosa,8,1:13.896,1900-01-01 00:10:39.877000,Green,Track,3.786,6.171,3.979,7.737,6.924,1.815,0.487,6.429,13.479,13.556,5.311,4.222,168.004
7,DPi,Helio Castroneves,8,1:14.032,1900-01-01 00:10:40.400000,Green,Track,3.822,6.165,3.873,7.888,6.819,1.771,0.475,6.509,13.711,13.514,5.268,4.217,172.249
84,DPi,Simon Trummer,8,1:14.192,1900-01-01 00:10:42.472000,Green,Track,3.799,6.401,3.92,7.81,6.906,1.814,0.488,6.4,13.723,13.539,5.265,4.127,167.66
10,DPi,Renger Van Der Zande,8,1:14.192,1900-01-01 00:10:43.402000,Green,Track,3.8,6.242,3.989,7.828,6.935,1.812,0.489,6.404,13.668,13.43,5.382,4.213,167.317
50,DPi,Will Owen,8,1:14.904,1900-01-01 00:10:44.712000,Green,Track,3.796,6.756,4.077,7.951,6.825,1.796,0.483,6.462,13.642,13.59,5.455,4.071,169.396
85,DPi,Misha Goikhberg,8,1:14.587,1900-01-01 00:10:45.186000,Green,Track,3.822,6.273,4.05,8.018,6.893,1.808,0.486,6.492,13.703,13.693,5.27,4.079,168.35
54,DPi,Jonathan Bennett,8,1:28.296,1900-01-01 00:11:18.353000,Green,Pit,3.913,6.691,4.102,8.266,6.811,1.771,0.477,7.135,14.78,14.841,7.397,12.112,171.527
4,GTLM,Tommy Milner,8,1:19.354,1900-01-01 00:11:21.053000,Green,Track,4.169,6.922,4.275,8.071,7.483,1.954,0.525,6.892,14.552,14.566,5.431,4.514,155.844
66,GTLM,Sebastien Bourdais,8,1:19.286,1900-01-01 00:11:22.018000,Green,Track,4.136,6.987,4.29,8.086,7.541,1.96,0.522,6.768,14.372,14.656,5.449,4.519,156.74
912,GTLM,Laurens Vanthoor,8,1:19.086,1900-01-01 00:11:23.123000,Green,Track,4.127,6.941,4.271,8.137,7.448,1.941,0.522,6.694,14.522,14.564,5.472,4.447,156.74
24,GTLM,Jesse Krohn,8,1:19.498,1900-01-01 00:11:24.070000,Green,Track,4.115,6.979,4.258,8.256,7.442,1.928,0.517,6.753,14.603,14.695,5.522,4.43,158.256
25,GTLM,Connor De Phillippi,8,1:19.735,1900-01-01 00:11:26.055000,Green,Track,4.149,7.035,4.282,8.176,7.423,1.937,0.52,6.86,14.565,14.754,5.563,4.471,157.343
3,GTLM,Jan Magnussen,8,1:19.760,1900-01-01 00:11:27.139000,Green,Track,4.152,7.056,4.35,8.21,7.47,1.939,0.522,6.84,14.567,14.691,5.462,4.501,156.74
67,GTLM,Ryan Briscoe,8,1:19.944,1900-01-01 00:11:28.596000,Green,Track,4.191,7.013,4.299,8.31,7.503,1.951,0.524,6.806,14.605,14.78,5.418,4.544,156.142
52,LMP2,Eric Lux,8,1:21.464,1900-01-01 00:11:36.811000,Green,Track,4.189,7.307,4.373,8.584,7.221,1.854,0.497,7.143,15.02,15.096,5.698,4.482,164.624
14,GTD,Richard Heistand,8,1:21.866,1900-01-01 00:11:39.429000,Green,Track,4.311,7.174,4.329,8.328,7.695,2.014,0.541,7.032,14.986,15.173,5.662,4.621,151.235
86,GTD,Trent Hindman,8,1:21.957,1900-01-01 00:11:39.843000,Green,Track,4.259,7.337,4.381,8.313,7.626,1.988,0.534,7.004,14.965,15.148,5.831,4.571,153.218
6,DPi,Dane Cameron,9,1:13.272,1900-01-01 00:11:40.716000,Green,Track,3.818,6.207,3.886,7.928,6.776,1.77,0.477,6.382,13.497,13.228,5.183,4.12,171.527
911,GTLM,Patrick Pilet,8,1:20.204,1900-01-01 00:11:44.515000,Green,Track,4.141,7.196,4.311,8.286,7.481,1.957,0.526,7.018,14.546,14.768,5.458,4.516,155.548
77,DPi,Oliver Jarvis,9,1:16.724,1900-01-01 00:11:44.847000,Green,Track,3.89,6.944,3.949,7.927,6.734,1.767,0.476,6.841,14.996,13.789,5.277,4.134,171.887
19,GTD,Will Hardeman,8,1:23.204,1900-01-01 00:11:47.372000,Green,Track,4.465,7.624,4.439,8.499,7.717,2.001,0.537,6.984,15.031,15.599,5.689,4.619,152.362
57,GTD,Christina Nielsen,8,1:23.192,1900-01-01 00:11:50.278000,Green,Track,4.368,7.393,4.39,8.659,7.685,1.996,0.534,7.069,15.309,15.35,5.79,4.649,153.218
12,GTD,Frank Montecalvo,8,1:23.162,1900-01-01 00:11:50.595000,Green,Track,4.334,7.371,4.44,8.645,7.699,1.999,0.537,6.938,15.338,15.434,5.816,4.611,152.362
31,DPi,Pipo Derani,9,1:19.330,1900-01-01 00:11:52.217000,Green,Track,4.225,7.065,4.19,8.395,6.943,1.801,0.484,7.003,14.728,14.339,5.791,4.366,169.046
9,GTD,Zacharie Robichon,8,1:22.365,1900-01-01 00:11:52.277000,Green,Track,4.318,7.363,4.347,8.365,7.697,2.022,0.546,7.003,15.068,15.246,5.732,4.658,149.85
55,DPi,Ryan Hunter-Reay,9,1:18.513,1900-01-01 00:11:52.403000,Green,Track,3.919,6.496,4.079,8.642,6.823,1.767,0.476,7.026,15.276,14.213,5.655,4.141,171.887
76,GTD,Matt Plumb,8,1:23.295,1900-01-01 00:11:53.692000,Green,Track,4.385,7.405,4.466,8.465,7.725,2.022,0.544,7.054,15.12,15.601,5.796,4.712,150.401
33,GTD,Ben Keating,8,1:23.375,1900-01-01 00:11:54.439000,Green,Track,4.316,7.313,4.413,8.409,7.674,2.005,0.541,7.191,15.72,15.444,5.703,4.646,151.235
8,GTD,Parker Chase,8,1:23.261,1900-01-01 00:11:54.906000,Green,Track,4.364,7.343,4.408,8.288,7.769,2.031,0.543,7.181,15.458,15.414,5.725,4.737,150.678
48,GTD,Ryan Hardwick,8,1:23.359,1900-01-01 00:11:55.477000,Green,Track,4.288,7.321,4.386,8.589,7.686,1.968,0.528,7.023,15.541,15.44,5.844,4.745,154.959
73,GTD,Marco Seefried,8,1:23.204,1900-01-01 00:11:55.696000,Green,Track,4.449,7.423,4.388,8.587,7.698,2.002,0.539,7.081,15.115,15.454,5.745,4.723,151.796
5,DPi,Joao Barbosa,9,1:16.908,1900-01-01 00:11:56.785000,Green,Track,3.796,6.151,3.892,7.843,6.871,1.795,0.483,6.783,15.157,14.458,5.42,4.259,169.396
7,DPi,Helio Castroneves,9,1:16.797,1900-01-01 00:11:57.197000,Green,Track,3.797,6.153,3.87,7.699,6.727,1.746,0.471,6.714,15.345,14.616,5.434,4.225,173.712
84,DPi,Simon Trummer,9,1:16.244,1900-01-01 00:11:58.716000,Green,Track,3.819,6.452,3.999,7.87,6.931,1.817,0.489,6.403,14.205,14.613,5.481,4.165,167.317
74,GTD,Gar Robinson V,8,1:25.151,1900-01-01 00:11:58.677000,Green,Track,4.571,7.595,4.474,8.676,7.702,1.999,0.537,7.503,15.888,15.74,5.684,4.782,152.362
10,DPi,Renger Van Der Zande,9,1:16.349,1900-01-01 00:11:59.751000,Green,Track,3.825,6.343,3.989,7.856,6.947,1.816,0.489,6.477,13.837,14.582,5.85,4.338,167.317
63,GTD,Cooper MacNeil,8,1:25.841,1900-01-01 00:11:59.805000,Green,Track,4.402,7.473,4.451,8.729,7.623,1.971,0.531,7.379,16.61,15.854,6.056,4.762,154.083
50,DPi,Will Owen,9,1:15.333,1900-01-01 00:12:00.045000,Green,Track,3.795,6.349,3.898,7.804,6.906,1.806,0.485,6.358,13.759,14.188,5.758,4.227,168.697
85,DPi,Misha Goikhberg,9,1:15.723,1900-01-01 00:12:00.909000,Green,Track,3.802,6.391,3.968,8.015,6.924,1.816,0.0,6.498,13.79,13.92,5.67,4.441,0.0
44,GTD,John Potter,8,1:24.862,1900-01-01 00:12:00.928000,Green,Track,4.349,7.376,4.382,8.501,7.746,2.009,0.537,7.404,15.295,16.023,6.436,4.804,152.362
4,GTLM,Tommy Milner,9,1:19.499,1900-01-01 00:12:40.552000,Green,Track,4.155,6.955,4.261,8.079,7.466,1.961,0.528,6.865,14.606,14.612,5.48,4.531,154.959
66,GTLM,Sebastien Bourdais,9,1:19.621,1900-01-01 00:12:41.639000,Green,Track,4.138,7.1,4.312,8.122,7.528,1.968,0.527,6.801,14.429,14.684,5.477,4.535,155.253
