Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
46,P3-1,Steve Scullen,16,1:26.992,1900-01-01 00:23:50.991000,Green,Track,12.127,31.951,42.913999999999994
43,P3-1,Joe Robillard,17,1:21.187,1900-01-01 00:23:51.145000,Green,Track,11.151,29.726,40.31
24,P3-2,Lance Willsey,17,1:21.412,1900-01-01 00:24:10.648000,Green,Track,11.169,30.198,40.045
60,P3-1,Bruce Hamilton,17,1:21.988,1900-01-01 00:24:23.933000,Green,Track,10.97,30.62,40.398
21,P3-1,Moritz Kranz,18,1:19.036,1900-01-01 00:24:37.874000,Green,Track,10.825,29.176,39.035
40,P3-1,Keith Grant,18,1:19.562,1900-01-01 00:24:40.518000,Green,Track,11.562000000000001,29.276,38.724000000000004
54,P3-1,Josh Sarchet,18,1:20.133,1900-01-01 00:24:41.873000,Green,Track,11.645,29.486,39.001999999999995
6,P3-1,Dan Goldburg,18,1:19.668,1900-01-01 00:24:42.691000,Green,Track,10.982999999999999,29.648000000000003,39.037
34,P3-1,Antoine Comeau,18,1:21.320,1900-01-01 00:24:47.603000,Green,Track,10.927999999999999,29.168000000000003,41.224
47,P3-1,Jon Brownson,16,1:28.049,1900-01-01 00:24:48.762000,Green,Track,12.562999999999999,32.398,43.088
7,P3-1,Alan Brynjolfsson,18,1:19.048,1900-01-01 00:24:55.835000,Green,Track,10.863,29.206,38.979
3,P3-1,Terry Olson,18,1:19.327,1900-01-01 00:24:57.255000,Green,Track,10.630999999999998,29.248,39.448
74,P3-1,Jason Rabe,18,1:20.094,1900-01-01 00:25:02.004000,Green,Track,11.079,29.691,39.324
61,P3-2,George Staikos,17,1:22.255,1900-01-01 00:25:10.362000,Green,Track,11.546,30.208000000000002,40.501
43,P3-1,Joe Robillard,18,1:20.980,1900-01-01 00:25:12.125000,Green,Track,11.463,29.919,39.598
46,P3-1,Steve Scullen,17,1:26.212,1900-01-01 00:25:17.203000,Green,Track,12.347999999999999,31.357,42.507
24,P3-2,Lance Willsey,18,1:21.462,1900-01-01 00:25:32.110000,Green,Track,11.106,30.291,40.065
60,P3-1,Bruce Hamilton,18,1:21.478,1900-01-01 00:25:45.411000,Green,Track,11.064,30.151,40.263000000000005
21,P3-1,Moritz Kranz,19,1:19.023,1900-01-01 00:25:56.897000,Green,Track,10.901,29.166,38.955999999999996
40,P3-1,Keith Grant,19,1:18.941,1900-01-01 00:25:59.459000,Green,Track,10.764000000000001,29.116,39.061
54,P3-1,Josh Sarchet,19,1:18.936,1900-01-01 00:26:00.809000,Green,Track,10.76,29.266,38.91
6,P3-1,Dan Goldburg,19,1:19.084,1900-01-01 00:26:01.775000,Green,Track,11.005999999999998,29.189,38.889
34,P3-1,Antoine Comeau,19,1:18.492,1900-01-01 00:26:06.095000,Green,Track,10.885,28.898000000000003,38.709
47,P3-1,Jon Brownson,17,1:23.796,1900-01-01 00:26:12.558000,Green,Track,11.577,31.351,40.868
7,P3-1,Alan Brynjolfsson,19,1:18.964,1900-01-01 00:26:14.799000,Green,Track,10.945,29.198,38.821
3,P3-1,Terry Olson,19,1:19.157,1900-01-01 00:26:16.412000,Green,Track,10.675,29.499000000000002,38.983000000000004
74,P3-1,Jason Rabe,19,1:29.483,1900-01-01 00:26:31.487000,Green,Track,11.174000000000001,29.519000000000002,48.79
61,P3-2,George Staikos,18,1:22.763,1900-01-01 00:26:33.125000,Green,Track,11.436,30.555,40.772
43,P3-1,Joe Robillard,19,1:21.351,1900-01-01 00:26:33.476000,Green,Track,10.993,30.101999999999997,40.256
46,P3-1,Steve Scullen,18,1:26.086,1900-01-01 00:26:43.289000,Green,Track,11.795,31.64,42.651
24,P3-2,Lance Willsey,19,1:21.231,1900-01-01 00:26:53.341000,Green,Track,11.202,30.285999999999998,39.743
60,P3-1,Bruce Hamilton,19,1:21.454,1900-01-01 00:27:06.865000,Green,Track,11.023,29.859,40.571999999999996
21,P3-1,Moritz Kranz,20,1:18.806,1900-01-01 00:27:15.703000,Green,Track,10.792,29.093000000000004,38.921
40,P3-1,Keith Grant,20,1:19.081,1900-01-01 00:27:18.540000,Green,Track,10.927,29.381,38.773
54,P3-1,Josh Sarchet,20,1:18.795,1900-01-01 00:27:19.604000,Green,Track,10.696,29.372,38.727
6,P3-1,Dan Goldburg,20,1:19.082,1900-01-01 00:27:20.857000,Green,Track,10.985999999999999,29.298000000000002,38.798
34,P3-1,Antoine Comeau,20,1:18.626,1900-01-01 00:27:24.721000,Green,Track,10.863,29.031999999999996,38.731
7,P3-1,Alan Brynjolfsson,20,1:20.255,1900-01-01 00:27:35.054000,Green,Track,10.937999999999999,29.515,39.802
47,P3-1,Jon Brownson,18,1:25.357,1900-01-01 00:27:37.915000,Green,Track,11.328,31.026999999999997,43.001999999999995
3,P3-1,Terry Olson,20,1:21.816,1900-01-01 00:27:38.228000,Green,Track,10.707,29.485,41.623999999999995
74,P3-1,Jason Rabe,20,1:20.308,1900-01-01 00:27:51.795000,Green,Track,11.137,29.291,39.88
43,P3-1,Joe Robillard,20,1:20.553,1900-01-01 00:27:54.029000,Green,Track,11.17,29.861,39.522
61,P3-2,George Staikos,19,1:23.306,1900-01-01 00:27:56.431000,Green,Track,11.276,31.004,41.026
46,P3-1,Steve Scullen,19,1:25.205,1900-01-01 00:28:08.494000,Green,Track,11.748,31.193,42.263999999999996
24,P3-2,Lance Willsey,20,1:21.061,1900-01-01 00:28:14.402000,Green,Track,11.130999999999998,30.215999999999998,39.714
60,P3-1,Bruce Hamilton,20,1:21.202,1900-01-01 00:28:28.067000,Green,Track,11.174000000000001,29.859,40.169000000000004
21,P3-1,Moritz Kranz,21,1:19.130,1900-01-01 00:28:34.833000,Green,Track,10.974,29.228,38.928000000000004
40,P3-1,Keith Grant,21,1:18.709,1900-01-01 00:28:37.249000,Green,Track,10.77,29.139,38.8
54,P3-1,Josh Sarchet,21,1:18.682,1900-01-01 00:28:38.286000,Green,Track,10.725999999999999,29.156999999999996,38.799
6,P3-1,Dan Goldburg,21,1:19.220,1900-01-01 00:28:40.077000,Green,Track,10.91,29.205,39.105
34,P3-1,Antoine Comeau,21,1:18.299,1900-01-01 00:28:43.020000,Green,Track,10.835999999999999,29.018,38.445
7,P3-1,Alan Brynjolfsson,21,1:18.935,1900-01-01 00:28:53.989000,Green,Track,10.950999999999999,29.138,38.846
3,P3-1,Terry Olson,21,1:23.007,1900-01-01 00:29:01.235000,Green,Track,12.033,30.824,40.15
47,P3-1,Jon Brownson,19,1:25.319,1900-01-01 00:29:03.234000,Green,Track,12.073,32.403,40.843
74,P3-1,Jason Rabe,21,1:19.926,1900-01-01 00:29:11.721000,Green,Track,11.165999999999999,29.429000000000002,39.330999999999996
43,P3-1,Joe Robillard,21,1:19.668,1900-01-01 00:29:13.697000,Green,Track,10.918,29.494,39.256
61,P3-2,George Staikos,20,1:22.791,1900-01-01 00:29:19.222000,Green,Track,11.435,30.369,40.986999999999995
46,P3-1,Steve Scullen,20,1:24.903,1900-01-01 00:29:33.397000,Green,Track,11.769,31.055999999999997,42.078
24,P3-2,Lance Willsey,21,1:21.445,1900-01-01 00:29:35.847000,Green,Track,11.106,30.41,39.929
60,P3-1,Bruce Hamilton,21,1:21.615,1900-01-01 00:29:49.682000,Green,Track,11.210999999999999,30.163,40.241
21,P3-1,Moritz Kranz,22,1:19.266,1900-01-01 00:29:54.099000,Green,Track,10.933,29.316999999999997,39.016
40,P3-1,Keith Grant,22,1:18.534,1900-01-01 00:29:55.783000,Green,Track,10.855,29.114,38.565
54,P3-1,Josh Sarchet,22,1:19.750,1900-01-01 00:29:58.036000,Green,Track,10.89,29.323,39.537
6,P3-1,Dan Goldburg,22,1:18.835,1900-01-01 00:29:58.912000,Green,Track,10.945,29.249000000000002,38.641
34,P3-1,Antoine Comeau,22,1:18.558,1900-01-01 00:30:01.578000,Green,Track,10.889000000000001,29.031,38.638000000000005
7,P3-1,Alan Brynjolfsson,22,1:18.529,1900-01-01 00:30:12.518000,Green,Track,10.874,29.01,38.645
3,P3-1,Terry Olson,22,1:19.576,1900-01-01 00:30:20.811000,Green,Track,10.811,29.636,39.129
47,P3-1,Jon Brownson,20,1:23.213,1900-01-01 00:30:26.447000,Green,Track,11.218,31.191999999999997,40.803000000000004
74,P3-1,Jason Rabe,22,1:19.720,1900-01-01 00:30:31.441000,Green,Track,11.056,29.388,39.275999999999996
43,P3-1,Joe Robillard,22,1:19.466,1900-01-01 00:30:33.163000,Green,Track,10.776,29.485,39.205
61,P3-2,George Staikos,21,1:21.905,1900-01-01 00:30:41.127000,Green,Track,11.489,29.965999999999998,40.45
46,P3-1,Steve Scullen,21,1:24.144,1900-01-01 00:30:57.541000,Green,Track,11.487,31.166999999999998,41.49
24,P3-2,Lance Willsey,22,1:21.906,1900-01-01 00:30:57.753000,Green,Track,11.073,30.393,40.44
60,P3-1,Bruce Hamilton,22,1:21.188,1900-01-01 00:31:10.870000,Green,Track,11.177,30.122,39.889
21,P3-1,Moritz Kranz,23,1:18.979,1900-01-01 00:31:13.078000,Green,Track,10.874,29.191999999999997,38.913000000000004
40,P3-1,Keith Grant,23,1:18.380,1900-01-01 00:31:14.163000,Green,Track,10.732999999999999,29.105999999999998,38.541
54,P3-1,Josh Sarchet,23,1:19.052,1900-01-01 00:31:17.088000,Green,Track,10.867,29.48,38.705
6,P3-1,Dan Goldburg,23,1:18.914,1900-01-01 00:31:17.826000,Green,Track,10.843,29.250999999999998,38.82
34,P3-1,Antoine Comeau,23,1:18.690,1900-01-01 00:31:20.268000,Green,Track,10.895999999999999,29.03,38.764
7,P3-1,Alan Brynjolfsson,23,1:18.560,1900-01-01 00:31:31.078000,Green,Track,10.852,28.982,38.726
3,P3-1,Terry Olson,23,1:19.803,1900-01-01 00:31:40.614000,Green,Track,10.719000000000001,29.743000000000002,39.341
47,P3-1,Jon Brownson,21,1:23.013,1900-01-01 00:31:49.460000,Green,Track,11.323,31.101,40.589
74,P3-1,Jason Rabe,23,1:20.010,1900-01-01 00:31:51.451000,Green,Track,11.071,29.388,39.551
43,P3-1,Joe Robillard,23,1:19.729,1900-01-01 00:31:52.892000,Green,Track,10.757,29.439,39.533
61,P3-2,George Staikos,22,1:21.806,1900-01-01 00:32:02.933000,Green,Track,11.386,30.006999999999998,40.413000000000004
24,P3-2,Lance Willsey,23,1:21.968,1900-01-01 00:32:19.721000,Green,Track,11.565,30.56,39.843
46,P3-1,Steve Scullen,22,1:26.335,1900-01-01 00:32:23.876000,Green,Track,11.605,31.899,42.831
21,P3-1,Moritz Kranz,24,1:20.453,1900-01-01 00:32:33.531000,Green,Track,10.862,29.064,40.527
40,P3-1,Keith Grant,24,1:19.635,1900-01-01 00:32:33.798000,Green,Track,10.834000000000001,29.103,39.698
60,P3-1,Bruce Hamilton,23,1:22.910,1900-01-01 00:32:33.780000,Green,Track,11.105,30.483,41.321999999999996
54,P3-1,Josh Sarchet,24,1:18.881,1900-01-01 00:32:35.969000,Green,Track,10.732999999999999,29.186999999999998,38.961
6,P3-1,Dan Goldburg,24,1:18.877,1900-01-01 00:32:36.703000,Green,Track,10.867,29.017,38.993
34,P3-1,Antoine Comeau,24,1:18.678,1900-01-01 00:32:38.946000,Green,Track,10.905,28.961,38.812
7,P3-1,Alan Brynjolfsson,24,1:19.219,1900-01-01 00:32:50.297000,Green,Track,10.924000000000001,29.398000000000003,38.897
3,P3-1,Terry Olson,24,1:18.915,1900-01-01 00:32:59.529000,Green,Track,10.620999999999999,29.37,38.924
74,P3-1,Jason Rabe,24,1:20.264,1900-01-01 00:33:11.715000,Green,Track,11.083,29.605,39.576
47,P3-1,Jon Brownson,22,1:25.384,1900-01-01 00:33:14.844000,Green,Track,11.443,32.421,41.52
43,P3-1,Joe Robillard,24,1:22.221,1900-01-01 00:33:15.113000,Green,Track,10.937999999999999,29.739,41.544
61,P3-2,George Staikos,23,1:22.326,1900-01-01 00:33:25.259000,Green,Track,11.413,30.491,40.422
24,P3-2,Lance Willsey,24,1:20.666,1900-01-01 00:33:40.387000,Green,Track,11.022,30.064,39.58
46,P3-1,Steve Scullen,23,1:24.199,1900-01-01 00:33:48.075000,Green,Track,11.533,30.796999999999997,41.869
21,P3-1,Moritz Kranz,25,1:18.996,1900-01-01 00:33:52.527000,Green,Track,11.008,29.124000000000002,38.864000000000004
40,P3-1,Keith Grant,25,1:19.309,1900-01-01 00:33:53.107000,Green,Track,11.444,29.165,38.7
54,P3-1,Josh Sarchet,25,1:20.647,1900-01-01 00:33:56.616000,Green,Track,10.889000000000001,29.725,40.033
6,P3-1,Dan Goldburg,25,1:20.371,1900-01-01 00:33:57.074000,Green,Track,10.93,29.682,39.759
60,P3-1,Bruce Hamilton,24,1:24.483,1900-01-01 00:33:58.263000,Green,Track,12.001,30.449,42.033
34,P3-1,Antoine Comeau,25,1:19.702,1900-01-01 00:33:58.648000,Green,Track,10.902000000000001,29.025,39.775
7,P3-1,Alan Brynjolfsson,25,1:18.587,1900-01-01 00:34:08.884000,Green,Track,10.809000000000001,29.011,38.766999999999996
3,P3-1,Terry Olson,25,1:20.186,1900-01-01 00:34:19.715000,Green,Track,10.637,29.394000000000002,40.155
74,P3-1,Jason Rabe,25,1:20.059,1900-01-01 00:34:31.774000,Green,Track,11.105,29.449,39.505
43,P3-1,Joe Robillard,25,1:20.417,1900-01-01 00:34:35.530000,Green,Track,11.463,29.771,39.183
47,P3-1,Jon Brownson,23,1:24.186,1900-01-01 00:34:39.030000,Green,Track,11.475,31.711,41.0
24,P3-2,Lance Willsey,25,1:22.179,1900-01-01 00:35:02.566000,Green,Track,10.989,31.487,39.703
21,P3-1,Moritz Kranz,26,1:20.249,1900-01-01 00:35:12.776000,Green,Track,10.806,29.749000000000002,39.694
40,P3-1,Keith Grant,26,1:20.173,1900-01-01 00:35:13.280000,Green,Track,11.095999999999998,29.684,39.393
46,P3-1,Steve Scullen,24,1:27.627,1900-01-01 00:35:15.702000,Green,Track,11.859000000000002,32.391999999999996,43.376000000000005
54,P3-1,Josh Sarchet,26,1:20.073,1900-01-01 00:35:16.689000,Green,Track,10.770999999999999,30.008000000000003,39.294000000000004
6,P3-1,Dan Goldburg,26,1:20.017,1900-01-01 00:35:17.091000,Green,Track,11.08,29.669,39.268
34,P3-1,Antoine Comeau,26,1:19.829,1900-01-01 00:35:18.477000,Green,Track,11.087,29.853,38.889
60,P3-1,Bruce Hamilton,25,1:24.372,1900-01-01 00:35:22.635000,Green,Track,11.58,31.326,41.466
61,P3-2,George Staikos,24,1:58.518,1900-01-01 00:35:23.777000,Green,Track,11.229000000000001,63.044,44.245
7,P3-1,Alan Brynjolfsson,26,1:18.634,1900-01-01 00:35:27.518000,Green,Track,10.853,28.967,38.814
3,P3-1,Terry Olson,26,1:20.246,1900-01-01 00:35:39.961000,Green,Track,10.71,29.634,39.902
74,P3-1,Jason Rabe,26,1:19.997,1900-01-01 00:35:51.771000,Green,Track,11.095999999999998,29.368000000000002,39.533
43,P3-1,Joe Robillard,26,1:19.429,1900-01-01 00:35:54.959000,Green,Track,10.788,29.515,39.126
47,P3-1,Jon Brownson,24,1:23.271,1900-01-01 00:36:02.301000,Green,Track,11.448,31.016,40.806999999999995
24,P3-2,Lance Willsey,26,1:20.702,1900-01-01 00:36:23.268000,Green,Track,11.014000000000001,29.991999999999997,39.696
21,P3-1,Moritz Kranz,27,1:18.878,1900-01-01 00:36:31.654000,Green,Track,10.867,29.205,38.806
40,P3-1,Keith Grant,27,1:19.181,1900-01-01 00:36:32.461000,Green,Track,11.212,29.183000000000003,38.786
54,P3-1,Josh Sarchet,27,1:19.906,1900-01-01 00:36:36.595000,Green,Track,11.029000000000002,29.79,39.086999999999996
6,P3-1,Dan Goldburg,27,1:19.982,1900-01-01 00:36:37.073000,Green,Track,11.056,29.854,39.071999999999996
34,P3-1,Antoine Comeau,27,1:19.225,1900-01-01 00:36:37.702000,Green,Track,10.935,29.115,39.175
46,P3-1,Steve Scullen,25,1:26.327,1900-01-01 00:36:42.029000,Green,Track,11.662,32.391999999999996,42.273
60,P3-1,Bruce Hamilton,26,1:21.607,1900-01-01 00:36:44.242000,Green,Track,11.023,30.169,40.415
7,P3-1,Alan Brynjolfsson,27,1:19.302,1900-01-01 00:36:46.820000,Green,Track,10.852,29.129,39.321
61,P3-2,George Staikos,25,1:24.256,1900-01-01 00:36:48.033000,Green,Track,11.663,30.804000000000002,41.788999999999994
3,P3-1,Terry Olson,27,1:20.639,1900-01-01 00:37:00.600000,Green,Track,10.645,30.073,39.921
74,P3-1,Jason Rabe,27,1:19.941,1900-01-01 00:37:11.712000,Green,Track,11.092,29.506,39.343
43,P3-1,Joe Robillard,27,1:20.301,1900-01-01 00:37:15.260000,Green,Track,10.989,29.909000000000002,39.403
47,P3-1,Jon Brownson,25,1:23.673,1900-01-01 00:37:25.974000,Green,Track,11.395,31.104,41.174
24,P3-2,Lance Willsey,27,1:20.532,1900-01-01 00:37:43.800000,Green,Track,10.991,30.089000000000002,39.452
21,P3-1,Moritz Kranz,28,1:19.167,1900-01-01 00:37:50.821000,Green,Track,10.882,29.354,38.931
40,P3-1,Keith Grant,28,1:18.912,1900-01-01 00:37:51.373000,Green,Track,10.765999999999998,29.058000000000003,39.088
54,P3-1,Josh Sarchet,28,1:18.928,1900-01-01 00:37:55.523000,Green,Track,10.720999999999998,29.308000000000003,38.899
6,P3-1,Dan Goldburg,28,1:19.028,1900-01-01 00:37:56.101000,Green,Track,10.932,29.259,38.836999999999996
34,P3-1,Antoine Comeau,28,1:19.016,1900-01-01 00:37:56.718000,Green,Track,10.917,29.136999999999997,38.961999999999996
46,P3-1,Steve Scullen,26,1:23.828,1900-01-01 00:38:05.857000,Green,Track,11.530999999999999,30.835,41.461999999999996
7,P3-1,Alan Brynjolfsson,28,1:19.513,1900-01-01 00:38:06.333000,Green,Track,10.978,29.281999999999996,39.253
61,P3-2,George Staikos,26,1:23.761,1900-01-01 00:38:11.794000,Green,Track,11.556,30.273000000000003,41.931999999999995
3,P3-1,Terry Olson,28,1:20.051,1900-01-01 00:38:20.651000,Green,Track,10.872,29.746,39.433
74,P3-1,Jason Rabe,28,1:20.427,1900-01-01 00:38:32.139000,Green,Track,11.055,29.357,40.015
43,P3-1,Joe Robillard,28,1:20.574,1900-01-01 00:38:35.834000,Green,Track,11.083,29.826,39.665
47,P3-1,Jon Brownson,26,1:23.501,1900-01-01 00:38:49.475000,Green,Track,11.447000000000001,30.603,41.451
60,P3-1,Bruce Hamilton,27,2:15.103,1900-01-01 00:38:59.345000,Green,Track,11.209000000000001,30.261999999999997,93.632
24,P3-2,Lance Willsey,28,1:21.409,1900-01-01 00:39:05.209000,Green,Track,10.977,30.164,40.268
21,P3-1,Moritz Kranz,29,1:18.917,1900-01-01 00:39:09.738000,Green,Track,10.843,29.164,38.91
40,P3-1,Keith Grant,29,1:18.946,1900-01-01 00:39:10.319000,Green,Track,10.856,29.195,38.895
54,P3-1,Josh Sarchet,29,1:18.815,1900-01-01 00:39:14.338000,Green,Track,10.779000000000002,29.41,38.626
6,P3-1,Dan Goldburg,29,1:19.057,1900-01-01 00:39:15.158000,Green,Track,10.864,29.142,39.051
34,P3-1,Antoine Comeau,29,1:19.012,1900-01-01 00:39:15.730000,Green,Track,11.039000000000001,28.991,38.982
7,P3-1,Alan Brynjolfsson,29,1:19.569,1900-01-01 00:39:25.902000,Green,Track,11.352,29.430999999999997,38.786
46,P3-1,Steve Scullen,27,1:24.318,1900-01-01 00:39:30.175000,Green,Track,11.734000000000002,31.058000000000003,41.526
61,P3-2,George Staikos,27,1:23.734,1900-01-01 00:39:35.528000,Green,Track,11.36,30.487,41.887
3,P3-1,Terry Olson,29,1:20.346,1900-01-01 00:39:40.997000,Green,Track,10.743,29.725,39.878
74,P3-1,Jason Rabe,29,1:20.248,1900-01-01 00:39:52.387000,Green,Track,11.408,29.435,39.405
43,P3-1,Joe Robillard,29,1:20.440,1900-01-01 00:39:56.274000,Green,Track,11.039000000000001,29.889,39.512
47,P3-1,Jon Brownson,27,1:23.173,1900-01-01 00:40:12.648000,Green,Track,11.389000000000001,30.717,41.067
24,P3-2,Lance Willsey,29,1:20.806,1900-01-01 00:40:26.015000,Green,Track,11.067,30.052,39.687
21,P3-1,Moritz Kranz,30,1:19.282,1900-01-01 00:40:29.020000,Green,Track,10.808,29.6,38.874
40,P3-1,Keith Grant,30,1:19.295,1900-01-01 00:40:29.614000,Green,Track,10.789000000000001,29.479,39.027
6,P3-1,Dan Goldburg,30,1:20.379,1900-01-01 00:40:35.537000,Green,Track,10.925,29.199,40.255
60,P3-1,Bruce Hamilton,28,1:37.930,1900-01-01 00:40:37.275000,Green,Track,14.677999999999999,37.727,45.525
54,P3-1,Josh Sarchet,30,1:22.939,1900-01-01 00:40:37.277000,Green,Track,10.744000000000002,29.17,43.025
7,P3-1,Alan Brynjolfsson,30,1:19.255,1900-01-01 00:40:45.157000,Green,Track,10.879000000000001,29.094,39.282
34,P3-1,Antoine Comeau,30,1:30.444,1900-01-01 00:40:46.174000,Green,Track,10.97,29.125999999999998,50.348
46,P3-1,Steve Scullen,28,1:24.819,1900-01-01 00:40:54.994000,Green,Track,11.97,30.967,41.882
61,P3-2,George Staikos,28,1:23.825,1900-01-01 00:40:59.353000,Green,Track,11.873,31.019000000000002,40.933
3,P3-1,Terry Olson,30,1:19.800,1900-01-01 00:41:00.797000,Green,Track,10.645,29.491999999999997,39.663000000000004
74,P3-1,Jason Rabe,30,1:20.851,1900-01-01 00:41:13.238000,Green,Track,11.026,29.646,40.179
43,P3-1,Joe Robillard,30,1:29.595,1900-01-01 00:41:25.869000,Green,Pit,11.025,29.793000000000003,48.777
47,P3-1,Jon Brownson,28,1:22.525,1900-01-01 00:41:35.173000,Green,Track,11.286,30.511,40.728
24,P3-2,Lance Willsey,30,1:20.780,1900-01-01 00:41:46.795000,Green,Track,11.059000000000001,30.11,39.611
21,P3-1,Moritz Kranz,31,1:18.756,1900-01-01 00:41:47.776000,Green,Track,10.79,29.119,38.847
40,P3-1,Keith Grant,31,1:18.635,1900-01-01 00:41:48.249000,Green,Track,10.716,29.049,38.87
6,P3-1,Dan Goldburg,31,1:18.987,1900-01-01 00:41:54.524000,Green,Track,11.002,29.195999999999998,38.789
54,P3-1,Josh Sarchet,31,1:19.324,1900-01-01 00:41:56.601000,Green,Track,11.253,29.38,38.691
7,P3-1,Alan Brynjolfsson,31,1:19.101,1900-01-01 00:42:04.258000,Green,Track,10.876,29.078000000000003,39.147
34,P3-1,Antoine Comeau,31,1:20.459,1900-01-01 00:42:06.633000,Green,Track,11.159,29.357,39.943000000000005
46,P3-1,Steve Scullen,29,1:25.670,1900-01-01 00:42:20.664000,Green,Track,11.925,30.925,42.82
3,P3-1,Terry Olson,31,1:20.448,1900-01-01 00:42:21.245000,Green,Track,10.722999999999999,30.334,39.391
61,P3-2,George Staikos,29,1:24.019,1900-01-01 00:42:23.372000,Green,Track,11.398,31.65,40.971000000000004
74,P3-1,Jason Rabe,31,1:20.534,1900-01-01 00:42:33.772000,Green,Track,11.138,29.406,39.99
47,P3-1,Jon Brownson,29,1:23.076,1900-01-01 00:42:58.249000,Green,Track,11.536,30.592,40.948
21,P3-1,Moritz Kranz,32,1:19.167,1900-01-01 00:43:06.943000,Green,Track,10.870999999999999,29.484,38.812
40,P3-1,Keith Grant,32,1:19.377,1900-01-01 00:43:07.626000,Green,Track,10.962,29.55,38.865
24,P3-2,Lance Willsey,31,1:22.060,1900-01-01 00:43:08.855000,Green,Track,11.17,31.099,39.791
6,P3-1,Dan Goldburg,32,1:18.860,1900-01-01 00:43:13.384000,Green,Track,10.945,29.2,38.715
54,P3-1,Josh Sarchet,32,1:18.549,1900-01-01 00:43:15.150000,Green,Track,10.792,29.315,38.442
7,P3-1,Alan Brynjolfsson,32,1:18.849,1900-01-01 00:43:23.107000,Green,Track,10.902000000000001,29.178,38.769
34,P3-1,Antoine Comeau,32,1:18.590,1900-01-01 00:43:25.223000,Green,Track,10.877,28.916,38.797
61,P3-2,George Staikos,30,1:22.844,1900-01-01 00:43:46.216000,Green,Track,11.374,30.853,40.617
3,P3-1,Terry Olson,32,1:30.908,1900-01-01 00:43:52.153000,Green,Pit,11.51,31.169,48.229
74,P3-1,Jason Rabe,32,1:20.081,1900-01-01 00:43:53.853000,Green,Track,11.042,29.486,39.553000000000004
60,P3-1,Bruce Hamilton,29,3:16.742,1900-01-01 00:43:54.017000,Green,Pit,12.790999999999999,33.006,150.945
46,P3-1,Steve Scullen,30,1:37.424,1900-01-01 00:43:58.088000,Green,Pit,12.007,33.47,51.946999999999996
43,P3-1,Stevan McAleer,31,2:55.531,1900-01-01 00:44:21.400000,Green,Track,98.06200000000001,35.135999999999996,42.333
47,P3-1,Jon Brownson,30,1:23.470,1900-01-01 00:44:21.719000,Green,Track,11.177999999999999,30.98,41.312
21,P3-1,Moritz Kranz,33,1:18.526,1900-01-01 00:44:25.469000,Green,Track,10.812000000000001,28.994,38.72
40,P3-1,Keith Grant,33,1:18.662,1900-01-01 00:44:26.288000,Green,Track,10.957,28.853,38.852
24,P3-2,Lance Willsey,32,1:20.510,1900-01-01 00:44:29.365000,Green,Track,11.027000000000001,30.053,39.43
6,P3-1,Dan Goldburg,33,1:18.788,1900-01-01 00:44:32.172000,Green,Track,10.917,29.088,38.783
54,P3-1,Josh Sarchet,33,1:19.148,1900-01-01 00:44:34.298000,Green,Track,10.84,29.283,39.025
7,P3-1,Alan Brynjolfsson,33,1:19.081,1900-01-01 00:44:42.188000,Green,Track,10.86,29.090999999999998,39.13
34,P3-1,Antoine Comeau,33,1:18.214,1900-01-01 00:44:43.437000,Green,Track,10.835999999999999,28.881999999999998,38.496
61,P3-2,George Staikos,31,1:21.975,1900-01-01 00:45:08.191000,Green,Track,11.503,30.143,40.329
74,P3-1,Jason Rabe,33,1:19.976,1900-01-01 00:45:13.829000,Green,Track,11.042,29.482,39.452
60,P3-1,Tonis Kasemets,30,1:38.224,1900-01-01 00:45:32.241000,Green,Track,24.218000000000004,32.62,41.386
43,P3-1,Stevan McAleer,32,1:22.080,1900-01-01 00:45:43.480000,Green,Track,11.732000000000001,30.728,39.62
21,P3-1,Moritz Kranz,34,1:19.156,1900-01-01 00:45:44.625000,Green,Track,10.824000000000002,29.076,39.256
40,P3-1,Keith Grant,34,1:19.166,1900-01-01 00:45:45.454000,Green,Track,10.667,29.244,39.255
24,P3-2,Lance Willsey,33,1:21.397,1900-01-01 00:45:50.762000,Green,Track,10.918,30.078000000000003,40.400999999999996
6,P3-1,Dan Goldburg,34,1:19.347,1900-01-01 00:45:51.519000,Green,Track,10.825999999999999,29.185,39.336
47,P3-1,Jon Brownson,31,1:38.111,1900-01-01 00:45:59.830000,Green,Pit,12.335999999999999,30.991,54.784
7,P3-1,Alan Brynjolfsson,34,1:18.642,1900-01-01 00:46:00.830000,Green,Track,10.804,29.016,38.821999999999996
34,P3-1,Antoine Comeau,34,1:18.368,1900-01-01 00:46:01.805000,Green,Track,10.788,28.959,38.621
61,P3-2,George Staikos,32,1:22.524,1900-01-01 00:46:30.715000,Green,Track,11.343,30.104,41.077
3,P3-1,Mike Skeen,33,2:41.422,1900-01-01 00:46:33.575000,Green,Track,89.50399999999999,31.648000000000003,40.27
74,P3-1,Jason Rabe,34,1:20.270,1900-01-01 00:46:34.099000,Green,Track,11.062999999999999,29.531999999999996,39.675
46,P3-1,Scott Huffaker,31,2:46.712,1900-01-01 00:46:44.800000,Green,Track,93.449,31.928,41.335
60,P3-1,Tonis Kasemets,31,1:20.716,1900-01-01 00:46:52.957000,Green,Track,11.342,29.999000000000002,39.375
43,P3-1,Stevan McAleer,33,1:19.624,1900-01-01 00:47:03.104000,Green,Track,11.133,29.52,38.971
