Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
55,DPi,Jonathan Bomarito,28,1:22.859,1900-01-01 00:35:44.273000,Yellow,Track,11.564,27.671999999999997,43.623000000000005
7,DPi,Helio Castroneves,28,1:21.572,1900-01-01 00:35:45.204000,Yellow,Track,10.857000000000001,27.526,43.18899999999999
74,GTD,Gar Robinson,25,1:26.228,1900-01-01 00:35:46.952000,Yellow,Track,11.957,30.789,43.482
76,GTD,Corey Fergus,25,1:27.328,1900-01-01 00:35:48.364000,Yellow,Track,12.145,30.598000000000003,44.585
16,GTD,Ryan Hardwick,25,1:27.039,1900-01-01 00:35:49.508000,Yellow,Track,12.347000000000001,30.693,43.998999999999995
10,DPi,Ryan Briscoe,28,1:21.356,1900-01-01 00:35:50.988000,Yellow,Track,10.345,27.570999999999998,43.44
44,GTD,John Potter,25,1:26.838,1900-01-01 00:35:54.596000,Yellow,Track,12.311,30.695,43.832
5,DPi,Sebastien Bourdais,28,1:21.211,1900-01-01 00:35:55.196000,Yellow,Track,10.585999999999999,27.29,43.335
85,DPi,Gabriel Aubry,28,1:19.390,1900-01-01 00:35:55.666000,Yellow,Track,10.515,27.605,41.27
30,GTD,Rob Ferriol,25,1:25.296,1900-01-01 00:35:59.440000,Yellow,Track,12.56,30.569000000000003,42.167
24,GTLM,Jesse Krohn,26,1:22.824,1900-01-01 00:36:02.197000,Yellow,Track,11.468,29.365,41.99100000000001
14,GTD,Aaron Telitz,26,1:33.490,1900-01-01 00:36:46.102000,Yellow,Track,11.857999999999999,35.066,46.566
86,GTD,Matt McMurry,26,1:31.628,1900-01-01 00:36:48.728000,Yellow,Track,11.901,32.899,46.828
6,DPi,Dane Cameron,29,1:44.994,1900-01-01 00:37:07.995000,Yellow,Track,13.918,40.512,50.56399999999999
57,GTD,Misha Goikhberg,26,1:46.104,1900-01-01 00:37:09.078000,Yellow,Track,14.517000000000001,40.891999999999996,50.695
31,DPi,Pipo Derani,29,1:37.880,1900-01-01 00:37:10.219000,Yellow,Track,11.376,35.357,51.147
12,GTD,Frankie Montecalvo,24,1:36.101,1900-01-01 00:37:10.794000,Yellow,Track,13.165999999999999,34.141999999999996,48.793
3,GTLM,Jordan Taylor,27,1:35.867,1900-01-01 00:37:12.344000,Yellow,Track,12.668,34.707,48.492
22,GTD,Till Bechtolsheimer,26,1:35.081,1900-01-01 00:37:13.155000,Yellow,Track,12.517999999999999,33.739000000000004,48.824
77,DPi,Oliver Jarvis,28,1:35.052,1900-01-01 00:37:13.617000,Yellow,Track,12.424000000000001,33.821,48.806999999999995
23,GTD,Ian James,26,1:34.048,1900-01-01 00:37:14.811000,Yellow,Track,13.447000000000001,32.145,48.456
4,GTLM,Oliver Gavin,27,1:34.719,1900-01-01 00:37:16.340000,Yellow,Track,13.873,34.696999999999996,46.148999999999994
25,GTLM,Bruno Spengler,27,1:35.528,1900-01-01 00:37:18.941000,Yellow,Track,14.482000000000001,36.385999999999996,44.66
55,DPi,Jonathan Bomarito,29,1:37.492,1900-01-01 00:37:21.765000,Yellow,Track,14.708,37.917,44.867
7,DPi,Helio Castroneves,29,1:37.310,1900-01-01 00:37:22.514000,Yellow,Track,14.334000000000001,37.948,45.028
74,GTD,Gar Robinson,26,1:36.067,1900-01-01 00:37:23.019000,Yellow,Track,13.03,38.154,44.883
76,GTD,Corey Fergus,26,1:38.463,1900-01-01 00:37:26.827000,Yellow,Track,13.507,37.601,47.355
16,GTD,Ryan Hardwick,26,1:39.261,1900-01-01 00:37:28.769000,Yellow,Track,14.057,38.122,47.082
10,DPi,Ryan Briscoe,29,1:38.201,1900-01-01 00:37:29.189000,Yellow,Track,14.944,36.512,46.745
44,GTD,John Potter,26,1:35.850,1900-01-01 00:37:30.446000,Yellow,Track,14.082,34.613,47.155
5,DPi,Sebastien Bourdais,29,1:36.212,1900-01-01 00:37:31.408000,Yellow,Track,14.149000000000001,34.531,47.532
85,DPi,Gabriel Aubry,29,1:36.328,1900-01-01 00:37:31.994000,Yellow,Track,14.520999999999999,34.639,47.168
30,GTD,Rob Ferriol,26,1:33.009,1900-01-01 00:37:32.449000,Yellow,Track,12.873,33.148,46.988
24,GTLM,Jesse Krohn,27,1:32.239,1900-01-01 00:37:34.436000,Yellow,Track,12.244000000000002,32.138000000000005,47.857
14,GTD,Aaron Telitz,27,1:36.262,1900-01-01 00:38:22.364000,Yellow,Track,13.615,38.78,43.867
86,GTD,Matt McMurry,27,1:36.965,1900-01-01 00:38:25.693000,Yellow,Track,14.392999999999999,36.585,45.986999999999995
57,GTD,Misha Goikhberg,27,1:45.974,1900-01-01 00:38:55.052000,Yellow,Track,15.790999999999999,46.49,43.693000000000005
12,GTD,Frankie Montecalvo,25,1:45.204,1900-01-01 00:38:55.998000,Yellow,Track,15.411,45.978,43.815
22,GTD,Till Bechtolsheimer,27,1:44.319,1900-01-01 00:38:57.474000,Yellow,Track,15.845999999999998,45.211000000000006,43.262
23,GTD,Ian James,27,1:44.748,1900-01-01 00:38:59.559000,Yellow,Track,16.204,43.983999999999995,44.56
74,GTD,Gar Robinson,27,1:37.128,1900-01-01 00:39:00.147000,Yellow,Track,13.782,39.711,43.635
76,GTD,Corey Fergus,27,1:37.106,1900-01-01 00:39:03.933000,Yellow,Track,14.077,40.446999999999996,42.582
16,GTD,Ryan Hardwick,27,1:38.795,1900-01-01 00:39:07.564000,Yellow,Track,13.300999999999998,40.108000000000004,45.386
44,GTD,John Potter,27,1:38.635,1900-01-01 00:39:09.081000,Yellow,Track,13.362,39.02,46.253
3,GTLM,Jordan Taylor,28,2:16.114,1900-01-01 00:39:28.458000,Yellow,Track,15.853,56.207,64.054
77,DPi,Oliver Jarvis,29,2:15.459,1900-01-01 00:39:29.076000,Yellow,Track,15.854000000000001,55.628,63.977
4,GTLM,Oliver Gavin,28,2:13.762,1900-01-01 00:39:30.102000,Yellow,Track,16.154,53.483999999999995,64.124
25,GTLM,Bruno Spengler,28,2:12.157,1900-01-01 00:39:31.098000,Yellow,Track,14.977,53.053999999999995,64.126
6,DPi,Dane Cameron,30,2:23.296,1900-01-01 00:39:31.291000,Yellow,Pit,15.811,57.856,69.62899999999999
31,DPi,Pipo Derani,30,2:21.621,1900-01-01 00:39:31.840000,Yellow,Pit,15.309000000000001,56.881,69.431
30,GTD,Rob Ferriol,27,1:59.942,1900-01-01 00:39:32.391000,Yellow,Track,13.71,44.619,61.613
24,GTLM,Jesse Krohn,28,1:58.709,1900-01-01 00:39:33.145000,Yellow,Track,13.993,43.607,61.108999999999995
55,DPi,Jonathan Bomarito,30,2:14.323,1900-01-01 00:39:36.088000,Yellow,Pit,13.748,52.258,68.317
7,DPi,Helio Castroneves,30,2:14.504,1900-01-01 00:39:37.018000,Yellow,Pit,13.645,52.335,68.524
10,DPi,Ryan Briscoe,30,2:08.229,1900-01-01 00:39:37.418000,Yellow,Pit,13.36,46.412,68.457
5,DPi,Sebastien Bourdais,30,2:06.527,1900-01-01 00:39:37.935000,Yellow,Pit,13.562999999999999,44.638999999999996,68.325
85,DPi,Gabriel Aubry,30,2:06.529,1900-01-01 00:39:38.523000,Yellow,Pit,13.668,44.556999999999995,68.304
14,GTD,Aaron Telitz,28,1:31.512,1900-01-01 00:39:53.876000,Yellow,Track,15.027000000000001,33.227,43.258
86,GTD,Matt McMurry,28,1:35.034,1900-01-01 00:40:00.727000,Yellow,Track,14.959000000000001,35.851,44.224
57,GTD,Misha Goikhberg,28,1:26.690,1900-01-01 00:40:21.742000,Yellow,Track,12.616,31.531999999999996,42.542
12,GTD,Frankie Montecalvo,26,1:28.118,1900-01-01 00:40:24.116000,Yellow,Track,12.982999999999999,32.037,43.098
22,GTD,Till Bechtolsheimer,28,1:28.149,1900-01-01 00:40:25.623000,Yellow,Track,12.343,33.068000000000005,42.738
23,GTD,Ian James,28,1:27.748,1900-01-01 00:40:27.307000,Yellow,Track,12.610999999999999,31.64,43.497
74,GTD,Gar Robinson,28,1:27.671,1900-01-01 00:40:27.818000,Yellow,Track,12.434000000000001,32.101,43.136
76,GTD,Corey Fergus,28,1:26.684,1900-01-01 00:40:30.617000,Yellow,Track,12.087,31.416,43.181000000000004
16,GTD,Ryan Hardwick,28,1:28.590,1900-01-01 00:40:36.154000,Yellow,Track,12.579,32.054,43.957
44,GTD,John Potter,28,1:28.977,1900-01-01 00:40:38.058000,Yellow,Track,13.245,32.479,43.253
77,DPi,Oliver Jarvis,30,2:18.303,1900-01-01 00:41:47.379000,Yellow,Track,22.177,52.913000000000004,63.213
3,GTLM,Jordan Taylor,29,2:22.200,1900-01-01 00:41:50.658000,Yellow,Pit,22.128,52.917,67.155
4,GTLM,Oliver Gavin,29,2:21.211,1900-01-01 00:41:51.313000,Yellow,Pit,21.95,52.663999999999994,66.597
6,DPi,Juan Pablo Montoya,31,2:22.507,1900-01-01 00:41:53.798000,Yellow,Track,45.391000000000005,37.924,59.192
31,DPi,Pipo Derani,31,2:22.470,1900-01-01 00:41:54.310000,Yellow,Track,48.446000000000005,35.328,58.696000000000005
25,GTLM,Bruno Spengler,29,2:23.377,1900-01-01 00:41:54.475000,Yellow,Pit,22.43,53.049,67.898
24,GTLM,Jesse Krohn,29,2:21.786,1900-01-01 00:41:54.931000,Yellow,Pit,21.668000000000003,52.229,67.889
7,DPi,Helio Castroneves,31,2:18.247,1900-01-01 00:41:55.265000,Yellow,Track,48.941,30.62,58.68600000000001
14,GTD,Aaron Telitz,29,2:02.099,1900-01-01 00:41:55.975000,Yellow,Pit,12.390999999999998,41.699,68.009
86,GTD,Matt McMurry,29,1:55.577,1900-01-01 00:41:56.304000,Yellow,Pit,12.69,35.202,67.685
55,DPi,Jonathan Bomarito,31,2:20.472,1900-01-01 00:41:56.560000,Yellow,Track,50.729,31.983,57.76
10,DPi,Ryan Briscoe,31,2:20.066,1900-01-01 00:41:57.484000,Yellow,Track,50.299,31.713,58.053999999999995
5,DPi,Sebastien Bourdais,31,2:20.654,1900-01-01 00:41:58.589000,Yellow,Track,52.976000000000006,31.758000000000003,55.92
12,GTD,Frankie Montecalvo,27,1:35.608,1900-01-01 00:41:59.724000,Yellow,Track,12.537,31.381999999999998,51.68899999999999
74,GTD,Gar Robinson,29,1:32.592,1900-01-01 00:42:00.410000,Yellow,Track,12.462,31.515,48.615
85,DPi,Gabriel Aubry,31,2:22.972,1900-01-01 00:42:01.495000,Yellow,Track,65.242,31.188000000000002,46.542
57,GTD,Misha Goikhberg,29,1:41.621,1900-01-01 00:42:03.363000,Yellow,Pit,12.671,31.476,57.474
44,GTD,John Potter,29,1:27.357,1900-01-01 00:42:05.415000,Yellow,Track,12.603,31.517,43.236999999999995
16,GTD,Ryan Hardwick,29,1:33.627,1900-01-01 00:42:09.781000,Yellow,Pit,12.337,31.0,50.29
30,GTD,Rob Ferriol,28,2:55.696,1900-01-01 00:42:28.087000,Yellow,Pit,21.892,50.778999999999996,103.025
23,GTD,Ian James,29,2:11.515,1900-01-01 00:42:38.822000,Yellow,Pit,12.235999999999999,30.912,88.367
22,GTD,Till Bechtolsheimer,29,2:14.467,1900-01-01 00:42:40.090000,Yellow,Pit,12.069,31.816,90.58200000000001
76,GTD,Corey Fergus,29,2:12.225,1900-01-01 00:42:42.842000,Yellow,Pit,12.115,30.58,89.53
77,DPi,Oliver Jarvis,31,2:20.745,1900-01-01 00:44:08.124000,Yellow,Pit,20.875999999999998,55.225,64.64399999999999
12,GTD,Frankie Montecalvo,28,2:08.958,1900-01-01 00:44:08.682000,Yellow,Track,18.324,51.5,59.13399999999999
6,DPi,Juan Pablo Montoya,32,2:15.548,1900-01-01 00:44:09.346000,Yellow,Track,18.366,52.063,65.119
31,DPi,Pipo Derani,32,2:15.927,1900-01-01 00:44:10.237000,Yellow,Track,18.802,51.751999999999995,65.373
7,DPi,Helio Castroneves,32,2:15.584,1900-01-01 00:44:10.849000,Yellow,Track,18.852,51.518,65.214
55,DPi,Jonathan Bomarito,32,2:15.164,1900-01-01 00:44:11.724000,Yellow,Track,19.392,51.464,64.308
10,DPi,Ryan Briscoe,32,2:14.932,1900-01-01 00:44:12.416000,Yellow,Track,19.009,51.681000000000004,64.242
5,DPi,Sebastien Bourdais,32,2:15.206,1900-01-01 00:44:13.795000,Yellow,Track,18.67,51.778,64.758
74,GTD,Gar Robinson,30,2:13.840,1900-01-01 00:44:14.250000,Yellow,Track,18.207,51.681000000000004,63.952
85,DPi,Gabriel Aubry,32,2:13.310,1900-01-01 00:44:14.805000,Yellow,Track,17.645,51.816,63.849
44,GTD,John Potter,30,2:16.450,1900-01-01 00:44:21.865000,Yellow,Track,14.953,51.275,70.222
3,GTLM,Jordan Taylor,30,2:31.619,1900-01-01 00:44:22.277000,Yellow,Track,47.583,36.353,67.683
4,GTLM,Tommy Milner,30,2:31.799,1900-01-01 00:44:23.112000,Yellow,Track,50.277,36.38,65.142
24,GTLM,John Edwards,30,2:29.015,1900-01-01 00:44:23.946000,Yellow,Track,53.795,40.961999999999996,54.258
25,GTLM,Connor De Phillippi,30,2:30.227,1900-01-01 00:44:24.702000,Yellow,Track,55.48,41.151,53.596000000000004
86,GTD,Matt McMurry,30,2:29.107,1900-01-01 00:44:25.411000,Yellow,Track,54.355,40.717,54.035
30,GTD,Rob Ferriol,29,1:58.470,1900-01-01 00:44:26.557000,Yellow,Track,24.857,39.152,54.461000000000006
14,GTD,Aaron Telitz,30,2:31.507,1900-01-01 00:44:27.482000,Yellow,Track,57.6,39.294000000000004,54.613
16,GTD,Ryan Hardwick,30,2:18.601,1900-01-01 00:44:28.382000,Yellow,Track,48.521,35.31,54.77
57,GTD,Misha Goikhberg,30,2:26.405,1900-01-01 00:44:29.768000,Yellow,Track,56.434,36.872,53.099
23,GTD,Ian James,30,1:52.450,1900-01-01 00:44:31.272000,Yellow,Track,24.28,35.37,52.8
22,GTD,Till Bechtolsheimer,30,1:52.806,1900-01-01 00:44:32.896000,Yellow,Track,24.198,35.228,53.38
76,GTD,Corey Fergus,30,1:51.250,1900-01-01 00:44:34.092000,Yellow,Track,24.621,33.741,52.888000000000005
12,GTD,Frankie Montecalvo,29,1:34.428,1900-01-01 00:45:43.110000,Yellow,Pit,13.083,31.534000000000002,49.81100000000001
6,DPi,Juan Pablo Montoya,33,2:13.453,1900-01-01 00:46:22.799000,Green,Track,21.026999999999997,52.672,59.754
31,DPi,Pipo Derani,33,2:12.702,1900-01-01 00:46:22.939000,Green,Track,20.984,52.216,59.501999999999995
7,DPi,Helio Castroneves,33,2:12.655,1900-01-01 00:46:23.504000,Green,Track,21.115,52.471000000000004,59.068999999999996
55,DPi,Jonathan Bomarito,33,2:12.206,1900-01-01 00:46:23.930000,Green,Track,21.053,52.36,58.793
10,DPi,Ryan Briscoe,33,2:12.092,1900-01-01 00:46:24.508000,Green,Track,21.473000000000003,52.215,58.403999999999996
5,DPi,Sebastien Bourdais,33,2:11.044,1900-01-01 00:46:24.839000,Green,Track,20.861,52.299,57.88399999999999
85,DPi,Gabriel Aubry,33,2:10.421,1900-01-01 00:46:25.226000,Green,Track,21.680999999999997,51.571999999999996,57.168
77,DPi,Oliver Jarvis,32,2:17.906,1900-01-01 00:46:26.030000,Green,Track,49.158,38.794000000000004,49.95399999999999
3,GTLM,Jordan Taylor,31,2:05.015,1900-01-01 00:46:27.292000,Green,Track,18.772000000000002,51.708999999999996,54.534
4,GTLM,Tommy Milner,31,2:04.750,1900-01-01 00:46:27.862000,Green,Track,19.289,52.335,53.126000000000005
24,GTLM,John Edwards,31,2:04.385,1900-01-01 00:46:28.331000,Green,Track,20.414,51.273999999999994,52.696999999999996
25,GTLM,Connor De Phillippi,31,2:03.866,1900-01-01 00:46:28.568000,Green,Track,20.165,51.503,52.198
86,GTD,Matt McMurry,31,2:03.599,1900-01-01 00:46:29.010000,Green,Track,20.297,51.375,51.927
30,GTD,Rob Ferriol,30,2:03.188,1900-01-01 00:46:29.745000,Green,Track,20.315,51.005,51.868
14,GTD,Aaron Telitz,31,2:02.417,1900-01-01 00:46:29.899000,Green,Track,19.980999999999998,50.754,51.681999999999995
57,GTD,Misha Goikhberg,31,2:01.101,1900-01-01 00:46:30.869000,Green,Track,19.288,50.685,51.128
23,GTD,Ian James,31,2:00.303,1900-01-01 00:46:31.575000,Green,Track,18.935,50.821000000000005,50.547
22,GTD,Till Bechtolsheimer,31,1:59.790,1900-01-01 00:46:32.686000,Green,Track,19.059,49.863,50.868
76,GTD,Corey Fergus,31,1:58.785,1900-01-01 00:46:32.877000,Green,Track,19.797,48.71,50.278
74,GTD,Gar Robinson,31,2:19.347,1900-01-01 00:46:33.597000,Green,Pit,21.421,53.12,64.806
16,GTD,Ryan Hardwick,31,2:09.082,1900-01-01 00:46:37.464000,Green,Pit,19.73,50.79,58.562
44,GTD,John Potter,31,2:44.965,1900-01-01 00:47:06.830000,Green,Pit,16.695,51.146,97.124
6,DPi,Juan Pablo Montoya,34,1:17.966,1900-01-01 00:47:40.765000,Green,Track,10.863,28.526999999999997,38.576
31,DPi,Pipo Derani,34,1:18.142,1900-01-01 00:47:41.081000,Green,Track,10.821,28.739,38.582
7,DPi,Helio Castroneves,34,1:18.053,1900-01-01 00:47:41.557000,Green,Track,10.475999999999999,28.910999999999998,38.666
55,DPi,Jonathan Bomarito,34,1:18.118,1900-01-01 00:47:42.048000,Green,Track,10.649000000000001,28.754,38.715
10,DPi,Ryan Briscoe,34,1:17.957,1900-01-01 00:47:42.465000,Green,Track,10.642000000000001,28.728,38.586999999999996
5,DPi,Sebastien Bourdais,34,1:18.321,1900-01-01 00:47:43.160000,Green,Track,10.841,28.499000000000002,38.981
85,DPi,Gabriel Aubry,34,1:18.406,1900-01-01 00:47:43.632000,Green,Track,10.947000000000001,28.63,38.829
77,DPi,Oliver Jarvis,33,1:19.198,1900-01-01 00:47:45.228000,Green,Track,11.193,29.26,38.745
3,GTLM,Jordan Taylor,32,1:21.700,1900-01-01 00:47:48.992000,Green,Track,11.603,29.822,40.275
12,GTD,Frankie Montecalvo,30,2:07.195,1900-01-01 00:47:50.305000,Green,Track,49.662,34.103,43.43
4,GTLM,Tommy Milner,32,1:22.936,1900-01-01 00:47:50.798000,Green,Track,11.8,30.226,40.91
24,GTLM,John Edwards,32,1:22.885,1900-01-01 00:47:51.216000,Green,Track,11.764000000000001,30.191999999999997,40.929
25,GTLM,Connor De Phillippi,32,1:23.130,1900-01-01 00:47:51.698000,Green,Track,11.788,30.246,41.096000000000004
86,GTD,Matt McMurry,32,1:24.289,1900-01-01 00:47:53.299000,Green,Track,12.025,30.734,41.53
14,GTD,Aaron Telitz,32,1:24.380,1900-01-01 00:47:54.279000,Green,Track,12.39,30.854,41.136
30,GTD,Rob Ferriol,31,1:26.295,1900-01-01 00:47:56.040000,Green,Track,12.407,31.349,42.538999999999994
57,GTD,Misha Goikhberg,32,1:25.612,1900-01-01 00:47:56.481000,Green,Track,12.200999999999999,30.845,42.566
23,GTD,Ian James,32,1:25.533,1900-01-01 00:47:57.108000,Green,Track,12.543,31.02,41.97
76,GTD,Corey Fergus,32,1:24.666,1900-01-01 00:47:57.543000,Green,Track,12.41,30.648000000000003,41.608000000000004
22,GTD,Till Bechtolsheimer,32,1:26.060,1900-01-01 00:47:58.746000,Green,Track,12.974,31.026,42.06
74,GTD,Lawson Aschenbach,32,2:10.097,1900-01-01 00:48:43.694000,Green,Track,55.821999999999996,32.238,42.037
44,GTD,Andy Lally,32,1:37.485,1900-01-01 00:48:44.315000,Green,Track,23.311,32.056,42.118
16,GTD,Patrick Long,32,2:11.592,1900-01-01 00:48:49.056000,Green,Track,59.143,31.1,41.349
6,DPi,Juan Pablo Montoya,35,1:15.591,1900-01-01 00:48:56.356000,Green,Track,10.337,27.639,37.615
31,DPi,Pipo Derani,35,1:15.644,1900-01-01 00:48:56.725000,Green,Track,10.232999999999999,27.706,37.705
7,DPi,Helio Castroneves,35,1:15.635,1900-01-01 00:48:57.192000,Green,Track,10.274000000000001,27.709,37.652
10,DPi,Ryan Briscoe,35,1:16.074,1900-01-01 00:48:58.539000,Green,Track,10.277000000000001,27.921,37.876
5,DPi,Sebastien Bourdais,35,1:15.965,1900-01-01 00:48:59.125000,Green,Track,10.352,27.534000000000002,38.079
85,DPi,Gabriel Aubry,35,1:16.082,1900-01-01 00:48:59.714000,Green,Track,10.550999999999998,27.814,37.717
55,DPi,Jonathan Bomarito,35,1:22.778,1900-01-01 00:49:04.826000,Green,Pit,10.212,28.045,44.521
77,DPi,Oliver Jarvis,34,1:22.234,1900-01-01 00:49:07.462000,Green,Pit,10.249,28.005,43.98
3,GTLM,Jordan Taylor,33,1:20.853,1900-01-01 00:49:09.845000,Green,Track,11.386,29.554000000000002,39.913000000000004
4,GTLM,Tommy Milner,33,1:22.239,1900-01-01 00:49:13.037000,Green,Track,11.855,29.678,40.705999999999996
24,GTLM,John Edwards,33,1:22.045,1900-01-01 00:49:13.261000,Green,Track,11.587,29.868000000000002,40.59
25,GTLM,Connor De Phillippi,33,1:22.310,1900-01-01 00:49:14.008000,Green,Track,11.419,30.008000000000003,40.883
12,GTD,Frankie Montecalvo,31,1:26.645,1900-01-01 00:49:16.950000,Green,Track,12.46,31.764,42.42100000000001
86,GTD,Matt McMurry,33,1:23.763,1900-01-01 00:49:17.062000,Green,Track,11.844000000000001,30.12,41.799
14,GTD,Aaron Telitz,33,1:23.106,1900-01-01 00:49:17.385000,Green,Track,11.727,30.147,41.232
57,GTD,Misha Goikhberg,33,1:24.589,1900-01-01 00:49:21.070000,Green,Track,12.22,30.558000000000003,41.81100000000001
23,GTD,Ian James,33,1:24.377,1900-01-01 00:49:21.485000,Green,Track,12.049000000000001,30.526,41.802
76,GTD,Corey Fergus,33,1:24.187,1900-01-01 00:49:21.730000,Green,Track,11.967,30.471,41.748999999999995
22,GTD,Till Bechtolsheimer,33,1:24.335,1900-01-01 00:49:23.081000,Green,Track,12.117,30.535999999999998,41.681999999999995
30,GTD,Rob Ferriol,32,1:31.851,1900-01-01 00:49:27.891000,Green,Pit,12.248,30.613000000000003,48.99
74,GTD,Lawson Aschenbach,33,1:23.440,1900-01-01 00:50:07.134000,Green,Track,12.007,30.331999999999997,41.101000000000006
44,GTD,Andy Lally,33,1:24.195,1900-01-01 00:50:08.510000,Green,Track,12.06,30.67,41.465
6,DPi,Juan Pablo Montoya,36,1:14.499,1900-01-01 00:50:10.855000,Green,Track,10.137,27.090999999999998,37.271
31,DPi,Pipo Derani,36,1:14.774,1900-01-01 00:50:11.499000,Green,Track,10.18,27.168000000000003,37.426
7,DPi,Helio Castroneves,36,1:15.530,1900-01-01 00:50:12.722000,Green,Track,10.054,27.398000000000003,38.078
16,GTD,Patrick Long,33,1:23.665,1900-01-01 00:50:12.721000,Green,Track,11.917,30.325,41.423
10,DPi,Ryan Briscoe,36,1:14.594,1900-01-01 00:50:13.133000,Green,Track,10.075,27.445,37.074
5,DPi,Sebastien Bourdais,36,1:14.779,1900-01-01 00:50:13.904000,Green,Track,10.144,27.22,37.415
85,DPi,Gabriel Aubry,36,1:14.684,1900-01-01 00:50:14.398000,Green,Track,10.289000000000001,27.401999999999997,36.993
3,GTLM,Jordan Taylor,34,1:20.123,1900-01-01 00:50:29.968000,Green,Track,11.210999999999999,29.211,39.701
4,GTLM,Tommy Milner,34,1:20.764,1900-01-01 00:50:33.801000,Green,Track,11.335,29.404,40.025
55,DPi,Jonathan Bomarito,36,1:29.117,1900-01-01 00:50:33.943000,Green,Track,21.480999999999998,28.185,39.451
24,GTLM,John Edwards,34,1:21.216,1900-01-01 00:50:34.477000,Green,Track,11.355,29.484,40.376999999999995
25,GTLM,Connor De Phillippi,34,1:21.374,1900-01-01 00:50:35.382000,Green,Track,11.314,29.646,40.414
77,DPi,Oliver Jarvis,35,1:28.637,1900-01-01 00:50:36.099000,Green,Track,22.148000000000003,28.986,37.503
86,GTD,Matt McMurry,34,1:22.944,1900-01-01 00:50:40.006000,Green,Track,11.883,30.068,40.993
14,GTD,Aaron Telitz,34,1:23.756,1900-01-01 00:50:41.141000,Green,Track,12.075,30.982,40.699
12,GTD,Frankie Montecalvo,32,1:28.195,1900-01-01 00:50:45.145000,Green,Track,12.339,31.779,44.077
57,GTD,Misha Goikhberg,34,1:24.154,1900-01-01 00:50:45.224000,Green,Track,11.770999999999999,30.16,42.223
23,GTD,Ian James,34,1:24.088,1900-01-01 00:50:45.573000,Green,Track,11.947000000000001,30.331999999999997,41.809
76,GTD,Corey Fergus,34,1:24.016,1900-01-01 00:50:45.746000,Green,Track,12.049000000000001,30.272,41.695
22,GTD,Till Bechtolsheimer,34,1:23.776,1900-01-01 00:50:46.857000,Green,Track,11.890999999999998,30.543000000000003,41.342
30,GTD,Rob Ferriol,33,1:35.845,1900-01-01 00:51:03.736000,Green,Track,23.193,31.111,41.541000000000004
6,DPi,Juan Pablo Montoya,37,1:14.018,1900-01-01 00:51:24.873000,Green,Track,10.05,27.29,36.678000000000004
31,DPi,Pipo Derani,37,1:14.531,1900-01-01 00:51:26.030000,Green,Track,9.937999999999999,27.897,36.696
7,DPi,Helio Castroneves,37,1:15.099,1900-01-01 00:51:27.821000,Green,Track,9.976,27.318,37.805
10,DPi,Ryan Briscoe,37,1:15.422,1900-01-01 00:51:28.555000,Green,Track,10.270999999999999,27.585,37.566
5,DPi,Sebastien Bourdais,37,1:16.107,1900-01-01 00:51:30.011000,Green,Track,10.535,27.241999999999997,38.33
74,GTD,Lawson Aschenbach,34,1:23.584,1900-01-01 00:51:30.718000,Green,Track,11.710999999999999,30.263,41.61
85,DPi,Gabriel Aubry,37,1:16.578,1900-01-01 00:51:30.976000,Green,Track,10.445,27.57,38.563
44,GTD,Andy Lally,34,1:24.604,1900-01-01 00:51:33.114000,Green,Track,11.784,30.979,41.841
16,GTD,Patrick Long,34,1:23.285,1900-01-01 00:51:36.006000,Green,Track,11.925,30.369,40.99100000000001
55,DPi,Jonathan Bomarito,37,1:14.894,1900-01-01 00:51:48.837000,Green,Track,10.225,27.495,37.174
3,GTLM,Jordan Taylor,35,1:20.474,1900-01-01 00:51:50.442000,Green,Track,11.248,29.276,39.95
77,DPi,Oliver Jarvis,36,1:15.672,1900-01-01 00:51:51.771000,Green,Track,10.575999999999999,27.921,37.175
4,GTLM,Tommy Milner,35,1:21.000,1900-01-01 00:51:54.801000,Green,Track,11.479000000000001,29.616999999999997,39.904
24,GTLM,John Edwards,35,1:20.700,1900-01-01 00:51:55.177000,Green,Track,11.373,29.502,39.825
25,GTLM,Connor De Phillippi,35,1:20.714,1900-01-01 00:51:56.096000,Green,Track,11.312999999999999,29.523000000000003,39.878
86,GTD,Matt McMurry,35,1:22.502,1900-01-01 00:52:02.508000,Green,Track,11.671,30.031,40.8
14,GTD,Aaron Telitz,35,1:22.154,1900-01-01 00:52:03.295000,Green,Track,11.675999999999998,30.07,40.408
57,GTD,Misha Goikhberg,35,1:23.144,1900-01-01 00:52:08.368000,Green,Track,12.182,30.31,40.652
23,GTD,Ian James,35,1:23.823,1900-01-01 00:52:09.396000,Green,Track,12.564,30.301,40.958
76,GTD,Corey Fergus,35,1:24.216,1900-01-01 00:52:09.962000,Green,Track,12.716,30.366999999999997,41.133
22,GTD,Till Bechtolsheimer,35,1:24.031,1900-01-01 00:52:10.888000,Green,Track,11.999,30.482,41.55
12,GTD,Frankie Montecalvo,33,1:42.340,1900-01-01 00:52:27.485000,Green,Pit,14.220999999999998,34.278,53.841
30,GTD,Rob Ferriol,34,1:24.265,1900-01-01 00:52:28.001000,Green,Track,11.99,30.758000000000003,41.516999999999996
6,DPi,Juan Pablo Montoya,38,1:13.096,1900-01-01 00:52:37.969000,Green,Track,9.968,26.864,36.264
