Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP5
58,GTD,Patrick Long,59,1:21.743,1900-01-01 01:23:33.486000,Green,Track,4.248,7.335,4.381,8.363,7.65,1.989,0.5329999999999999,6.858,14.982000000000001,15.184000000000001,5.681,4.539,153.505
912,GTLM,Laurens Vanthoor,61,1:20.562,1900-01-01 01:23:36.443000,Green,Track,4.185,7.239,4.359,8.226,7.48,1.954,0.522,6.896,14.704,14.882,5.672999999999999,4.442,156.74
2,P,Ryan Dalziel,63,1:17.146,1900-01-01 01:23:40.872000,Green,Track,3.932,6.811,4.056,7.8389999999999995,6.877000000000001,1.815,0.486,6.622000000000001,14.532,14.370999999999999,5.483,4.322,168.35
33,GTD,Jeroen Bleekemolen,59,1:22.306,1900-01-01 01:23:41.425000,Green,Track,4.257,7.441,4.413,8.406,7.676,1.9980000000000002,0.536,6.956,14.925,15.202,5.794,4.702,152.64600000000002
16,GTD,Wolf Henzler,58,1:22.295,1900-01-01 01:23:41.859000,Green,Track,4.31,7.388999999999999,4.413,8.467,7.73,1.994,0.536,6.919,15.097000000000001,15.259,5.584,4.5969999999999995,152.64600000000002
5,P,Filipe Albuquerque,64,2:03.219,1900-01-01 01:23:42.180000,Green,Track,44.463,9.197000000000001,4.375,9.062000000000001,7.222,1.859,0.499,7.221,15.097999999999999,14.446,5.412999999999999,4.364,163.96400000000003
6,P,Dane Cameron,65,1:18.107,1900-01-01 01:23:42.510000,Green,Track,3.9330000000000003,7.011,4.1,7.9079999999999995,6.891,1.79,0.48,6.72,15.009,14.58,5.409,4.276,170.455
54,P,Colin Braun,63,1:17.342,1900-01-01 01:23:42.903000,Green,Track,3.799,6.651,4.073,8.472999999999999,7.0089999999999995,1.7930000000000001,0.48100000000000004,6.619,14.444,14.26,5.4,4.34,170.1
77,P,Oliver Jarvis,65,1:16.648,1900-01-01 01:23:43.154000,Green,Track,3.7969999999999997,6.5920000000000005,4.026,8.155,6.962000000000001,1.815,0.488,6.505,14.488,14.154000000000002,5.4479999999999995,4.218,167.66
911,GTLM,Patrick Pilet,61,1:21.835,1900-01-01 01:23:45.506000,Green,Track,4.274,7.443,4.4030000000000005,8.468,7.527,1.944,0.519,7.09,14.97,14.957,5.7989999999999995,4.441,157.64600000000002
67,GTLM,Richard Westbrook,61,1:21.634,1900-01-01 01:23:45.921000,Green,Track,4.2669999999999995,7.345,4.459,8.514,7.495,1.932,0.518,6.961,14.879000000000001,14.969000000000001,5.739,4.556,157.95
66,GTLM,Joey Hand,61,1:20.923,1900-01-01 01:23:46.288000,Green,Track,4.302,7.164,4.391,8.336,7.466,1.929,0.517,6.972,15.043,14.834000000000001,5.46,4.5089999999999995,158.256
44,GTD,Andy Lally,59,1:24.363,1900-01-01 01:23:47.677000,Green,Track,4.371,7.672000000000001,4.561,8.809,7.865,2.005,0.536,6.981,15.857000000000001,15.339,5.665,4.702,152.64600000000002
3,GTLM,Jan Magnussen,61,1:20.589,1900-01-01 01:23:48.478000,Green,Track,4.19,7.206,4.352,8.259,7.4239999999999995,1.92,0.517,6.785,14.847000000000001,15.040999999999999,5.515,4.533,158.256
63,GTD,Alessandro Balzan,59,1:22.210,1900-01-01 01:23:51.937000,Green,Track,4.29,7.407,4.4110000000000005,8.387,7.632000000000001,1.9809999999999999,0.531,6.975,15.151,15.206,5.676,4.563,154.083
38,P,Kyle Masson,63,1:18.812,1900-01-01 01:23:52.814000,Green,Track,3.8810000000000002,6.791,4.261,8.646,7.018,1.806,0.484,7.058,14.767000000000001,14.457,5.34,4.303,169.046
25,GTLM,Connor De Phillippi,61,1:21.100,1900-01-01 01:23:53.675000,Green,Track,4.208,7.35,4.327,8.371,7.385,1.9140000000000001,0.513,6.985,14.75,15.158,5.64,4.499,159.49
24,GTLM,Jesse Krohn,61,1:21.675,1900-01-01 01:23:54.821000,Green,Track,4.168,7.225,4.493,8.884,7.431,1.9169999999999998,0.513,6.992000000000001,14.909,15.048,5.525,4.57,159.49
4,GTLM,Oliver Gavin,61,1:21.966,1900-01-01 01:23:55.691000,Green,Track,4.254,7.27,4.365,8.595,7.485,1.919,0.513,7.215,15.124,15.055,5.647,4.524,159.49
14,GTD,Dominik Baumann,60,1:24.401,1900-01-01 01:23:56.649000,Green,Track,4.284,7.355,4.584,8.924,7.716,1.986,0.53,7.513999999999999,15.720999999999998,15.517999999999999,5.587999999999999,4.681,154.374
10,P,Renger Van Der Zande,65,1:15.359,1900-01-01 01:24:02.639000,Green,Track,3.8710000000000004,6.362,4.035,7.996,7.069,1.847,0.49700000000000005,6.414,13.895999999999999,13.764000000000001,5.403,4.205,164.62400000000002
85,P,Robert Alon,64,1:14.979,1900-01-01 01:24:04.987000,Green,Track,3.813,6.3660000000000005,3.958,8.049,6.947,1.807,0.484,6.391,14.0,13.668,5.269,4.227,169.046
15,GTD,David Heinemeier Hansson,60,1:22.342,1900-01-01 01:24:13.950000,Green,Track,4.253,7.211,4.343,8.465,7.678999999999999,1.996,0.535,7.041,15.315999999999999,15.267000000000001,5.603,4.633,152.931
86,GTD,Alvaro Parente,60,1:22.201,1900-01-01 01:24:14.228000,Green,Track,4.255,7.396,4.355,8.302999999999999,7.564,1.98,0.531,6.935,15.312999999999999,15.328,5.687,4.553999999999999,154.083
52,P,Gustavo Yacaman,65,1:18.498,1900-01-01 01:24:14.488000,Green,Track,3.9610000000000003,6.597,4.019,7.857,6.905,1.8,0.483,7.11,15.269,14.655,5.542000000000001,4.3,169.396
48,GTD,Bryan Sellers,60,1:22.931,1900-01-01 01:24:15.678000,Green,Track,4.234,7.364,4.374,8.385,7.64,1.983,0.532,7.155,15.37,15.549000000000001,5.7829999999999995,4.562,153.79399999999998
75,GTD,Maro Engel,44,1:22.445,1900-01-01 01:24:16.111000,Green,Track,4.257,7.3839999999999995,4.383,8.368,7.6339999999999995,1.989,0.531,6.907,15.305,15.387,5.722,4.578,154.083
31,P,Felipe Nasr,64,1:15.531,1900-01-01 01:24:16.207000,Green,Track,3.8160000000000003,6.281000000000001,3.964,7.9270000000000005,7.06,1.841,0.495,6.516,14.0,14.193,5.186,4.252,165.28900000000002
93,GTD,Lawson Aschenbach,60,1:22.105,1900-01-01 01:24:17.910000,Green,Track,4.349,7.415,4.375,8.326,7.582000000000001,1.973,0.53,6.9270000000000005,14.988,15.425999999999998,5.606,4.6080000000000005,154.374
99,P,Misha Goikhberg,65,1:15.065,1900-01-01 01:24:30.651000,Green,Track,3.766,6.379,3.9610000000000003,8.197000000000001,6.864,1.788,0.479,6.465,13.988,13.677,5.233,4.268,170.81
7,P,Ricky Taylor,65,1:14.692,1900-01-01 01:24:31.941000,Green,Track,3.8360000000000003,6.324,4.035,7.767,6.928999999999999,1.81,0.486,6.487,13.952,13.65,5.145,4.271,168.35
22,P,Pipo Derani,65,1:14.828,1900-01-01 01:24:35.409000,Green,Track,3.819,6.457999999999999,3.967,7.895,6.837999999999999,1.797,0.488,6.53,13.822000000000001,13.708,5.321000000000001,4.185,167.66
55,P,Spencer Pigot,65,1:32.449,1900-01-01 01:24:42.011000,Green,Track,12.731,9.975,4.676,8.888,7.115,1.86,0.502,7.261,15.217,14.445,5.364,4.415,162.984
96,GTD,Bill Auberlen,60,1:21.981,1900-01-01 01:24:44.346000,Green,Track,4.206,7.394,4.409,8.527000000000001,7.587999999999999,1.966,0.527,6.854,15.116,15.258,5.643,4.493,155.253
58,GTD,Patrick Long,60,1:21.796,1900-01-01 01:24:55.282000,Green,Track,4.253,7.303,4.37,8.381,7.671,1.9880000000000002,0.534,6.837999999999999,15.075,15.225,5.587999999999999,4.57,153.218
912,GTLM,Laurens Vanthoor,62,1:20.407,1900-01-01 01:24:56.850000,Green,Track,4.173,7.167000000000001,4.3389999999999995,8.248,7.4639999999999995,1.945,0.522,6.813,14.724,14.985,5.517,4.51,156.74
2,P,Ryan Dalziel,64,1:16.089,1900-01-01 01:24:56.961000,Green,Track,3.8819999999999997,6.45,4.002,7.94,6.872000000000001,1.8030000000000002,0.486,6.545,14.013,14.161,5.672999999999999,4.262,168.35
5,P,Filipe Albuquerque,65,1:16.260,1900-01-01 01:24:58.440000,Green,Track,3.9139999999999997,7.122999999999999,4.147,7.757000000000001,7.05,1.8430000000000002,0.496,6.593999999999999,14.011,13.847999999999999,5.1979999999999995,4.279,164.956
6,P,Dane Cameron,66,1:16.395,1900-01-01 01:24:58.905000,Green,Track,3.9419999999999997,7.164,4.093999999999999,8.097999999999999,6.917999999999999,1.7919999999999998,0.48200000000000004,6.547999999999999,14.137,13.668,5.402,4.15,169.747
54,P,Colin Braun,64,1:16.744,1900-01-01 01:24:59.647000,Green,Track,3.855,7.023,4.136,8.3,6.952999999999999,1.791,0.479,6.558,14.115,13.823,5.426,4.285,170.81
77,P,Oliver Jarvis,66,1:16.831,1900-01-01 01:24:59.985000,Green,Track,3.886,6.885,4.287,8.418,6.972,1.824,0.491,6.615,14.106,13.722999999999999,5.39,4.234,166.636
33,GTD,Jeroen Bleekemolen,60,1:22.941,1900-01-01 01:25:04.366000,Green,Track,4.263999999999999,7.5360000000000005,4.515,8.883,7.652,1.986,0.5329999999999999,6.997999999999999,15.15,15.195,5.624,4.605,153.505
16,GTD,Wolf Henzler,59,1:22.966,1900-01-01 01:25:04.825000,Green,Track,4.297,7.5360000000000005,4.525,8.859,7.6770000000000005,1.9880000000000002,0.534,6.989,15.015999999999998,15.329,5.638999999999999,4.577,153.218
911,GTLM,Patrick Pilet,62,1:20.952,1900-01-01 01:25:06.458000,Green,Track,4.246,7.182,4.341,8.332,7.5120000000000005,1.946,0.52,6.909,14.879000000000001,15.015999999999998,5.546,4.523,157.343
67,GTLM,Richard Westbrook,62,1:20.985,1900-01-01 01:25:06.906000,Green,Track,4.218999999999999,7.228,4.327,8.326,7.4510000000000005,1.922,0.516,6.979,14.927999999999999,14.955,5.582000000000001,4.552,158.562
66,GTLM,Joey Hand,62,1:21.022,1900-01-01 01:25:07.310000,Green,Track,4.239,7.24,4.373,8.299,7.51,1.939,0.52,7.01,14.892999999999999,14.863,5.545,4.591,157.343
3,GTLM,Jan Magnussen,62,1:20.709,1900-01-01 01:25:09.187000,Green,Track,4.185,7.254,4.401,8.402000000000001,7.412000000000001,1.925,0.515,6.7379999999999995,14.87,15.027999999999999,5.468999999999999,4.51,158.87
38,P,Kyle Masson,64,1:16.604,1900-01-01 01:25:09.418000,Green,Track,3.8939999999999997,6.864,4.041,8.05,6.945,1.798,0.48200000000000004,6.651,14.17,13.966,5.476,4.2669999999999995,169.747
44,GTD,Andy Lally,60,1:23.113,1900-01-01 01:25:10.790000,Green,Track,4.369,7.501,4.446000000000001,8.466000000000001,7.744,2.009,0.537,7.026,15.224,15.435,5.58,4.776,152.362
63,GTD,Alessandro Balzan,60,1:22.027,1900-01-01 01:25:13.964000,Green,Track,4.252,7.361000000000001,4.3919999999999995,8.412,7.587000000000001,1.976,0.53,6.9479999999999995,15.117,15.181,5.69,4.581,154.374
25,GTLM,Connor De Phillippi,62,1:20.766,1900-01-01 01:25:14.441000,Green,Track,4.184,7.19,4.343,8.292,7.365,1.916,0.515,7.063,14.776,15.022,5.593999999999999,4.506,158.87
24,GTLM,Jesse Krohn,62,1:20.728,1900-01-01 01:25:15.549000,Green,Track,4.125,7.106,4.345,8.437999999999999,7.438,1.9140000000000001,0.514,6.968999999999999,14.82,14.9,5.557,4.602,159.179
4,GTLM,Oliver Gavin,62,1:20.847,1900-01-01 01:25:16.538000,Green,Track,4.152,7.236000000000001,4.354,8.272,7.5,1.9280000000000002,0.517,6.915,14.855,14.918,5.669,4.531000000000001,158.256
14,GTD,Dominik Baumann,61,1:21.967,1900-01-01 01:25:18.616000,Green,Track,4.295,7.337000000000001,4.382,8.378,7.635,1.97,0.528,6.906000000000001,15.085999999999999,15.247,5.526,4.677,154.959
10,P,Renger Van Der Zande,66,1:16.074,1900-01-01 01:25:18.713000,Green,Track,3.895,6.479,4.032,8.032,7.05,1.84,0.495,6.5,13.954,13.865,5.635,4.297,165.28900000000002
85,P,Robert Alon,65,1:14.905,1900-01-01 01:25:19.892000,Green,Track,3.806,6.417999999999999,3.947,8.07,6.957000000000001,1.8090000000000002,0.485,6.337000000000001,13.963,13.628,5.24,4.245,168.697
52,P,Gustavo Yacaman,66,1:16.832,1900-01-01 01:25:31.320000,Green,Track,3.9360000000000004,7.171,4.101,8.049,6.9670000000000005,1.815,0.488,6.58,14.264000000000001,13.834000000000001,5.347,4.28,167.66
31,P,Felipe Nasr,65,1:15.737,1900-01-01 01:25:31.944000,Green,Track,3.998,7.081,4.131,7.925,7.087999999999999,1.844,0.498,6.547999999999999,13.698,13.527999999999999,5.127000000000001,4.271,164.294
15,GTD,David Heinemeier Hansson,61,1:23.008,1900-01-01 01:25:36.958000,Green,Track,4.2330000000000005,7.364,4.4430000000000005,8.583,7.666,1.992,0.534,7.215,15.444,15.21,5.692,4.632,153.218
86,GTD,Alvaro Parente,61,1:23.011,1900-01-01 01:25:37.239000,Green,Track,4.301,7.5329999999999995,4.361000000000001,8.402999999999999,7.596,1.984,0.531,7.196000000000001,15.423,15.388,5.712000000000001,4.583,154.083
48,GTD,Bryan Sellers,61,1:22.310,1900-01-01 01:25:37.988000,Green,Track,4.245,7.4110000000000005,4.4319999999999995,8.494,7.654,1.983,0.532,6.9639999999999995,15.174000000000001,15.164000000000001,5.709,4.548,153.79399999999998
75,GTD,Maro Engel,45,1:22.478,1900-01-01 01:25:38.589000,Green,Track,4.313,7.494,4.409,8.441,7.6339999999999995,1.976,0.529,6.94,15.168,15.337,5.648,4.5889999999999995,154.666
93,GTD,Lawson Aschenbach,61,1:21.654,1900-01-01 01:25:39.564000,Green,Track,4.216,7.369,4.356,8.325,7.587000000000001,1.9709999999999999,0.528,6.882999999999999,15.055,15.167,5.5920000000000005,4.605,154.959
99,P,Misha Goikhberg,66,1:14.724,1900-01-01 01:25:45.375000,Green,Track,3.7960000000000003,6.381,3.89,7.976,6.882999999999999,1.796,0.48,6.4639999999999995,13.915,13.704,5.197,4.242,170.455
7,P,Ricky Taylor,66,1:14.526,1900-01-01 01:25:46.467000,Green,Track,3.795,6.279,4.008,7.827999999999999,6.92,1.808,0.485,6.517,13.890999999999998,13.591,5.136,4.268,168.697
22,P,Pipo Derani,66,1:22.822,1900-01-01 01:25:58.231000,Green,Pit,3.81,6.394,3.947,7.818,6.843999999999999,1.796,0.483,6.518,13.915999999999999,13.56,6.721,11.015,169.396
55,P,Spencer Pigot,66,1:16.542,1900-01-01 01:25:58.553000,Green,Track,3.9560000000000004,6.672999999999999,4.225,8.089,6.985,1.847,0.498,6.651,14.172,13.897,5.242000000000001,4.3069999999999995,164.294
96,GTD,Bill Auberlen,61,1:22.093,1900-01-01 01:26:06.439000,Green,Track,4.188,7.372000000000001,4.409,8.603,7.62,1.9709999999999999,0.529,6.905,15.100999999999999,15.198,5.579,4.618,154.666
2,P,Ryan Dalziel,65,1:15.529,1900-01-01 01:26:12.490000,Green,Track,3.87,6.593,4.185,8.191,6.872999999999999,1.807,0.486,6.414,14.020999999999999,13.732000000000001,5.181,4.176,168.35
6,P,Dane Cameron,67,1:15.495,1900-01-01 01:26:14.400000,Green,Track,3.843,6.415,3.9930000000000003,8.232999999999999,6.957000000000001,1.7990000000000002,0.484,6.6339999999999995,14.158,13.579,5.207000000000001,4.1930000000000005,169.046
5,P,Filipe Albuquerque,66,1:18.352,1900-01-01 01:26:16.792000,Green,Track,3.898,6.654,4.184,8.477,7.0920000000000005,1.8330000000000002,0.496,6.718999999999999,14.866,14.604000000000001,5.263,4.266,164.956
54,P,Colin Braun,65,1:17.869,1900-01-01 01:26:17.516000,Green,Track,3.775,6.439,3.952,8.133,6.93,1.7830000000000001,0.478,6.695,15.027999999999999,14.867,5.484,4.305,171.168
77,P,Oliver Jarvis,67,1:17.881,1900-01-01 01:26:17.866000,Green,Track,3.8080000000000003,6.482,4.004,7.979,6.912999999999999,1.811,0.48700000000000004,6.71,14.915999999999999,14.909,5.577000000000001,4.285,168.00400000000002
58,GTD,Patrick Long,61,1:23.964,1900-01-01 01:26:19.246000,Green,Track,4.262,7.334,4.378,8.421,7.648,1.98,0.5329999999999999,6.916,15.739,16.34,5.7010000000000005,4.712,153.505
912,GTLM,Laurens Vanthoor,63,1:22.517,1900-01-01 01:26:19.367000,Green,Track,4.245,7.2410000000000005,4.394,8.988,7.746,1.976,0.53,7.194,14.802999999999999,15.175999999999998,5.681,4.543,154.374
33,GTD,Jeroen Bleekemolen,61,1:21.929,1900-01-01 01:26:26.295000,Green,Track,4.275,7.45,4.4110000000000005,8.354,7.656000000000001,1.996,0.535,6.985,14.998,15.099,5.564,4.606,152.931
16,GTD,Wolf Henzler,60,1:22.221,1900-01-01 01:26:27.046000,Green,Track,4.296,7.337999999999999,4.416,8.407,7.694,1.994,0.535,6.9670000000000005,15.072000000000001,15.327,5.585,4.59,152.931
911,GTLM,Patrick Pilet,63,1:21.067,1900-01-01 01:26:27.525000,Green,Track,4.237,7.172999999999999,4.38,8.401,7.513,1.94,0.523,6.877999999999999,14.787,15.095999999999998,5.615,4.524,156.44
67,GTLM,Richard Westbrook,63,1:20.993,1900-01-01 01:26:27.899000,Green,Track,4.181,7.183,4.343,8.43,7.527,1.933,0.518,6.989,14.856,14.923,5.593,4.5169999999999995,157.95
38,P,Kyle Masson,65,1:18.797,1900-01-01 01:26:28.215000,Green,Track,3.841,6.59,4.016,8.017000000000001,6.984,1.82,0.51,7.236000000000001,14.822000000000001,14.859000000000002,5.687,4.415,160.428
66,GTLM,Joey Hand,63,1:21.616,1900-01-01 01:26:28.926000,Green,Track,4.25,7.119,4.346,8.302,7.46,1.9340000000000002,0.534,7.551,15.012,15.011,5.522,4.575,153.218
3,GTLM,Jan Magnussen,63,1:20.620,1900-01-01 01:26:29.807000,Green,Track,4.242,7.257000000000001,4.32,8.254,7.447,1.925,0.516,6.765,14.879000000000001,15.067,5.443,4.505,158.562
44,GTD,Andy Lally,61,1:22.409,1900-01-01 01:26:33.199000,Green,Track,4.361000000000001,7.382000000000001,4.431,8.467,7.736000000000001,2.001,0.536,6.89,15.061,15.286,5.55,4.708,152.64600000000002
63,GTD,Alessandro Balzan,61,1:21.890,1900-01-01 01:26:35.854000,Green,Track,4.272,7.307,4.351,8.307,7.601,1.976,0.53,6.912000000000001,15.075,15.290999999999999,5.615,4.6530000000000005,154.374
25,GTLM,Connor De Phillippi,63,1:21.893,1900-01-01 01:26:36.334000,Green,Track,4.146,7.2620000000000005,4.322,8.52,7.412000000000001,1.911,0.514,7.029,15.085,15.232000000000001,5.7410000000000005,4.718999999999999,159.179
24,GTLM,Jesse Krohn,63,1:21.146,1900-01-01 01:26:36.695000,Green,Track,4.1160000000000005,7.084,4.3180000000000005,8.457,7.438,1.915,0.514,6.907,14.924000000000001,15.333,5.608,4.532,159.179
4,GTLM,Oliver Gavin,63,1:21.136,1900-01-01 01:26:37.674000,Green,Track,4.17,7.13,4.323,8.357999999999999,7.527,1.929,0.516,6.952000000000001,14.993,15.125,5.568,4.545,158.562
14,GTD,Dominik Baumann,62,1:22.358,1900-01-01 01:26:40.974000,Green,Track,4.371,7.37,4.428,8.557,7.702000000000001,1.975,0.529,6.921,15.025,15.229000000000001,5.652,4.599,154.666
10,P,Renger Van Der Zande,67,1:24.698,1900-01-01 01:26:43.411000,Green,Pit,3.9419999999999997,6.519,4.085,8.004,7.032,1.821,0.48700000000000004,6.585,14.382,14.604000000000001,6.48,10.757,168.00400000000002
85,P,Robert Alon,66,1:26.003,1900-01-01 01:26:45.895000,Green,Pit,3.8089999999999997,6.605,4.051,8.187999999999999,6.942,1.794,0.48200000000000004,6.499,14.610999999999999,15.155,6.822,11.045,169.747
31,P,Felipe Nasr,66,1:15.073,1900-01-01 01:26:47.017000,Green,Track,3.8680000000000003,6.422999999999999,4.0280000000000005,8.004,7.053999999999999,1.839,0.494,6.4670000000000005,13.739,13.705,5.211,4.2410000000000005,165.62400000000002
15,GTD,David Heinemeier Hansson,62,1:22.062,1900-01-01 01:26:59.020000,Green,Track,4.226,7.263,4.335,8.457,7.683,1.9969999999999999,0.5329999999999999,6.925,15.128,15.288,5.597,4.63,153.505
86,GTD,Alvaro Parente,62,1:22.133,1900-01-01 01:26:59.372000,Green,Track,4.276,7.415,4.398,8.446,7.595,1.989,0.534,6.992999999999999,15.014000000000001,15.26,5.678,4.535,153.218
48,GTD,Bryan Sellers,62,1:22.122,1900-01-01 01:27:00.110000,Green,Track,4.268,7.401,4.381,8.367,7.644,1.984,0.532,6.979,15.035,15.269,5.7139999999999995,4.548,153.79399999999998
99,P,Misha Goikhberg,67,1:15.931,1900-01-01 01:27:01.306000,Green,Track,3.786,6.215,3.8760000000000003,7.982,6.876,1.7819999999999998,0.47700000000000004,6.494,14.255,14.265,5.638,4.285,171.52700000000002
93,GTD,Lawson Aschenbach,62,1:21.666,1900-01-01 01:27:01.230000,Green,Track,4.223,7.397,4.355,8.283999999999999,7.564,1.969,0.529,6.982,14.995,15.140999999999998,5.571000000000001,4.656000000000001,154.666
7,P,Ricky Taylor,67,1:15.167,1900-01-01 01:27:01.634000,Green,Track,3.7889999999999997,6.122999999999999,3.9189999999999996,7.75,6.886,1.7930000000000001,0.48200000000000004,6.4479999999999995,13.984000000000002,14.292,5.42,4.281000000000001,169.747
75,GTD,Maro Engel,46,1:23.980,1900-01-01 01:27:02.569000,Green,Track,4.25,7.316,4.385,8.468,8.006,2.259,0.615,7.4670000000000005,15.269,15.648,5.669,4.628,133.03799999999998
55,P,Spencer Pigot,67,1:15.256,1900-01-01 01:27:13.809000,Green,Track,3.873,6.433,4.112,8.003,6.982,1.844,0.496,6.388999999999999,13.904000000000002,13.747,5.15,4.323,164.956
96,GTD,Bill Auberlen,62,1:21.994,1900-01-01 01:27:28.433000,Green,Track,4.239,7.386,4.396,8.482999999999999,7.559,1.964,0.527,6.899,15.050999999999998,15.31,5.541,4.638999999999999,155.253
2,P,Ryan Dalziel,66,1:15.944,1900-01-01 01:27:28.434000,Green,Track,3.815,6.327000000000001,3.9610000000000003,7.8870000000000005,6.8420000000000005,1.8,0.484,6.337999999999999,14.003,14.485,5.742000000000001,4.26,169.046
6,P,Dane Cameron,68,1:14.631,1900-01-01 01:27:29.031000,Green,Track,3.8160000000000003,6.289,3.98,7.946000000000001,6.922999999999999,1.798,0.483,6.439,13.915,13.558,5.234,4.25,169.396
52,P,Gustavo Yacaman,67,2:00.212,1900-01-01 01:27:31.532000,Green,Pit,3.875,6.371,3.938,7.841,6.916,1.808,0.485,6.376,14.181,14.148,6.89,47.383,168.697
5,P,Filipe Albuquerque,67,1:14.886,1900-01-01 01:27:31.678000,Green,Track,3.889,6.569,4.075,7.835,7.046,1.838,0.494,6.325,13.827,13.605,5.182,4.2010000000000005,165.62400000000002
54,P,Colin Braun,66,1:15.274,1900-01-01 01:27:32.790000,Green,Track,3.8110000000000004,6.4879999999999995,4.016,8.014,6.936,1.7890000000000001,0.48,6.391,14.024000000000001,13.790999999999999,5.251,4.283,170.455
77,P,Oliver Jarvis,68,1:15.430,1900-01-01 01:27:33.296000,Green,Track,3.843,6.4639999999999995,4.05,8.036,6.961,1.82,0.49,6.457999999999999,14.007,13.81,5.297999999999999,4.1930000000000005,166.976
912,GTLM,Laurens Vanthoor,64,1:20.700,1900-01-01 01:27:40.067000,Green,Track,4.218999999999999,7.379,4.375,8.311,7.475,1.945,0.524,6.88,14.71,14.880999999999998,5.505,4.496,156.142
58,GTD,Patrick Long,62,1:22.748,1900-01-01 01:27:41.994000,Green,Track,4.445,7.692,4.442,8.524,7.6610000000000005,1.9780000000000002,0.532,6.888,15.052,15.357000000000001,5.664,4.513,153.79399999999998
38,P,Kyle Masson,66,1:19.198,1900-01-01 01:27:47.413000,Green,Track,4.052,7.131,4.236000000000001,8.986,7.082000000000001,1.8230000000000002,0.485,7.316,14.232999999999999,14.238,5.294,4.322,168.697
33,GTD,Jeroen Bleekemolen,62,1:22.322,1900-01-01 01:27:48.617000,Green,Track,4.2589999999999995,7.474,4.409,8.436,7.636,1.99,0.535,6.997999999999999,14.948,15.4,5.627999999999999,4.609,152.931
67,GTLM,Richard Westbrook,64,1:21.816,1900-01-01 01:27:49.715000,Green,Track,4.17,7.212999999999999,4.359,8.609,7.484,1.9240000000000002,0.515,7.489,15.038,14.946,5.521,4.548,158.87
911,GTLM,Patrick Pilet,64,1:23.228,1900-01-01 01:27:50.753000,Green,Track,4.247,7.187,4.388999999999999,8.658999999999999,7.539,1.9480000000000002,0.519,7.965,15.369000000000002,15.18,5.622000000000001,4.604,157.64600000000002
66,GTLM,Joey Hand,64,1:22.098,1900-01-01 01:27:51.024000,Green,Track,4.246,7.112,4.349,8.387,7.502999999999999,1.925,0.514,7.31,15.387,15.149000000000001,5.672000000000001,4.544,159.179
3,GTLM,Jan Magnussen,64,1:21.566,1900-01-01 01:27:51.373000,Green,Track,4.172,7.265,4.34,8.301,7.402,1.916,0.513,6.941,15.369000000000002,15.194,5.635,4.518,159.49
16,GTD,Wolf Henzler,61,1:25.197,1900-01-01 01:27:52.243000,Green,Track,4.2860000000000005,7.379,4.499,9.253,7.782,1.9909999999999999,0.532,7.5329999999999995,16.243,15.405,5.64,4.654,153.79399999999998
44,GTD,Andy Lally,62,1:22.164,1900-01-01 01:27:55.363000,Green,Track,4.369,7.351,4.4110000000000005,8.433,7.718999999999999,1.999,0.535,6.816,14.979000000000001,15.267000000000001,5.601,4.684,152.931
25,GTLM,Connor De Phillippi,64,1:20.745,1900-01-01 01:27:57.079000,Green,Track,4.246,7.3389999999999995,4.305,8.31,7.35,1.911,0.516,7.059,14.652000000000001,14.956,5.641,4.46,158.562
63,GTD,Alessandro Balzan,62,1:22.717,1900-01-01 01:27:58.571000,Green,Track,4.297,7.327999999999999,4.374,8.402999999999999,7.6339999999999995,1.9909999999999999,0.531,7.2989999999999995,15.21,15.34,5.726,4.584,154.083
24,GTLM,Jesse Krohn,64,1:22.164,1900-01-01 01:27:58.859000,Green,Track,4.145,7.356,4.36,8.544,7.4110000000000005,1.909,0.512,7.04,15.152999999999999,15.46,5.732,4.542,159.80100000000002
4,GTLM,Oliver Gavin,64,1:21.544,1900-01-01 01:27:59.218000,Green,Track,4.1819999999999995,7.207999999999999,4.324,8.294,7.51,1.925,0.514,6.813,15.057,15.343,5.784,4.59,159.179
22,P,Pipo Derani,67,2:02.646,1900-01-01 01:28:00.877000,Green,Track,44.622,9.755,4.502,8.991,7.037999999999999,1.8430000000000002,0.495,6.932,14.682,14.162,5.405,4.218999999999999,165.28900000000002
31,P,Felipe Nasr,67,1:14.972,1900-01-01 01:28:01.989000,Green,Track,3.86,6.29,3.9730000000000003,7.8389999999999995,7.04,1.8330000000000002,0.493,6.407,13.796,13.93,5.343999999999999,4.167,165.96
14,GTD,Dominik Baumann,63,1:22.812,1900-01-01 01:28:03.786000,Green,Track,4.277,7.346,4.442,8.841000000000001,7.707000000000001,1.9769999999999999,0.528,7.011,15.085999999999999,15.29,5.624,4.683,154.959
99,P,Misha Goikhberg,68,1:15.943,1900-01-01 01:28:17.249000,Green,Track,3.8939999999999997,6.466,3.971,8.432,6.939,1.791,0.48100000000000004,6.504,14.029000000000002,13.847999999999999,5.372000000000001,4.216,170.1
7,P,Ricky Taylor,68,1:17.167,1900-01-01 01:28:18.801000,Green,Track,3.877,6.651,4.061,8.308,6.992999999999999,1.807,0.486,7.11,14.636,13.805,5.132999999999999,4.3,168.35
